,SN,0,1,2,3,4
1264,SN2006hi,-0.85282993,-1.4388318,1.2969005,1.0837495,3.5282357
1265,SN2006nh,0.8697646,-3.1785896,-1.5107534,-1.3544626,-0.6640068
1266,SN2006pz,-1.2957108,-1.307868,0.72004163,0.8260228,2.9122038
1267,SN2006sv,-1.034158,2.2324846,-0.47103536,-1.5420159,-4.066522
1268,SN2007mx,4.269176,0.79058766,4.8438916,2.6557088,1.5345033
1269,SN2007sg,-2.1568422,2.5619705,0.3693819,-1.3440574,-1.6756665
1270,SN2007sk,-0.78742325,0.68403304,0.71510136,-0.86931837,1.4738361
1271,SDSS-II SN 19487,0.6778103,0.018630493,1.7605458,1.0646614,2.081805
1272,SDSS-II SN 20932,2.5902164,0.5301785,3.9011881,1.8357852,1.3643126
1273,SDSS-II SN 7575,0.24907494,-1.1007065,2.1666903,1.4313657,3.540364
