,SN,0,1,2,3,4,5,6
752,SDSS-II SN 20104,1.6237682,-13.042036,-1.8537662,5.1800256,0.20518924,-6.967143,3.0345848
753,SDSS-II SN 20295,2.7006407,-4.1332226,-3.4724097,-1.7993302,-4.6870074,-5.0077395,-6.8792324
754,SDSS-II SN 20925,-7.171287,-8.184789,-0.29216334,2.86913,-0.13720796,-7.9967027,-9.936678
755,SDSS-II SN 2468,6.2549815,-5.7306085,-7.9828696,0.011941738,-7.0486283,-5.305407,-2.225043
756,SDSS-II SN 2734,12.666647,0.7303501,5.3667483,-4.4928737,5.0768814,8.214437,-4.6113825
757,SDSS-II SN 3118,0.9185519,-4.0274563,11.927302,0.45004565,-0.8756774,4.608515,-2.5252361
758,SDSS-II SN 3205,19.105005,6.7776394,2.7692459,0.5996785,-0.17186072,0.21450375,-0.29367012
759,SDSS-II SN 3508,15.6211,6.1702056,6.7870097,-1.8831682,-4.13957,-7.514087,-2.417037
760,SDSS-II SN 4322,5.9381824,-2.6286185,1.439114,14.7232895,0.33503562,-0.93580836,-3.419985
761,SDSS-II SN 5339,2.5491366,-6.87823,-5.0931845,0.51757,6.619932,-13.667674,-5.339428
762,SDSS-II SN 5858,5.273457,2.8136153,4.883023,-0.45925185,14.887854,-1.999171,-1.5157899
763,SDSS-II SN 5877,3.6230025,-1.6367459,11.174473,0.18349482,2.9715412,-8.747338,1.4714265
764,SDSS-II SN 6282,3.8577065,3.0722387,-10.123806,4.643934,-1.5835226,-6.9956017,-5.863466
765,SDSS-II SN 7017,1.4247036,4.900712,6.3339386,-1.1335143,6.020573,-3.048852,-7.2192264
766,SDSS-II SN 7099,-2.0315614,3.3569274,12.814183,-2.6216624,-2.3732758,4.393791,-8.324022
767,SDSS-II SN 7357,12.207933,5.7682343,-1.9513928,2.444168,0.27434292,-6.647664,-3.3078506
768,SDSS-II SN 7417,-4.89934,-2.4390442,0.3510634,1.1331067,-10.674584,6.831035,-8.472588
769,SDSS-II SN 7802,2.27808,-3.95359,4.6405907,2.5445328,-5.5558815,-2.7311532,-0.4076423
770,SDSS-II SN 7864,0.29513463,-9.04699,2.4317198,3.5386834,-8.8503065,1.2231134,-5.998196
771,SDSS-II SN 8555,1.5810928,1.8785816,3.3026116,-6.412968,3.2414033,3.3393035,-11.77447
772,SN2005ei,5.844831,-2.3145354,-3.5880497,3.1676702,-11.8647375,-2.586178,-8.09162
773,SN2005em,14.495123,-5.507213,-4.1211777,-7.624048,2.402243,-0.915355,-4.4038515
774,SN2005gb,7.8080115,0.6129902,-1.3019795,9.111524,-0.196721,5.2443433,-12.447604
775,SN2005hk,11.675453,0.61543363,-5.3926244,-6.341118,-1.4699687,0.47131184,-7.88391
776,SN2005hv,1.2990168,-10.532585,-6.0968966,9.81947,4.0091085,-2.4487782,-2.534164
777,SN2005hy,4.531547,-3.3702347,3.6640587,4.2014937,7.0104203,16.239388,-8.854512
778,SN2005ir,8.027699,-1.9848349,1.5356437,3.9325511,-5.254533,12.438073,-8.323955
779,SN2005jr,0.55718625,5.1339197,7.292752,8.400292,1.2435346,8.660545,-5.821203
780,SN2005kj,1.9430857,-1.6514319,7.509983,12.700865,-4.9189606,-0.657601,0.5721582
781,SN2005kr,8.183142,-5.089789,-2.5448742,-9.758523,4.1671257,-7.1495266,-4.4910107
782,SN2006eq,8.595349,9.201352,-0.85326844,-3.8650472,-9.811299,1.6315081,-8.090866
783,SN2006fc,8.685033,-13.15566,-2.9184973,-2.7715528,-1.1503934,5.039112,-0.36802045
784,SN2006fh,7.7739754,4.9755044,-7.7942343,1.7359889,-7.0812016,0.12751351,-11.716571
785,SN2006fm,7.9258227,-0.75807256,-6.739958,10.460173,-3.0727823,5.8994255,-4.779602
786,SN2006fz,4.5827937,0.62245786,-7.982813,1.7099537,-6.623734,7.661789,-6.7937026
787,SN2006gn,7.0384173,-0.83669645,-0.08064119,-0.74896884,-9.9493265,7.551563,-8.073107
788,SN2006iz,-2.0171583,-9.83838,-0.28529668,4.064894,-5.995899,9.574937,-7.5545845
789,SN2006jq,8.110043,-3.4332688,2.328021,9.616783,-0.19025613,17.428226,-6.814805
790,SN2006jt,8.058173,-0.48548207,0.34698874,13.327291,-2.38977,9.908253,-6.6050396
791,SN2006ls,9.060616,2.565465,-2.888154,7.576679,-3.0672274,10.680632,-5.558581
792,SN2006mn,1.6367302,-6.2243657,8.311942,4.126743,-0.9684474,-10.077667,-0.50421304
793,SN2006mw,6.878542,1.7827221,3.2805536,-1.9910095,-2.124459,-9.476577,-14.958368
794,SN2006ne,7.4721155,6.612506,-3.8205624,0.5972282,-0.5164992,-6.293779,-12.555409
795,SN2006pl,0.17239143,-6.936463,-5.9797792,8.673435,-5.803175,2.253165,-4.653377
796,SN2006pp,20.70622,0.8437441,37.915257,-30.013557,-19.904675,51.91174,-32.62638
797,SN2007hz,3.0534284,-7.2763705,3.737477,7.0289354,2.5895178,18.1435,-6.3910923
798,SN2007ix,-7.25842,-8.782464,3.5424595,5.1190953,0.36807883,3.6567447,-7.381923
799,SN2007jd,5.0276,-16.2762,-2.0603213,1.71909,6.114811,2.8464756,-1.6166133
800,SN2007jg,6.75689,-4.3317986,4.0850344,3.492817,2.2833502,5.458922,-13.944775
801,SN2007jo,0.9908494,-5.3762503,4.4734664,4.1535735,-1.4229264,1.4562083,-7.998946
802,SN2007jt,2.9028094,-8.752273,7.487621,6.699626,2.0462804,9.106693,-8.272085
803,SN2007ju,5.4642406,-6.665753,0.913032,9.4008,-5.461598,10.114681,-8.919847
804,SN2007ks,7.2492223,0.8677778,-10.804242,2.8729186,-1.0797551,5.244366,-7.893847
805,SN2007lq,2.4481635,-10.1260805,8.458487,3.752381,-4.7227874,7.0478754,-0.65607256
806,SN2007mh,7.7790117,-5.3746643,-2.2179654,4.730578,8.566292,12.612672,-5.415222
807,SN2007mi,7.616511,-5.695558,-9.567585,2.4307375,-3.6682642,5.819421,-4.69109
808,SN2007mm,7.7224083,-7.565001,-1.4146444,-7.9010787,-5.989421,-6.4108953,-10.37753
809,SN2007mn,10.256272,-7.9631658,-0.49133313,10.650476,2.8663826,9.021377,-9.695085
810,SN2007oi,7.1399384,-1.5616976,-1.6451064,-5.4653897,-12.2729225,-0.09102052,-3.5008864
811,SN2007pt,7.236155,-15.88418,1.5133833,1.3447392,-0.21708472,3.366095,-0.5274883
812,SN2007pu,12.072598,-3.7673137,-0.4367538,4.8844376,-0.1624566,6.9679785,-9.543143
813,SN2007pv,3.6289833,5.1549892,3.6475332,6.617311,-10.875957,-1.6658425,-1.4592496
814,SN2007qi,1.8955748,3.7219825,11.415775,2.0047913,-2.3138936,5.4759126,-2.4201598
815,SN2007rk,5.3208694,-0.28336886,5.701472,-9.588875,-2.9018664,-6.862796,-0.35846785
816,SN2008ax,5.521639,-9.708115,-1.0871359,-6.740894,0.4515607,-12.892216,-6.494224
817,SN2009N,4.069567,-4.9122353,7.547749,-14.698888,-1.1626707,-6.973134,2.5073943
818,SN2010gx,2.2243085,9.305081,2.791339,10.954845,6.3000116,-2.767713,-0.131844
819,SDSS-II SN 10559,1.7668865,-7.371286,-8.932841,-5.023414,1.9677831,-6.2799373,-5.522393
820,SDSS-II SN 18399,7.1801295,-0.79049784,-2.8392613,6.747901,10.171475,-3.5735915,-1.980345
821,SN2005gw,5.3725924,-11.978656,11.765708,1.6022078,-1.6391279,1.6328423,-7.927732
822,SN2005ht,1.4825828,-16.19158,5.501166,-1.8148199,1.6046755,2.507922,-2.8924813
823,SN2005ii,4.033066,0.9561469,9.022351,-10.176778,0.22501281,0.99148923,-9.73921
824,SN2005ja,8.702291,5.805742,3.2943163,7.161271,2.4307723,-3.2094476,4.443197
825,SN2005jc,1.6659435,-9.462363,8.370955,4.888766,2.2763274,-1.828363,-1.4654739
826,SN2005jn,5.790501,2.29778,11.040261,6.44588,-1.4175638,2.1239789,-10.8518505
827,SN2005js,3.1971292,-0.79577494,-7.3666706,-3.1003118,0.5903741,-7.6018753,-8.5929365
828,SN2005jw,-0.45762014,-7.4656,-6.540604,-12.604397,3.9544363,-6.7127037,-0.6802825
829,SN2005mi,3.53244,0.01791512,-0.83020973,10.944447,-9.131574,4.148462,-1.4262164
830,SN2007lj,5.171354,10.560614,5.6142693,2.317529,9.344064,3.8062441,-2.3672426
831,SN2007pi,2.757551,-3.7782536,5.8204813,-6.1572833,-7.422153,-6.456646,-1.7799786
832,SDSS-II SN 10054,-2.1792839,-5.682923,6.6761503,-9.982606,-1.3095981,-5.1631513,-3.78286
833,SDSS-II SN 10113,13.732452,-1.5897875,4.3911552,-0.5144278,2.6671557,-1.6828574,-2.8695855
834,SDSS-II SN 1024,6.6267405,-0.9948847,4.4255934,-2.7972095,-9.156971,1.1924025,3.118741
835,SDSS-II SN 10324,10.041831,-5.7398524,-2.2631884,-5.3584485,6.225525,-1.8828905,2.2582548
836,SDSS-II SN 1109,0.076600716,-4.0978775,8.581186,-4.3710136,-2.5163155,-10.630838,-3.7292702
837,SDSS-II SN 1113,2.471245,-1.4116629,4.7119975,-2.8136861,13.007241,4.481253,-5.906731
838,SDSS-II SN 12804,6.5949836,-1.1925126,-3.4844503,4.419694,3.3160138,6.3618984,-2.1694849
839,SDSS-II SN 12895,3.279221,-7.9378853,-1.0132986,13.931666,-4.272065,4.591488,0.2153892
840,SDSS-II SN 12941,8.999093,1.4650657,6.3256845,2.8405294,-2.8226213,-2.4674435,4.973133
841,SDSS-II SN 12978,-2.5514054,-5.591498,4.28789,2.0821838,2.296241,8.751205,-11.952208
842,SDSS-II SN 13009,7.0776343,2.1076484,1.5425657,3.0986235,-14.357258,2.1319516,-1.7673471
843,SDSS-II SN 13016,5.2678022,-5.2253547,8.842071,7.5043063,0.5385223,-3.0089037,-9.858242
844,SDSS-II SN 13027,0.5413273,-7.4728928,1.527256,-1.248908,-9.225506,-7.4815855,-5.281039
845,SDSS-II SN 13144,-3.168018,-1.757199,5.652551,9.79747,-5.3443766,6.897638,-5.645736
846,SDSS-II SN 13269,2.1610937,-0.72266555,-6.090097,4.9706335,-0.97578084,0.05323126,-3.9167948
847,SDSS-II SN 13323,0.39872336,-2.2674143,7.707124,-6.7453504,-2.5943153,-1.1744093,-13.380745
848,SDSS-II SN 13411,-3.24899,-0.17892957,0.2309937,0.79468274,0.5880261,4.0881343,-17.116209
849,SDSS-II SN 13491,3.9243195,11.773889,1.9577136,-0.2630871,-8.334572,-4.4162703,0.57323277
850,SDSS-II SN 13566,7.3281465,9.845632,-0.35652,0.7254788,-7.299919,8.280634,1.5455862
851,SDSS-II SN 13589,-1.3798515,-3.865816,-3.9943926,6.37046,8.681567,-0.15620327,-7.975446
852,SDSS-II SN 13689,1.1658075,-5.5902343,8.326748,-1.1970333,3.4730322,12.275063,-1.991889
853,SDSS-II SN 13703,1.5949029,-2.7182274,-1.7490913,-0.3985862,6.734381,3.275152,-11.755663
854,SDSS-II SN 13768,2.8563395,-7.951711,10.695697,-4.8029504,-0.6783905,-3.5359807,-7.6605673
855,SDSS-II SN 13842,1.9112943,-4.162396,0.9352718,-1.6856366,3.3727038,-13.423481,-0.8736402
856,SDSS-II SN 13859,8.560025,-0.8739221,8.63992,-0.9602934,2.6205158,-2.0130172,7.7324405
857,SDSS-II SN 13909,-3.2396085,0.55357265,13.490828,6.132699,-0.48174223,6.1119027,-4.64093
858,SDSS-II SN 1409,1.3616797,4.2641487,1.6607233,3.606452,-7.417673,-9.694022,-3.172391
859,SDSS-II SN 14172,6.7143536,-12.089121,2.4674404,-10.3145,12.192058,4.1907945,6.427068
860,SDSS-II SN 14209,6.4011316,0.2836073,-0.13888516,5.575743,10.428176,2.85689,5.010039
861,SDSS-II SN 14232,0.95411474,1.2822412,7.079523,4.104431,10.795363,1.7139316,3.1406362
862,SDSS-II SN 14305,5.7020664,1.4554834,9.523553,-0.025611328,0.47061703,-5.144884,-10.439392
863,SDSS-II SN 14309,0.10689945,2.539122,11.50695,8.573295,5.200183,14.012611,-1.4357898
864,SDSS-II SN 14334,4.66409,1.7937379,-4.4904003,17.078697,-0.27623883,5.9323573,-1.0536301
865,SDSS-II SN 14343,10.671292,2.8528523,2.6377642,2.6573343,-8.753148,-4.7184315,-3.9475346
866,SDSS-II SN 14426,4.044285,-1.9382403,-4.133388,-2.8127325,-0.25456822,-0.6310836,-1.4069026
867,SDSS-II SN 14438,12.739401,4.9622946,11.037988,2.5975144,-0.09614923,1.2477401,-5.0400968
868,SDSS-II SN 14444,4.7855434,-4.050336,-8.152178,-4.5005174,-9.583253,5.756293,-1.2516869
869,SDSS-II SN 14452,6.057862,1.4929526,1.9032542,1.2553878,7.066738,2.6814868,-8.621336
870,SDSS-II SN 14463,2.0548146,-11.842471,-6.0480647,-5.249547,-7.3636866,0.66663706,-1.0276257
871,SDSS-II SN 14540,7.4310603,-8.033603,-8.210609,4.2230873,7.0987425,8.514263,2.9592137
872,SDSS-II SN 14661,10.283991,3.7970073,-7.6590967,-2.7220418,0.3123669,-1.7045134,4.10873
873,SDSS-II SN 14744,5.057837,2.8564494,7.5849767,-6.775203,-8.478298,-5.3857794,2.3147702
874,SDSS-II SN 14750,-1.0889544,-5.8945994,4.679164,-10.4692,-0.4725754,8.600643,-5.000873
875,SDSS-II SN 14784,15.931361,-2.9562385,7.206178,3.8339293,0.21571907,-2.83867,0.80212563
876,SDSS-II SN 14888,11.986819,10.1463785,1.3462079,-1.5080246,2.4239144,-5.408344,-5.712971
877,SDSS-II SN 15137,14.721465,-5.112983,-2.0784063,-1.1275642,-0.26666787,-3.6311915,-0.6053607
878,SDSS-II SN 15286,12.702605,-2.9719682,-6.1923885,0.104461744,-6.1167264,6.6880336,3.5552416
879,SDSS-II SN 15314,-5.9261827,-3.001353,7.272798,-3.1661296,-1.489893,9.771004,-3.5759356
880,SDSS-II SN 15357,5.3217406,-15.197056,-0.3565683,-5.3317995,-0.014699329,-3.2472932,-4.425615
881,SDSS-II SN 15413,1.705972,2.2151334,1.333224,8.288698,3.9021442,-11.027705,0.37759143
882,SDSS-II SN 15419,11.711345,-6.9939427,-1.1111805,-0.59391963,3.7566168,-5.0572715,5.2542872
883,SDSS-II SN 15489,0.6046645,14.47583,-6.298837,-3.8704438,-1.4462498,-4.3066683,-3.4933493
884,SDSS-II SN 15496,-3.7775972,-2.8755527,8.974955,0.6256198,2.917657,2.112882,-4.9235907
885,SDSS-II SN 15511,2.3216994,-3.9508967,0.46659267,-8.083711,2.1135213,-1.2077827,-12.719749
886,SDSS-II SN 15522,4.978219,6.8376107,-3.0128894,-8.458968,3.8267918,6.557896,-5.78053
887,SDSS-II SN 15606,4.9198046,-1.1363573,6.4451094,-1.141646,-6.183345,9.423486,4.5979896
888,SDSS-II SN 15647,2.6208644,9.54411,5.7985735,-5.21122,5.519487,-5.2117805,0.38031912
889,SDSS-II SN 15675,0.2945976,-8.332094,1.7859358,-9.282046,3.5206766,3.1206512,-6.98191
890,SDSS-II SN 15692,3.1210253,4.2656665,4.220049,3.29321,-4.827949,2.5408127,-6.4038496
891,SDSS-II SN 15755,0.89580417,-1.8872554,-2.8843143,-8.080124,1.8807832,7.493961,-9.357331
892,SDSS-II SN 15777,10.718591,-7.045546,-0.38711324,4.4296002,0.5951284,-9.8659935,-4.5029087
893,SDSS-II SN 15784,11.543197,-7.0148344,5.7019553,0.9414571,-0.3631954,-6.4652495,-0.1885905
894,SDSS-II SN 15827,0.89918125,9.294586,10.724672,3.4632318,0.7246159,-1.8003862,3.07428
895,SDSS-II SN 15829,5.38811,-0.47724327,5.6012483,-0.59570044,-9.851777,-3.63256,-8.298768
896,SDSS-II SN 15850,5.5586,-6.2194486,11.867046,0.09501858,6.2285023,-3.544964,-3.973107
897,SDSS-II SN 15860,11.81237,3.7594013,1.7481927,-0.7616022,0.7137804,9.591059,-1.6758677
898,SDSS-II SN 15884,5.347496,-6.4356437,-0.97560227,-9.351213,-2.3213842,6.5158615,-3.7134466
899,SDSS-II SN 15935,3.5765107,4.40176,-1.4943966,-8.863437,-3.9551983,2.4122758,-5.9944553
900,SDSS-II SN 16111,4.5047216,-3.293163,10.940205,-0.119342506,-5.0429225,-5.4156446,-7.196145
901,SDSS-II SN 16148,3.9721959,-5.935747,-5.8911676,6.6575994,-8.316445,2.2024374,2.0188122
902,SDSS-II SN 16200,1.7723625,5.021239,8.220278,-2.3501558,3.4661415,7.3167667,1.5702665
903,SDSS-II SN 16220,13.425412,5.240529,-2.240892,-2.1567063,4.741852,-2.5865273,-1.6123644
904,SDSS-II SN 16237,12.18357,2.687445,4.6154895,5.8697534,-2.7275565,-1.7139578,-2.9863858
905,SDSS-II SN 16302,3.5201423,5.030002,12.332535,6.424619,1.9904318,2.0904393,-2.462546
906,SDSS-II SN 1656,0.06699011,-6.2264667,-1.1990398,1.8584673,4.4945445,-2.0930667,-0.22825749
907,SDSS-II SN 16572,1.6931546,-2.2317367,3.2749176,-7.256381,-1.5414932,4.65511,-5.6629114
908,SDSS-II SN 1658,1.7116684,-1.7612287,6.660968,-2.977181,6.9023647,-0.69693553,-13.723478
909,SDSS-II SN 17324,14.572563,4.8145137,-7.6519566,-3.671841,-0.24818969,-6.731172,-2.6740491
910,SDSS-II SN 17436,-9.205032,-0.15174225,5.2307982,1.9825592,3.8764186,7.884546,-7.6968064
911,SDSS-II SN 17509,-3.287355,3.3024147,1.160161,16.141706,3.9412103,-0.3965029,0.32754883
912,SDSS-II SN 17641,7.014425,-0.64308435,-10.329852,-2.2087986,0.23801325,-9.544611,0.040153604
913,SDSS-II SN 17647,1.5617623,4.9692464,1.3225529,4.861103,-5.113707,0.81833494,-12.892969
914,SDSS-II SN 17683,-1.4122436,-4.762096,1.5039916,-5.496849,-3.0309517,-10.657766,-6.3930936
915,SDSS-II SN 17695,10.632247,2.8023398,4.029854,-4.2798643,8.431062,-7.795381,-0.951566
916,SDSS-II SN 17696,1.6233144,-5.3356557,-1.7051877,-6.5748887,11.500443,0.34618065,-3.2582245
917,SDSS-II SN 17818,-1.331091,-2.6122797,-6.1019807,2.691173,-7.023934,-7.582708,-8.34227
918,SDSS-II SN 17820,11.119714,-0.60429937,6.2978687,3.5129464,-4.08321,-9.439377,0.2597543
919,SDSS-II SN 17837,1.8529942,3.996899,-2.0388708,11.980153,11.960119,4.005985,-2.5286496
920,SDSS-II SN 17854,3.4194887,-1.4194304,6.4684377,0.49560386,1.1703938,8.934004,8.583135
921,SDSS-II SN 17860,6.4641113,-1.1949149,-0.74704087,0.6473486,-0.3458961,7.080332,14.57578
922,SDSS-II SN 17882,-2.261183,4.7391043,0.50522,2.7043536,6.2880416,3.729243,-10.662273
923,SDSS-II SN 17899,8.597689,8.885185,3.4199374,4.7737484,-4.0857835,-0.34153178,-7.277933
924,SDSS-II SN 17909,1.6319473,-1.0496902,3.6748948,-79.99641,-16.377075,7.2530046,5.880009
925,SDSS-II SN 18079,-1.5035455,-8.091963,0.27227437,1.6063998,-0.72203016,-5.8098836,-4.98078
926,SDSS-II SN 1810,-7.3318353,-5.9584193,-2.612363,5.7838717,7.608224,5.9737134,-5.4255567
927,SDSS-II SN 1823,3.913301,-7.0981507,3.7838511,0.0016558303,-0.21468906,5.2283792,-1.8310615
928,SDSS-II SN 18374,8.637482,-11.4207325,3.558757,-0.95244515,-1.8323083,-0.14666699,4.437687
929,SDSS-II SN 18425,5.503023,-0.48492777,4.0212064,6.4258003,14.082225,4.6190467,-3.753382
930,SDSS-II SN 18704,11.024551,-12.743419,-0.5352717,-8.051861,-1.09968,-5.06987,3.291442
931,SDSS-II SN 18814,6.4236927,-3.353603,1.2859535,8.900409,-2.6272185,-4.362972,7.3144007
932,SDSS-II SN 18941,2.9462233,-0.831179,2.7957528,-1.4927969,-6.302901,2.0949318,-3.2816665
933,SDSS-II SN 19000,2.873965,5.025509,4.0979824,3.5528553,1.7485628,0.35384226,-14.533216
934,SDSS-II SN 19205,7.31629,-4.3959026,5.6767187,4.1181803,-7.0422425,-8.333182,-5.923423
935,SDSS-II SN 19322,5.5799685,0.5025815,-0.5645584,10.586803,-8.453776,-4.8824987,0.6517006
936,SDSS-II SN 19408,8.222853,10.553361,-3.380951,-1.4158646,-5.3446555,-4.411759,4.5892487
937,SDSS-II SN 19424,1.2065513,0.09532445,-1.3400657,-8.793429,-8.712943,-7.1855946,-4.786666
938,SDSS-II SN 19449,2.4191325,1.7042488,-0.84216607,-1.1343579,-0.45828158,-1.8424283,-7.0985513
939,SDSS-II SN 19468,3.7687654,7.4899735,-14.437237,-0.0224776,-0.7477376,-3.1698258,2.888369
940,SDSS-II SN 19575,1.0246072,8.543015,-6.3184223,6.232375,-0.39379796,0.22030011,-8.746672
941,SDSS-II SN 19636,10.445731,6.3133016,3.1534264,0.41185582,-4.5561934,1.9306948,-1.2560685
942,SDSS-II SN 1975,1.1855646,6.200689,-1.4359413,4.1903667,9.450673,1.2712095,-0.6648019
943,SDSS-II SN 20033,0.7131079,-0.0043687155,0.047285102,-0.74080026,-0.21549077,33.156467,-0.34850866
944,SDSS-II SN 20043,11.945829,1.2666985,-3.147965,4.477946,-2.0417523,1.099308,5.9668803
945,SDSS-II SN 20090,-1.0806906,-3.0404515,-0.684626,-4.348501,-4.0593057,3.6389217,-11.285858
946,SDSS-II SN 20171,10.840235,6.5081587,-3.716421,-1.2502345,6.512446,-9.13103,-3.2892354
947,SDSS-II SN 20505,-3.8132184,-2.657985,-1.8059561,3.0338118,3.9532564,-6.0438275,-8.199825
948,SDSS-II SN 2063,6.1089807,6.3588557,-14.035208,-0.11348749,-4.0650873,5.397343,-1.9270264
949,SDSS-II SN 20727,2.5364127,5.6430473,1.843997,-0.31480566,0.50914353,-7.7746105,-1.9617162
950,SDSS-II SN 20860,-0.67334294,-4.2313604,3.9619398,-3.2536514,8.000546,-1.4992318,-4.373847
951,SDSS-II SN 20928,3.1289735,5.137688,-2.6873388,-1.8053408,-6.406702,-4.24618,-0.6069289
952,SDSS-II SN 20968,-2.1651726,-0.2380502,0.9189524,6.8123417,12.266549,-4.7816834,-1.5925143
953,SDSS-II SN 20990,0.0797771,7.371749,-12.752951,1.8180231,4.8177075,2.5246258,-2.1029782
954,SDSS-II SN 20998,3.5899217,-2.2093775,-0.88627416,-11.294633,-0.2771466,-1.9325889,-5.4428163
955,SDSS-II SN 21407,-2.10238,-6.22658,-6.5900064,3.2258286,1.8422469,-1.543993,-3.882964
956,SDSS-II SN 2306,0.7424558,-8.904073,8.467606,-5.0112734,-5.2974305,-6.8499513,1.8788254
957,SDSS-II SN 2319,12.861955,-4.394997,2.7829828,3.94347,0.83271384,8.614312,2.216497
958,SDSS-II SN 2423,-2.8669937,1.7832892,3.5374272,7.861993,6.5928774,1.8961921,-3.9829884
959,SDSS-II SN 2537,6.04892,-1.5035127,2.9527032,-13.148382,4.6378756,-5.674901,-5.6184397
960,SDSS-II SN 2538,3.2232637,2.5578268,7.8646755,4.5148444,-9.399716,-2.3151112,6.9190674
961,SDSS-II SN 2545,8.148526,4.2065496,-3.0869896,-7.403464,-8.314621,6.558851,0.17332698
962,SDSS-II SN 2746,-1.137427,3.6851933,5.230128,-5.9380555,6.0947046,7.656373,-3.9367127
963,SDSS-II SN 2855,10.595882,4.9947767,11.242882,0.6505829,-1.2444477,4.3458104,4.812259
964,SDSS-II SN 2926,-6.125207,-3.3323607,3.071854,-2.2000914,12.922315,2.0690074,-9.055128
965,SDSS-II SN 3068,9.9296,-1.5778323,-0.30777863,-3.4311574,-6.6551323,-4.532095,7.471466
966,SDSS-II SN 3077,4.7342215,-7.285668,0.7041232,0.07948149,4.4738617,-1.6870527,-7.9399266
967,SDSS-II SN 3175,1.9449654,6.994092,9.046077,1.4219136,-6.5956445,-1.7138119,-9.136141
968,SDSS-II SN 3184,1.7993817,-2.11303,10.724407,6.984638,-3.3140178,1.8674275,5.4860096
969,SDSS-II SN 3506,4.0548477,-11.922433,9.775233,4.152038,0.117147274,3.9971595,3.479848
970,SDSS-II SN 3881,12.020714,-3.8174899,2.086327,-7.133597,0.16566783,6.2642508,2.2935605
971,SDSS-II SN 3897,5.9657803,0.117582515,0.6722505,5.350139,-7.473261,10.606137,6.221777
972,SDSS-II SN 3908,4.326264,-1.241906,-3.0750475,1.0049156,-0.68114614,-7.991606,1.545318
973,SDSS-II SN 4048,1.1945983,-2.1447532,11.036938,-9.427517,-5.3522034,-3.3790717,-2.2521768
974,SDSS-II SN 4236,4.601618,5.0768294,7.6614437,-3.32317,-6.042164,-9.166136,-5.4967113
975,SDSS-II SN 4397,2.514039,-1.4494536,11.529806,-0.9521802,-5.3875513,-3.6862407,4.741439
976,SDSS-II SN 4484,-5.0301266,-5.916026,3.7349908,2.9111986,12.912616,1.549799,-0.08911008
977,SDSS-II SN 4627,-1.1072038,1.2660658,-10.362894,6.6308813,-0.37586892,7.0889807,-3.6430686
978,SDSS-II SN 4640,-9.155351,-6.86202,11.757424,2.825683,-2.2358925,3.0331144,-1.5609641
979,SDSS-II SN 4664,9.581589,-0.19315778,6.1316185,-8.549958,-0.60574704,-8.611791,5.9423203
980,SDSS-II SN 4669,5.1215816,10.270792,2.015957,-6.2869024,3.127911,-0.5634685,-10.734775
981,SDSS-II SN 5552,2.6009738,2.7206457,-9.151136,1.7287797,1.3320714,13.602272,-3.8899975
982,SDSS-II SN 5702,1.2672709,-0.86303335,11.066103,2.618589,-7.645101,2.4868076,-4.5396795
983,SDSS-II SN 5735,8.426002,-0.2843736,0.22776708,-13.691062,-3.520699,-0.0037544414,-1.6441542
984,SDSS-II SN 5802,14.870912,5.5745525,-3.0159326,7.2460055,0.10622144,-1.0869782,-0.76787394
985,SDSS-II SN 5917,3.433375,2.3971508,7.504581,11.2666,-2.4883716,-2.9558108,-10.207245
986,SDSS-II SN 6502,6.3858995,-9.313463,2.0100262,9.960376,6.9299836,-2.9645162,-0.77459013
987,SDSS-II SN 6520,4.879757,-0.5062024,3.882941,-9.096164,-5.3760667,-3.9968076,-7.109135
988,SDSS-II SN 6535,10.489,6.562302,5.713941,-1.2561429,1.9895988,-5.656017,1.460385
989,SDSS-II SN 6709,0.70753974,-1.7852892,4.764992,1.4624728,1.1085833,-9.06792,-5.7591853
990,SDSS-II SN 6851,5.9183455,0.18501458,6.79873,-3.8222675,-1.9985571,0.07127832,3.3173347
991,SDSS-II SN 6854,0.51897746,-0.62855047,8.542711,9.295377,2.6760392,-1.882663,2.8405104
992,SDSS-II SN 6973,1.650636,-7.9074135,2.8313832,-5.3271837,-1.2832736,-1.9109943,0.030450054
993,SDSS-II SN 716,2.3953788,-10.049217,9.27151,-5.213396,-4.947692,2.7359319,4.7678666
994,SDSS-II SN 7205,4.6551237,0.51341,3.9699125,6.1115923,6.126075,-5.298863,9.663131
995,SDSS-II SN 7231,8.401007,2.0928073,-7.152253,4.2049766,-5.345664,6.830479,2.6322138
996,SDSS-II SN 7304,-4.7842007,-0.9946604,9.959072,-0.3928889,-6.7512426,3.9007895,-9.668352
997,SDSS-II SN 7444,0.5319545,-3.9009647,1.5331041,-12.889391,-2.7704072,0.9602556,-10.299137
998,SDSS-II SN 8127,6.4955792,3.1285896,-9.012926,-0.5787883,-8.738376,-3.4369867,3.883453
999,SDSS-II SN 822,-0.511495,-8.066419,-5.3009453,-1.2358787,2.8370063,-6.6681376,-12.050561
1000,SDSS-II SN 8297,7.537186,-11.429605,6.6790285,-1.5406536,-5.397864,-1.4647037,-1.9171319
1001,SDSS-II SN 841,0.15506722,5.829503,5.2585025,9.155991,-1.175827,-3.6108842,-5.7887197
1002,SDSS-II SN 859,4.032158,-13.760554,3.510634,2.2183545,-2.874997,-8.653456,-3.7329855
1003,SDSS-II SN 8742,-0.4021553,7.7891264,7.9740505,0.34727693,1.5177494,4.7595444,-8.112442
