,SN,0,1,2,3,4,5,6
1263,SDSS-II SN 5943,-6.4473896,4.0683293,-5.851472,6.7416415,12.254007,-0.29632795,-3.094185
1264,SDSS-II SN 6635,-4.2535787,2.8871813,-9.073932,2.1331816,9.622614,-7.4524665,0.6049729
1265,SDSS-II SN 6877,0.0067078737,-0.8582419,9.048178,-10.699981,-2.1461387,-4.2342157,-3.2365093
1266,SDSS-II SN 7003,-12.047484,-0.13628279,-6.82209,4.610699,5.98024,-2.2331796,-0.42423433
1267,SN2006hi,-4.7156043,-3.5518909,8.036891,13.403173,0.6719021,-4.809384,-7.2810583
1268,SN2006nh,-14.384798,1.2201643,8.32491,-1.1160183,-5.831394,2.7581966,0.13283011
1269,SN2006pz,9.8249445,-24.992348,-17.99262,-26.44411,-14.313517,3.290656,-7.106943
1270,SN2006sv,-6.2213516,0.21813843,5.0838366,-1.2730635,9.803953,3.1380649,5.664999
1271,SN2007mx,10.74837,9.291275,4.4505754,4.464941,1.5098703,0.49294257,-3.1750338
1272,SN2007sg,2.7853174,-1.7053952,-6.612774,6.5822277,6.001974,8.323846,0.12331126
1273,SN2007sk,70.02039,1.9518683,-0.6469611,1.426486,10.135812,3.3426185,-21.867258
1274,SDSS-II SN 19487,-3.5580218,6.9317656,-3.2582045,-6.845338,1.4410446,-0.5339788,-9.354636
1275,SDSS-II SN 20932,4.1836915,3.789625,2.233229,-1.4082533,2.1471443,-1.4464933,-14.516136
1276,SDSS-II SN 7575,-0.8962516,-0.5463445,0.95636135,4.8413033,9.455357,-9.415385,-11.048389
1277,PS1-11ala,-0.8470273,3.9585311,7.242437,-3.9516013,-6.125934,-13.174816,-1.1992506
1278,PS15bdr,-5.01255,-1.5367333,2.448584,13.116796,11.569523,-1.1701847,-5.924622
1279,SNLS-03D4cw,9.301055,2.565013,-10.074116,-1.7448832,-4.0766354,-9.11191,-0.51153207
1280,SNLS-06D1hc,-3.9249017,10.250792,2.8863924,-4.7728753,-8.712458,-8.110518,0.61167264
1281,PS1-10l,-7.3047714,3.281607,-0.01019799,-8.598729,-3.487201,-12.254047,4.1524243
1282,SN2016zd,-10.047138,0.90143573,1.616358,11.037572,6.1223564,-0.07565079,-11.145951
1283,SNLS-05D1by,14.486898,-2.498231,-1.0089377,-8.484741,-5.383958,-6.743608,-7.2547584
1284,SN2012P,5.3293486,7.6470757,-1.6551939,-2.595561,0.9146024,-11.136613,-3.908486
1285,SNLS-04D4gz,5.1056213,4.2412214,-3.0030522,-9.505431,1.8921099,-13.956636,0.7378057
1286,PS1-10bkf,-7.3309746,3.1160352,-3.0800788,13.353166,-2.0653045,-6.2124825,7.943056
1287,SNLS-04D4ht,3.9369438,0.20613423,-0.1803696,-11.542136,4.808417,-10.243285,-1.4595788
1288,SNLS-05D1dn,11.438567,2.9840903,-2.2381988,-7.6502857,5.5349073,-9.5195265,-1.4162787
1289,ASASSN-15nq,-15.014301,-3.5907686,-6.804133,9.370061,-4.7750435,6.44473,0.761656
1290,ASASSN-15nr,-8.902305,-4.013919,-1.847139,6.386795,9.14313,4.5226684,-7.8598084
1291,ASASSN-15ti,-7.7875214,-8.078643,-4.203443,8.865991,-0.12552914,6.5493975,-6.1565113
1292,ASASSN-15uw,-8.448664,-1.1490484,-10.201396,3.2262428,4.021208,5.3194656,-0.64521897
1293,DES17C2ou,4.702974,10.160972,-0.66796017,0.25875774,-1.512385,0.5451027,6.1645236
1294,DES17C3arf,4.8935847,7.3137064,2.0574474,-5.8407207,4.1008387,-2.4983122,7.81119
1295,Gaia16ahz,11.538518,-0.31850842,1.7536784,0.07101502,-10.615587,0.1512732,6.651133
1296,LSQ12blp,-14.921262,-0.92853427,-6.766947,6.9302316,9.55067,5.4377394,-2.0897613
1297,LSQ14an,-1.6626773,5.4468756,11.338549,8.138244,0.087817185,1.8267176,-2.5773575
1298,PS1-10agw,7.1898932,5.1819067,-3.7550616,3.5562851,6.535592,7.340492,-0.093861826
1299,PS1-10awh,2.1064427,-2.1406927,-12.391462,-0.47344062,-8.563434,7.0274963,-2.4646099
1300,PS1-10k,4.4376473,-7.835875,10.329025,-9.301176,4.83668,6.804563,1.1619514
1301,PS1-10n,0.35294798,1.5922674,-4.219328,-6.3878503,6.197015,-5.022708,9.988665
1302,PS1-10p,1.7018284,-7.8003983,-12.478361,-0.48778656,3.9379034,6.534336,-0.33230844
1303,PS1-11cn,3.2649376,-0.16357271,-3.4077263,9.524657,-1.0671147,5.3378305,-0.12105398
1304,PS1-11fi,-0.42245528,-5.7505846,-9.198641,13.289473,-0.80705214,2.313241,1.0142169
1305,PS1-11sk,7.6326656,-2.0838516,-1.1488354,-0.77827454,0.32031092,11.171639,9.0951805
1306,PS1-11w,-6.2886696,1.4927894,-0.24093525,8.289173,5.4916515,10.47289,6.8104568
1307,PS1-13or,7.2361665,-8.909993,5.0491486,-6.192586,-8.68488,-0.0046987906,-3.517021
1308,PS15aii,-12.75412,-4.013755,-1.9661013,11.966239,-1.1687614,9.201769,0.54356754
1309,PS15bwh,-14.581663,-0.56574214,-3.4930086,8.859354,3.336644,7.8541794,4.67121
1310,PS15cwx,-6.8145304,-4.9900384,-8.918159,11.021294,0.13428324,11.546358,3.40331
1311,PSN J23102264+0735202,-3.7299452,3.810093,-11.468143,6.577213,8.504477,6.2869267,-1.63018
1312,PTF10bfz,-7.0814137,-5.1121645,-6.4784017,7.589047,1.4048889,5.1254086,9.069801
1313,PTF12hni,-1.7258574,-2.9490738,0.39983457,-9.420468,-0.0073899818,-1.4755775,7.6039114
1314,PTF13bdl,6.961357,-1.0395072,3.2768137,-7.813144,-4.8471584,0.2411598,8.061362
1315,SN2003fj,8.836066,-1.8485782,-2.8036678,-13.887115,0.6586128,-4.6510224,4.2291546
1316,SN2003fk,9.995113,2.8855822,4.240062,-9.838925,-1.9824518,-1.8773252,2.1414576
1317,SN2004gt,7.973962,-5.0477605,-0.34886774,-10.184724,-12.081544,3.1790507,4.788978
1318,SN2005Q,0.28637183,-1.7923033,3.101655,-10.371165,6.845265,6.8510327,0.9690672
1319,SN2005bj,4.538868,-3.0689783,0.7548262,-11.095575,-1.7935674,-0.8586619,1.3510274
1320,SN2005bl,2.2666073,5.5099397,1.4935955,-1.597917,2.8668041,-2.7460396,12.51706
1321,SN2005ku,-6.4733424,-7.109601,-2.7913103,13.563352,-1.7359983,4.8116536,2.2206848
1322,SN2006ep,8.121532,4.859223,-3.7581885,-9.589067,-3.5980947,3.8281476,9.039136
1323,SN2006gj,5.864935,4.3857765,-5.429913,6.723287,8.097033,-3.0775657,2.1445208
1324,SN2006py,-9.912638,-5.268771,-4.304062,10.941168,6.9803305,6.6831326,-1.5660691
1325,SN2007A,-12.087631,-1.0676496,-5.7857304,8.580475,3.012201,6.7530303,-5.42355
1326,SN2007hn,7.5427604,-1.438705,-5.139073,-5.8024387,6.331488,-4.2461805,-8.718717
1327,SN2007hx,-0.18332185,1.2750436,-14.927104,2.4885488,4.2293625,3.4254322,0.3645013
1328,SN2007if,5.9118567,-2.090837,-7.716884,9.233985,-0.053148907,-0.11846996,6.3510113
1329,SN2007jh,-3.4703312,-1.688701,-11.606795,0.29451823,7.5150013,-0.74106055,6.5265636
1330,SN2008bq,-11.022502,-0.8444196,-9.922293,11.704805,3.5936894,6.4201965,0.16378237
1331,SN2010ap,-0.85119975,3.9523785,-4.337179,2.6201687,13.09194,-1.3150542,4.9991026
1332,SN2010fq,10.745229,-0.46250856,0.5916095,3.538308,1.6209501,4.175868,-12.72328
1333,SN2013ai,10.393479,5.1775804,3.2906482,-4.6983285,-8.502974,4.388779,-4.491692
1334,SN2016E,-8.518095,-1.407945,-9.334812,13.95666,5.39628,8.8213,-6.3659244
1335,SN2016afb,-13.126456,-8.3384075,-3.9771068,7.4610176,-0.07478545,4.9112363,2.9870205
1336,SN2016alt,-4.0103617,-4.354075,-1.1572715,4.53721,-2.0353107,7.79384,-13.281681
1337,SN2016arc,-2.1121924,-5.782333,-9.538458,-7.137465,4.522495,0.64514184,4.67959
1338,SN2016ayg,-17.597124,-3.9527369,-6.599861,4.143545,-1.1593082,4.7302012,-0.6791245
1339,SN2016bkw,-15.766382,-3.9339588,-6.7668242,5.4995394,1.594805,11.351595,1.1453952
1340,SN2016bpb,-10.627917,2.3898551,-5.7567773,8.084453,-3.658365,9.387814,0.47826898
1341,SN2016cby,-5.891024,-3.093348,1.0268188,12.119938,5.5789332,6.1921363,-5.5518236
1342,SN2016czc,-14.026768,-2.0079935,-9.50414,3.5287802,3.2932956,4.5465274,6.51544
1343,SN2016eky,-12.269338,-5.178336,-3.5491774,0.47677988,5.0692716,3.753552,-6.589826
1344,SN2016gkt,-9.162461,1.0989078,-12.260398,-4.1804667,0.96296155,4.1944604,6.8831367
1345,SN2016grz,-3.659101,-0.9113758,-0.75611323,15.441994,-0.1646304,10.689083,-0.6192059
1346,SN2016ys,-4.321262,-3.0807457,-14.823266,9.575625,4.829708,4.4262643,2.5521753
1347,SN2017cfc,-15.65308,-5.7342696,-1.2061242,6.9555187,6.3750796,6.381902,-3.4095755
1348,SN2017cjv,-7.4966636,-2.9083774,-13.077772,5.1444488,-3.111393,6.9386163,2.86845
1349,SN2017ckd,-5.089676,-12.719349,-6.4753428,9.931816,-0.14566585,2.8710833,-0.33151168
1350,SN2017lv,-9.561616,-8.93331,-8.935528,1.2296833,1.4553994,5.9630594,2.5102408
1351,SNLS-03D4dy,7.0502257,9.319037,-5.9050164,-1.6789404,-2.3514583,-3.0876708,-4.708626
1352,SNLS-03D4gf,14.513756,1.5964059,0.59537715,-14.188801,-0.10791337,0.28017747,-1.0822891
1353,SNLS-04D1jg,13.261818,-4.00974,-4.0884266,-13.377718,-2.604715,0.33857092,0.87000996
1354,SNLS-04D1sa,16.655317,6.752539,4.2285123,-12.705572,-0.6395552,-5.496846,1.7638985
1355,SNLS-04D2ac,16.174423,-8.944577,-1.8225107,0.11720146,0.28536466,-0.19975755,4.5685163
1356,SNLS-04D2cf,13.549825,1.6990333,3.2027538,-5.3550606,-5.4820704,-0.9577216,7.7024393
1357,SNLS-04D2gb,13.432798,-1.3454537,-0.09216457,-12.352708,-2.179119,0.30626008,9.009906
1358,SNLS-04D2gc,10.551522,-6.8969507,2.3950016,-14.828533,-4.8080235,0.15465385,-0.44269726
1359,SNLS-04D2mc,14.9944515,-8.922061,-0.20127602,-5.706666,-6.691147,3.2121425,5.24779
1360,SNLS-04D2mj,12.248517,1.004171,3.822441,-8.937734,3.3410335,-5.6739764,5.337423
1361,SNLS-04D3cy,16.99337,-2.5642772,1.4812232,-10.09229,-3.4932501,2.0735753,2.5179617
1362,SNLS-04D3df,17.101984,1.3212103,-1.6933279,-10.582549,1.1435263,-0.17388621,5.366975
1363,SNLS-04D3fq,17.21534,0.124812,2.4831522,-2.3386738,-5.1536155,-6.2918224,-1.0912579
1364,SNLS-04D3oe,15.9243145,2.336393,1.8919061,-10.147646,-9.54953,-2.0488322,-1.2656603
1365,SNLS-04D4ec,3.8603525,-0.60823905,-5.6329937,-6.6718807,-1.8276194,0.8986201,4.404194
1366,SNLS-05D1hm,16.202492,1.2834576,8.488327,-6.5252476,-1.6198218,-7.580254,-1.9995693
1367,SNLS-05D1if,15.511068,-2.388272,4.6389394,-6.572697,-6.2611647,-2.869244,-3.709763
1368,SNLS-05D1ke,18.266178,5.730007,5.5587616,-7.176955,-5.1933722,-2.9430726,1.8979459
1369,SNLS-05D3jk,18.80108,-5.1972456,-1.0309097,-6.622993,-3.467978,-2.9789734,0.76268554
1370,SNLS-05D3lc,4.690033,-4.999054,-9.493315,-10.678935,1.8084997,-4.5172153,0.8900246
1371,SNLS-05D3lr,17.858332,-2.1098552,6.067267,-5.1973276,-2.023811,-2.785849,2.6894321
1372,SNLS-05D3mn,16.004847,-5.0813127,3.5828555,-7.407941,-3.1514037,-8.033238,-1.2916597
1373,SNLS-05D4bf,11.721817,-0.99594593,5.1165586,-16.015173,-2.7133048,-0.050342884,2.9225588
1374,SNLS-05D4ej,14.383316,-5.041747,0.92558503,-11.714377,0.78556025,-1.946449,2.4080026
1375,SNLS-05D4ff,12.808824,-7.6463947,-1.3004849,-9.4245,-1.1856474,2.4166448,6.9591045
1376,SNLS-06D3dl,12.829518,0.13192132,5.787689,0.19043608,-10.270912,-0.8565201,-0.5543954
1377,SNLS-06D3ed,7.803565,-7.2376103,-0.9122082,-13.7337475,0.29423156,3.0433362,5.0357084
1378,SNLS-06D3gx,17.303404,0.826946,1.3229676,-9.0885315,-4.032584,-4.7715697,0.7849644
1379,SNLS-06D4cq,8.825811,-10.270145,-1.1662621,-10.193392,-2.0703657,-1.0687616,2.4439747
1380,SN2016cxb,-5.667832,-7.8711386,-4.814677,5.377268,-3.8176236,8.021435,2.890749
1381,SNLS-04D4in,7.0479403,-8.502383,-1.0970007,-15.444569,-0.7845161,-0.7901227,-2.488544
1382,SNLS-05D3ci,9.514035,-3.3483484,2.815301,-15.246452,-0.021445327,-5.4962997,-1.6798003
1383,SNLS-05D3hq,12.938416,-8.552733,-1.7066892,-3.2666583,-1.0796189,-4.083761,7.658696
1384,SNLS-05D4cw,14.333738,0.24416156,-0.4320606,-4.470728,1.3559554,0.9993531,12.861503
1385,iPTF13dge,0.76034707,-0.91361266,-13.892862,8.426942,0.042304993,4.688856,0.2690856
1386,ASASSN-14lp,2.054788,4.2384505,-0.9900697,-5.2338877,5.2586293,15.072257,-6.9985986
1387,ASASSN-15hg,0.9726227,-4.4089007,-4.094334,0.7101084,3.2769358,16.074472,2.5078096
1388,ASASSN-15jt,9.629715,-1.4678595,-0.66255,1.376085,9.193036,7.535691,7.3849373
1389,ASASSN-15np,2.4826577,1.2615697,2.8890593,3.3862624,10.262874,10.398374,3.287435
1390,ASASSN-15pm,-1.162769,-3.9393356,-3.3134105,8.995972,7.49785,17.959383,-1.0869094
1391,ASASSN-15ss,2.0411403,2.2307549,0.89972043,-2.6896024,14.400438,16.491728,-2.7951832
1392,DES15E2mlf,3.8561435,0.4130432,12.775618,-6.778766,-3.8888528,3.9409282,4.6341014
1393,DES17C1ald,-4.094141,-9.142409,-1.1924299,3.3668447,12.387666,3.9324403,-2.9294808
1394,DES17C3eg,4.0458493,3.2844033,6.4405556,-13.18667,1.5650604,3.0058339,2.5519245
1395,LSQ11bk,0.94843245,-1.6405655,-8.453829,6.2730846,11.045258,14.430607,-3.1040623
1396,LSQ11ot,7.0974703,2.249997,-0.22348486,-5.2391934,17.380264,3.6733797,-0.7210059
1397,LSQ12agq,0.4477248,-1.249079,1.6521763,-1.7488899,8.984654,9.012245,-2.3041394
1398,LSQ12bld,-3.9345214,-3.0273209,0.9962204,-0.79795593,14.921265,6.0499253,-1.6032461
1399,LSQ12ca,-2.8699026,-5.1920824,-0.8211065,5.4814196,12.193678,8.364495,1.5529745
1400,LSQ14mo,-3.3167982,6.215606,9.355016,-2.9306364,1.9450375,4.507411,-7.385193
1401,PS1-10acx,5.517038,-5.586608,-0.15594243,3.7443511,-4.7341447,6.60273,-9.068112
1402,PS1-10aj,-5.269553,-1.1257681,1.6147541,5.310002,-1.6139807,16.165554,3.9567282
1403,PS1-10cbu,6.0400276,-11.359394,-1.0767299,3.611118,8.132197,-3.8020854,-1.1237873
1404,PS1-10ik,-7.2282457,7.0907974,5.653357,-0.84262586,5.5676284,11.924835,1.9373622
1405,PS1-10ir,-1.0670732,6.4661193,2.2018094,-3.4545903,-2.9851773,13.371193,0.71235317
1406,PS1-10ix,4.381035,-5.8369765,-1.2080452,-7.107846,2.8374696,10.154375,-7.985902
1407,PS1-11mq,-11.8334255,0.40092337,-1.9101226,4.159373,3.2685015,16.485928,-2.8256977
1408,PS1-11xw,1.0898345,10.042396,3.6071858,-2.9496403,2.6976056,11.933319,2.0837352
1409,PS1-12sk,1.8163043,0.22139806,5.531865,6.0530314,9.474063,0.9909957,4.5897055
1410,PS1-13arp,17.323265,0.07449631,2.305481,1.0786424,1.7959553,7.659688,7.515346
1411,PS1-13wr,0.6110573,5.7641807,2.7573411,-12.773035,3.5643964,-3.2904248,-1.454446
1412,PS15akf,13.550562,-2.328464,0.30631948,-2.260344,12.575412,5.4861326,-0.26867315
1413,PS15aoq,4.8424716,4.6841235,0.28955764,0.9476981,7.801128,17.696512,-1.9348226
1414,PS15asb,2.0725179,-4.334445,3.0546703,5.0241027,4.898791,13.31868,3.6690192
1415,PS15bif,1.2559742,-6.1512413,1.0873835,10.861286,10.715105,8.019883,-0.45937392
1416,PS15cut,7.0853233,-6.548164,-3.0888886,7.9178386,5.425152,9.551473,3.916254
1417,PSN J20435314+1230304,13.058297,-2.6015542,-5.0695367,1.200212,8.184305,7.760401,1.7551231
1418,PTF09cnd,-10.256495,0.740611,-0.56683886,-5.18159,9.552016,3.3651571,2.1273305
1419,PTF11cml,-3.18374,-1.5505403,3.4189055,7.528241,10.480358,15.557365,2.1953251
1420,PTF11dec,-3.7199962,-2.8242846,0.24978909,-7.7516904,5.4248495,13.745265,-5.1015553
1421,PTF11kmb,7.5593057,0.92602193,0.9394195,-13.8300905,-3.0178912,9.146418,-2.5463095
1422,PTF12csy,14.476383,8.561831,-4.7204156,3.3639812,0.24837296,0.7892894,1.0314975
1423,PTF12gzk,7.9567204,2.137101,3.297187,-4.85099,10.774573,6.8465304,1.396966
1424,SN2003fg,9.382692,-1.3756256,0.6437732,7.4407296,0.37621984,3.7582636,6.60068
1425,SN2003fn,10.915478,2.3904636,-7.413643,1.3203574,0.7110625,2.1443572,8.47458
1426,SN2003fp,7.858539,-9.00857,0.84299105,-7.8260956,-0.07639836,1.5999585,-9.384938
1427,SN2003ha,7.7596025,-10.713041,-4.0522227,-1.898007,0.1426457,5.9399877,2.972883
1428,SN2004ef,7.59518,-5.1382165,2.517834,1.5631278,10.210041,10.723695,-0.4341903
1429,SN2004ex,8.81242,3.9910269,-3.069785,-5.230602,9.2237425,3.3682451,-4.1407886
1430,SN2004ey,-2.7576122,2.9844387,-2.8775814,1.6538779,7.57438,17.523087,-4.9518805
1431,SN2004fe,9.832098,1.3930783,-4.983042,-8.296041,3.5342658,13.515929,2.5058937
1432,SN2004ff,12.380713,7.8823237,-1.6420244,-5.311087,4.4722576,7.154205,-0.18453942
1433,SN2004gc,-1.8652637,-3.7501667,-2.0509977,-7.875062,14.982841,7.210628,-1.2647672
1434,SN2004gq,12.831942,4.974502,-7.3722205,-4.72577,1.0377866,4.1838584,-0.30323857
1435,SN2004gs,11.252326,-2.1683373,-0.9650148,3.5559263,5.2890964,12.902356,3.4351838
1436,SN2004gu,2.8648431,1.8040286,-3.6891003,2.594238,7.129354,11.982666,-6.596874
1437,SN2004gv,10.338542,-2.7436879,-3.8281682,-4.4885817,6.48577,5.6763444,-6.0613885
1438,SN2005A,5.546155,-0.55221695,0.94842917,-12.447966,7.0539145,3.1438494,8.591462
1439,SN2005M,-0.5123659,3.6698055,-4.2907696,1.7630825,13.561548,12.347143,-3.1080587
1440,SN2005ag,-1.1983819,2.2861366,4.422492,3.679993,10.363081,12.85993,-3.469061
1441,SN2005al,2.1722214,-2.8037057,0.77779347,-0.84121287,2.7752676,21.043451,-2.868114
1442,SN2005be,8.945156,-0.18135081,-0.079701684,10.744507,9.214839,11.807718,0.5569113
1443,SN2005el,-0.63013506,-7.6311564,3.349305,2.0799587,3.948272,19.120077,-0.86494815
1444,SN2005em,5.49487,3.0675623,6.532341,-6.1556215,3.5374124,12.194169,5.113481
1445,SN2005eq,-1.5007415,0.017534107,-3.392549,7.8040404,8.369866,13.845107,-7.9920964
1446,SN2005hc,-1.1416233,-2.252436,-4.7686744,-0.45414132,11.158078,14.487407,-5.483332
1447,SN2005hj,1.0228752,3.1688063,-3.1365633,6.8856654,6.7734613,14.349069,-1.3146777
1448,SN2005iq,1.4336734,-6.5583677,-0.8007136,-1.4665506,8.01003,21.554815,1.2678714
1449,SN2005ir,5.3036256,-2.9015036,-4.3122025,5.04387,12.431029,6.6845183,-4.988219
1450,SN2005kc,2.5709696,-2.1439118,3.2783968,-5.658177,15.318814,7.4446483,-3.3903599
1451,SN2005ki,0.36321434,-7.4889846,1.2199932,-5.323031,2.7496428,17.93324,-0.20592658
1452,SN2005lu,-1.6056106,4.196226,-4.000177,-3.6519191,17.862223,5.823781,0.15343669
1453,SN2005mc,13.98777,2.2290804,4.362225,0.24588174,8.574901,7.506586,1.5049943
1454,SN2005na,-2.0531313,2.6938162,0.85907674,0.31195018,6.459088,17.583193,1.7314178
1455,SN2006D,2.8600764,-8.557796,-0.26521146,-2.9346,13.843769,14.188764,0.9513549
1456,SN2006T,9.95461,6.6904893,-2.5436182,-10.31946,2.3361087,4.853255,-4.2087607
1457,SN2006X,7.739325,-0.6494171,6.873968,-10.596439,6.404039,2.2072551,8.808627
1458,SN2006ax,-0.98201334,-0.7162196,0.6569833,2.3244243,9.330362,22.729773,-1.6014715
1459,SN2006ba,8.566766,3.5566103,-1.2887757,-4.552627,1.324465,1.479563,-0.8255083
1460,SN2006bd,12.241009,-7.4529285,1.7112702,-10.129494,5.1535783,6.4824905,0.2286557
1461,SN2006bf,11.212328,0.11829288,9.365248,-7.678877,-7.456012,5.084844,0.56582314
1462,SN2006bh,5.8622966,-5.1375146,-0.123659216,-0.12242575,13.216863,18.121815,1.1066661
1463,SN2006br,-2.2363567,-0.012089169,9.2562895,-10.276811,2.459754,2.3625367,7.620624
1464,SN2006bt,-10.998585,-5.5396852,-6.1702843,2.9660494,7.3562675,15.310466,-1.2354729
1465,SN2006ef,10.822265,0.4831743,0.6552929,8.547946,12.34293,5.0758214,-1.3775294
1466,SN2006ej,7.961505,-7.4430504,1.7944616,-2.2448306,5.783107,17.150974,-0.89505035
1467,SN2006ev,10.342012,2.2913013,0.28792903,2.5039597,12.952638,12.740165,-0.074707046
1468,SN2006fo,8.156027,-2.9923387,3.6172338,-4.8094735,-2.8749115,5.6487722,-5.7087207
1469,SN2006gt,17.083393,-4.395872,-0.24834022,0.23284589,5.202337,8.734286,-0.312805
1470,SN2006hb,9.879188,2.9827158,3.168113,-12.020723,6.968332,9.319708,2.307251
1471,SN2006ir,-0.95431185,-1.5315949,7.9266148,-11.676629,-4.1005406,6.249492,-1.4200763
1472,SN2006is,3.2438536,-1.6624328,-1.0246286,1.6552855,17.801067,12.3902025,-1.9193301
1473,SN2006kf,8.224313,-7.7597632,-2.8636575,-0.23437758,6.963232,11.574979,5.0329194
1474,SN2006lc,12.103112,0.11010636,4.7708635,-10.73928,-5.3186793,9.243547,0.44976106
1475,SN2006lu,-1.1971718,-0.5742069,-0.27067727,-2.8021998,12.905174,13.329825,3.4737303
1476,SN2006mr,13.362846,-7.512078,0.8244199,-9.883328,-1.4942958,7.4515786,-3.2006383
1477,SN2006ob,6.5371885,-11.7061615,-1.6093696,4.753965,8.850578,9.379262,0.9293033
1478,SN2006os,6.030388,5.7695146,-1.2464083,-4.0526075,13.883967,7.98587,3.4800248
1479,SN2006ot,-2.5220656,-3.396787,-3.9422076,-2.2594779,14.745035,-1.6841733,0.63886213
1480,SN2007N,15.296405,-3.888399,6.252053,-12.046778,1.0008198,6.791722,-1.3971162
1481,SN2007S,2.791431,4.927886,4.130978,-4.0816092,12.0519285,9.045249,-3.9896197
1482,SN2007Y,2.0864854,-1.9072664,-8.014825,-11.850378,1.7974048,7.1858854,2.6896567
1483,SN2007af,0.12811473,2.9850407,-4.7906322,-2.2527585,3.1888003,18.967588,-1.1586232
1484,SN2007ai,6.0352864,1.8787041,4.0961156,0.13677493,12.772713,3.6667624,-2.2303476
1485,SN2007as,1.5454819,-3.1394448,5.053577,-1.8685368,7.847012,18.69126,-0.7482421
1486,SN2007ax,14.607402,-5.015475,2.673065,-7.2036753,3.2214336,8.6548195,-6.0793285
1487,SN2007ba,12.087906,-1.2417085,1.5106766,-6.399584,10.557345,12.762049,-0.64037514
1488,SN2007bm,3.907649,-0.3289376,0.6664409,-8.283248,14.71216,8.184908,3.028901
1489,SN2007ca,-2.410596,0.5965796,4.151833,-4.877896,10.323244,12.544504,-6.657976
1490,SN2007if,1.3208703,5.158813,1.7223884,-4.172879,13.233571,0.018402107,2.691554
1491,SN2007jg,4.34428,0.5122539,-1.4505436,-1.7787994,7.286131,17.071468,4.347313
1492,SN2007kj,3.2871385,-2.6229494,-2.8843784,-10.889371,2.2676544,14.245467,1.3635297
1493,SN2007le,0.08314712,2.6828344,-0.57912517,-7.119025,9.125415,13.842589,-1.3501928
1494,SN2007mm,11.218364,-2.1617944,1.4947264,-10.25193,2.0494018,12.339322,-1.161225
1495,SN2007nq,4.951027,-7.0722,-3.1178882,2.822074,7.713152,13.196797,-2.4639142
1496,SN2007on,8.10438,-4.756075,-3.4508889,9.19374,2.9884644,13.748703,-1.4159367
1497,SN2007rz,2.4590333,0.6428819,7.5134234,-6.650584,-7.0511155,3.6712353,-8.324804
1498,SN2008R,12.084839,-7.005278,-4.0288796,4.8730164,3.4833274,9.647491,-0.86167043
1499,SN2008aq,8.784319,0.8590724,1.9370068,-7.7381005,7.8525333,5.4332476,-6.2761164
1500,SN2008fp,6.9377317,-0.2837124,7.506009,-3.3131137,16.088264,4.7241454,2.4281607
1501,SN2008gc,3.998924,-5.8064575,5.016411,3.178621,-4.923895,4.1323767,-5.2098107
1502,SN2008gp,-2.3920307,0.88727975,-5.944767,-0.24619763,8.55437,15.940329,0.9875651
1503,SN2008hh,6.9607835,-2.0907104,-0.5799325,-4.0460067,3.8451455,7.0230985,-0.8654553
1504,SN2008hv,5.9827714,-4.110114,1.9823346,3.583293,6.435063,20.209553,0.007986464
1505,SN2008ia,8.56759,-1.3642272,5.962283,0.5406955,7.8542566,14.385177,-2.834943
1506,SN2009F,9.242549,-4.6007023,2.9968379,-12.994103,1.701683,7.608953,-5.6433277
1507,SN2009K,5.122025,-4.4489775,2.8216078,-8.596693,4.594111,2.7291424,-6.0525436
1508,SN2009Z,9.417942,1.1954923,0.5969297,-1.2552215,4.7317705,8.374328,-5.616962
1509,SN2009bb,6.524911,5.3155837,3.751494,-11.986452,-5.735203,7.533261,2.6708536
1510,SN2009ca,2.975905,-10.721509,1.8819535,-8.232272,5.5517673,1.7526219,2.4570098
1511,SN2009dc,-3.227861,4.4248652,6.1867585,10.662047,9.9657135,2.9014516,-0.7335383
1512,SN2009dp,9.288025,-4.5923247,7.572791,-9.225645,-0.894987,0.02202011,-4.3257003
1513,SN2009dt,12.7454405,3.6417923,5.130139,-5.7962427,3.7325723,-1.2471135,-3.1526954
1514,SN2010ar,0.1648767,8.341941,0.5679317,7.1468825,11.570952,7.6054626,-1.7871342
1515,SN2010bc,8.115654,-1.2534785,-5.44724,0.31927976,-0.40756688,10.422526,-8.068063
1516,SN2010fs,12.213928,-5.908917,2.815278,-1.439829,7.9264593,-3.8283787,0.7729779
1517,SN2011jq,14.249977,0.22525638,1.0576129,-6.5460587,5.6870427,10.995601,4.267214
1518,SN2012aw,6.2851844,-1.9535482,10.97399,-3.9098222,2.7341332,-3.4083195,-10.137831
1519,SN2013cs,4.9648056,-0.5902032,-1.8123968,-2.5837793,7.072062,15.644039,-2.4835346
1520,SN2013cv,2.956287,-1.7953417,-6.043662,2.9750223,8.119871,19.893667,-3.5999088
1521,SN2016J,1.0284927,-0.9767922,7.9909577,-0.36995298,11.020716,7.5342755,-6.721292
1522,SN2016K,1.2968984,-11.4190445,-0.16764346,0.81727016,6.5867543,13.0706625,0.8466694
1523,SN2016aqb,0.7233274,0.9410452,-3.353037,4.7423396,12.628418,17.915125,2.355584
1524,SN2016blj,1.9151422,-2.7751453,2.7917774,4.2268324,8.241307,13.472186,-7.9356704
1525,SN2016bmc,14.219636,2.196544,-0.54453194,7.9526124,4.986544,7.444169,-0.88897693
