,SN,0,1,2,3,4,5,6,7,8
821,SN2005gw,-3.5271745,-7.2348766,3.5725355,-3.0775962,7.514921,-0.0357948,-6.0055695,2.069709,-2.396182
822,SN2005ht,-2.7059016,-12.138651,-3.0812213,0.2511245,-3.6417289,2.5194662,-0.51420164,-1.8511223,0.84891856
823,SN2005ii,-4.8044906,-2.2007487,0.9296589,0.31676313,10.576795,1.633804,-1.7066243,-1.6436179,-1.632271
824,SN2005ja,-3.8701918,-1.7688425,5.0006385,-0.032716665,-7.4502745,-0.3261517,2.5817463,-4.2087927,-0.47460702
825,SN2005jc,-0.6500138,-4.0649495,-2.8675885,-0.69126004,1.9306486,4.6134143,6.868986,-1.3618112,-4.596868
826,SN2005jn,-6.4018073,-6.1400437,3.3597052,-0.06581468,-1.0968415,-0.60887235,-0.50125015,8.239128,0.6069851
827,SN2005js,-9.457014,0.9467836,4.4066577,-5.502318,-3.0883207,-0.155781,-4.7670956,-0.20744659,0.5838833
828,SN2005jw,-5.5523624,-1.7403394,-7.174989,-4.897804,-3.3786309,-0.018933754,-1.4965138,-2.2511451,3.3439665
829,SN2005mi,6.375758,-4.5280895,0.33664972,1.5744895,2.9248857,-4.4742136,0.6610737,-5.0835495,-5.2074437
830,SN2007lj,5.4370933,-8.284431,-3.4795027,-0.24402797,-3.1751292,-3.306793,1.0426135,-0.7894763,-4.8879266
831,SN2007pi,-3.5066798,2.8238103,0.2430436,-5.0790143,-0.053304654,-4.7876534,-4.1067653,1.7986265,-6.527775
832,SDSS-II SN 10054,1.532509,-0.7792293,-2.405036,-7.094099,-4.9248004,-2.881089,0.46034175,-1.813858,-5.28471
833,SDSS-II SN 10113,-3.0665448,-5.3491263,1.1192733,-3.2615466,-0.046744216,-3.8736334,-1.4132288,0.14200015,-8.3600025
834,SDSS-II SN 1024,-0.61095345,3.3640344,2.3004751,-3.2001162,3.3561628,-5.6366076,7.820028,0.06307552,-1.7506018
835,SDSS-II SN 10324,-7.1784286,-4.394057,-1.4106554,-1.6599104,-0.919783,1.2942717,3.966952,-4.0688734,3.0548973
836,SDSS-II SN 1109,-2.2134056,2.7984712,0.4869281,-7.2061906,-2.412621,0.3718519,-0.678323,0.20249417,-7.3902206
837,SDSS-II SN 1113,-1.8924998,-2.1374621,-2.0648146,-1.0986251,6.3878827,2.5886447,-2.4443092,2.2725327,6.3421416
838,SDSS-II SN 12804,4.846866,-7.9820285,4.232898,0.41958338,4.501673,-1.3976252,-0.22631615,-7.831802,0.5984156
839,SDSS-II SN 12895,6.652871,-7.5044236,1.5447572,-1.6241479,-5.2699366,1.1326592,1.2268636,1.7940619,-0.8706886
840,SDSS-II SN 12941,-1.0312699,-1.5237516,2.9500332,2.0216517,-6.9295845,-5.208183,5.235056,-0.9291297,-2.0397065
841,SDSS-II SN 12978,-2.6707408,-6.0135984,6.9741898,3.665367,-0.40224513,0.7135422,-0.92219734,3.0933053,5.311073
842,SDSS-II SN 13009,-4.3947163,-1.952175,1.489707,-5.1023655,-3.1818361,3.56216,8.207325,0.21976836,0.6118387
843,SDSS-II SN 13016,-1.2018796,-8.334448,-0.15286075,-0.602771,-0.38203356,-3.1334462,-2.30343,5.6650786,-1.2203931
844,SDSS-II SN 13027,-8.233735,4.0244513,8.499929,2.2949553,1.9339346,-0.6190847,-2.1215034,0.47151574,-1.2972403
845,SDSS-II SN 13144,5.499851,-7.0491414,-1.283101,1.3600063,1.8574784,1.7724965,2.220165,2.6001651,-2.7738755
846,SDSS-II SN 13269,0.69499284,1.132167,4.89316,-6.188733,-1.0996351,2.7651846,-1.3328052,-3.4042678,-0.99997187
847,SDSS-II SN 13323,-2.353572,0.7101677,2.9312086,-0.027108714,9.422595,-3.7970977,-3.3323963,-1.2451637,-1.9504461
848,SDSS-II SN 13411,0.33057678,-2.3834233,6.657545,4.3885403,2.1820366,-7.134546,-0.48945436,-3.3134658,0.99847096
849,SDSS-II SN 13491,-6.2795067,1.9223471,-1.5745802,0.34377116,-7.52141,0.26733616,2.691963,-5.6184034,1.5733178
850,SDSS-II SN 13566,2.068094,0.22506325,0.5749778,8.784077,5.0883703,1.129068,-3.04477,-2.9790206,-1.8203031
851,SDSS-II SN 13589,-2.6752486,-0.5794912,4.6468425,0.20829356,2.7389388,5.5735345,-5.8273335,-3.352314,0.0067281034
852,SDSS-II SN 13689,2.253957,-8.543437,3.873794,-4.0294385,2.3198848,3.63466,-3.1683216,2.8263535,0.9806486
853,SDSS-II SN 13703,-0.20743595,-6.934475,-2.0299962,0.7864776,6.4596,-1.2735733,0.17427926,-3.4579825,-6.017991
854,SDSS-II SN 13768,-4.6731544,1.6733692,6.6140103,-0.20975937,3.4820952,-7.621197,-1.0622278,-0.20944431,-0.8535283
855,SDSS-II SN 13842,-7.641365,3.9497972,-2.1051784,-5.441019,1.6073692,1.870054,-0.5093623,-0.20992996,-2.7003198
856,SDSS-II SN 13859,-1.0884323,-1.3958257,6.3014703,-0.8930686,-5.8685293,-7.476776,1.2145809,0.7069079,0.7226642
857,SDSS-II SN 13909,-1.1204445,-1.9548823,6.100036,-2.104628,3.0737813,3.9143295,5.9762692,-1.0891494,-3.0228953
858,SDSS-II SN 1409,-2.7065253,3.0488453,1.334353,0.37816817,2.648202,-1.381739,-8.318703,-4.6823053,3.1054347
859,SDSS-II SN 14172,-0.8649675,-9.43353,128.47198,1.9616402,-0.4483093,0.07577725,5.4593363,-8.065005,-6.170933
860,SDSS-II SN 14209,2.056061,-1.2969056,2.4209027,-1.6240629,1.4564465,-6.9008946,-7.000539,4.2858243,3.761308
861,SDSS-II SN 14232,-0.015462263,-3.7320814,1.7753726,-1.9254216,-0.8329058,10.183527,2.4369607,-3.1446996,-5.4960065
862,SDSS-II SN 14305,-4.087155,-0.6648415,3.9995615,-0.021295939,5.814465,-0.27764574,2.95242,-3.079312,-6.7359447
863,SDSS-II SN 14309,4.360451,-10.033601,0.6496858,-2.6266084,-2.6439638,0.46459326,-4.619948,-1.1434177,4.1104794
864,SDSS-II SN 14334,4.714531,-1.73316,9.131908,0.15318254,0.20324378,-2.9814367,6.878641,-0.49628243,-0.8327726
865,SDSS-II SN 14343,-2.5674164,-4.5570984,5.0097194,0.22514905,-4.3119764,1.2581344,1.1815761,0.34388036,-9.70281
866,SDSS-II SN 14426,-3.7332969,-1.1190089,-0.92785656,-4.481631,0.68857026,0.3370747,-0.45151606,1.8553556,1.8699872
867,SDSS-II SN 14438,-1.6425534,-6.7132726,0.73956144,-0.020715237,4.055083,-8.127452,6.5196414,3.8039205,0.27498698
868,SDSS-II SN 14444,4.8740215,-3.1166313,1.0077515,-2.50107,2.7473512,-4.457234,0.046805926,7.4727564,1.0522959
869,SDSS-II SN 14452,-0.32769355,-7.1853356,0.22848105,-0.9020156,5.5868583,-3.7164664,0.72855246,2.6010942,-4.982612
870,SDSS-II SN 14463,0.99493617,-2.0530236,1.7761697,3.435605,1.3573332,0.91857064,1.8900609,-4.598288,-10.328209
871,SDSS-II SN 14540,1.5481155,-9.19752,3.2229927,0.6513371,-3.0661085,2.7646136,-1.7032994,-0.042422395,-5.572137
872,SDSS-II SN 14661,-1.7367402,5.482659,3.4467585,5.8875313,-0.9579363,-1.1011659,1.6901736,-5.683354,-3.5241728
873,SDSS-II SN 14744,0.61417997,1.5041097,0.7767068,-3.1809695,-1.505113,-2.9104888,3.9935462,2.1081069,-9.9513
874,SDSS-II SN 14750,-3.4770942,1.4367081,-2.1993806,1.7597256,11.128732,-2.5883594,2.1602662,2.3972194,3.055573
875,SDSS-II SN 14784,-2.432984,-4.8765283,1.1622036,0.15273911,-1.0961032,-8.620087,0.60304326,2.7319393,-9.095252
876,SDSS-II SN 14888,-3.186171,-3.7219315,-5.0792103,1.8894796,-1.3072891,-3.760086,-0.27939567,-6.08052,-6.552105
877,SDSS-II SN 15137,-7.2661304,-8.349912,-2.494412,0.13824275,-0.43579164,-2.6614463,-0.3036881,-0.16841279,-5.3638844
878,SDSS-II SN 15286,-1.8466699,-2.4613967,0.45941797,6.2032914,-3.511123,0.39357415,-3.6178708,-4.1410823,2.7723465
879,SDSS-II SN 15314,1.5561221,-3.8187099,3.8766036,-0.23377688,-1.3718338,9.545539,-3.5518622,-2.639203,2.9122539
880,SDSS-II SN 15357,-6.7950835,-5.385609,-2.6736476,2.2092502,4.425524,-8.018442,0.88430583,-4.6426063,-0.758082
881,SDSS-II SN 15413,-2.4338202,3.9130344,-0.610083,-6.9566746,3.532163,1.1434258,4.025012,-1.9152175,-6.7763157
882,SDSS-II SN 15419,-7.9985685,-4.755884,-0.23440103,1.3327377,-4.921371,-0.8329441,5.618652,-1.6691433,0.45256722
883,SDSS-II SN 15489,-1.5423745,4.3932776,-5.274244,-0.72584635,4.2747006,-6.418323,5.6368613,-2.575588,-0.9982723
884,SDSS-II SN 15496,-0.9897432,-2.3321326,5.338759,-1.8245803,7.2432947,3.2121139,-1.8618407,2.2730167,1.6166102
885,SDSS-II SN 15511,-6.164053,-1.7540545,-1.8845266,2.3893363,5.704725,-7.510402,-0.5749569,2.9965818,0.49239692
886,SDSS-II SN 15522,-0.18795928,-2.878074,-7.004667,-0.26617458,-0.9877875,-5.986507,1.2701418,-1.9354566,1.7774312
887,SDSS-II SN 15606,0.9366352,-3.0473309,1.3534667,-0.51677924,4.8510666,10.357617,0.027561506,0.86201984,2.0299401
888,SDSS-II SN 15647,-4.7904863,6.185796,-3.8702128,-1.212057,-0.87198615,-5.728742,-3.6075034,-5.4974103,2.4160368
889,SDSS-II SN 15675,-5.27655,-0.3988601,-5.3078613,-1.2625948,9.0396805,-0.8690173,3.9479756,-1.5523561,0.31256053
890,SDSS-II SN 15692,-1.6901081,-2.7400448,5.5882173,-3.7102494,-0.4557907,-3.101991,-0.10338715,-0.19582115,-0.68259066
891,SDSS-II SN 15755,-2.862026,-1.3355659,-1.9822546,3.7216587,5.355174,-4.851839,6.119648,0.3759605,0.9745815
892,SDSS-II SN 15777,-8.099173,-7.2566857,-0.11855312,0.4320434,-1.9478765,-0.70659214,-3.5236413,-6.8943334,-6.4468436
893,SDSS-II SN 15784,-5.3174887,-5.8483157,-0.1416092,1.0676455,-0.21958284,-9.191441,-1.106887,2.3675017,-3.1639485
894,SDSS-II SN 15827,-5.538481,2.8909137,1.721946,0.004259416,1.8626833,4.557451,7.3439097,3.2114847,-1.3149781
895,SDSS-II SN 15829,-3.4543386,-1.3920327,4.5401235,-1.4151213,4.8000216,-0.99732625,-3.3135562,3.0976903,-7.279903
896,SDSS-II SN 15850,-0.49264613,-6.8745008,-5.0882044,-0.15628622,5.0714335,-0.22398216,3.4355955,3.3892925,-2.1639612
897,SDSS-II SN 15860,2.781028,-6.4412627,5.0119233,-0.20518118,0.5105969,-1.637621,3.0426927,3.973956,-7.0924115
898,SDSS-II SN 15884,-4.0090265,-4.01098,-4.759274,-2.292642,7.292304,-2.8267124,-3.011242,0.058878507,1.7591901
899,SDSS-II SN 15935,-5.8917623,0.15998273,-5.248351,5.820168,0.060336124,-5.679104,1.4319594,0.509346,0.96097445
900,SDSS-II SN 16111,-3.9997082,0.67943794,8.32251,-2.3221824,4.5999274,-2.5339744,-1.4089403,-1.9900006,-5.42464
901,SDSS-II SN 16148,2.4733582,-6.2002316,3.3365989,0.37338665,-7.1588397,-3.6562932,-2.3965542,-0.9619987,0.26889136
902,SDSS-II SN 16200,1.348902,-5.1016483,1.3956748,2.0715265,2.4195366,7.386498,-3.6647184,0.5677146,-4.419067
903,SDSS-II SN 16220,-4.9091325,-1.0927424,-2.0626347,-1.2470657,1.6542145,-5.983037,-1.8402838,-7.9555035,-3.1584432
904,SDSS-II SN 16237,-3.2893884,-5.3953643,1.4980459,-0.114814274,-3.26524,-1.0571232,3.979857,-1.2355436,-4.985667
905,SDSS-II SN 16302,1.2593024,-2.2446852,2.8761187,-1.488927,6.521719,-3.587936,6.7341857,0.5601293,3.1055264
906,SDSS-II SN 1656,2.3125463,-0.9079327,1.8582861,-0.82135576,-3.0366004,-0.5017762,-3.873634,-3.6379266,-1.11466
907,SDSS-II SN 16572,-3.2110107,-1.1455251,-1.9872651,-1.9934218,6.3689785,-3.6068316,2.2109554,2.17169,3.0477204
908,SDSS-II SN 1658,-2.544046,-4.1642895,2.1821473,1.7463474,9.788101,-7.4587483,1.1979192,1.0456941,-2.822631
909,SDSS-II SN 17324,-1.8870677,0.5572544,0.011427154,5.764048,1.6575491,-9.9206915,-1.0843104,0.08569756,-5.233602
910,SDSS-II SN 17436,1.37103,-6.565178,-2.069244,1.271236,1.4065593,10.783372,-1.8367735,-3.520396,1.004206
911,SDSS-II SN 17509,8.302849,-4.9952836,-7.038797,0.33926898,4.257219,4.2212787,-0.0078073596,-3.8988059,0.56632984
912,SDSS-II SN 17641,-3.657998,2.351199,3.6807973,4.4464936,0.52054334,0.14811596,-2.6033306,3.5311105,-4.7798343
913,SDSS-II SN 17647,-3.7289844,-1.1496731,4.9680123,-4.0907393,1.5868288,-1.6642685,2.1541004,-5.4710474,2.0911715
914,SDSS-II SN 17683,-4.776864,-0.7156264,-4.6484313,-6.646759,0.08035096,0.1040604,-0.53666824,1.4234378,-7.228462
915,SDSS-II SN 17695,-3.2177336,-2.2790854,-2.6629093,-1.4450679,-7.7736306,-5.744472,-1.7347069,-4.9955783,-0.8664491
916,SDSS-II SN 17696,1.1280041,2.7846253,6.4858556,7.2063117,1.5736773,-1.427196,1.7145665,0.92000633,-2.9722373
917,SDSS-II SN 17818,-6.919752,1.5044392,3.6529193,1.2604336,4.6583443,0.49497268,-3.915697,0.95747805,3.3441234
918,SDSS-II SN 17820,-6.893288,-1.5019859,3.5564418,-0.2312991,-1.7615175,-4.8649397,-6.221965,-2.2315207,-7.6364985
919,SDSS-II SN 17837,2.6645498,-4.4429555,7.252892,0.17251071,7.327344,3.8882396,1.599382,-5.5673127,-0.59962785
920,SDSS-II SN 17854,3.2533164,-1.5170275,3.0476356,-5.8774548,1.4951408,9.136504,-0.5374617,-0.5860119,-1.7476579
921,SDSS-II SN 17860,0.6573009,-0.00662895,2.906653,0.19069734,0.8797338,14.75021,-0.22176422,-2.431134,-0.41725197
922,SDSS-II SN 17882,1.895083,-4.419174,1.772882,2.6356893,1.9635258,-0.33317956,-4.298673,5.2299566,-6.3046546
923,SDSS-II SN 17899,-2.4840748,-3.5753934,7.849738,-0.39439934,-1.0037247,-1.1449188,-4.4844213,-0.7402384,-4.7317624
924,SDSS-II SN 17909,6.7748613,5.4537086,13.566731,12.777948,-9.639474,11.092748,5.287794,1.6034584,-13.309071
925,SDSS-II SN 18079,-0.6047137,-0.7529109,1.9390485,-2.3698394,-6.072757,3.2716677,-1.4023533,-0.7462098,-4.0355763
926,SDSS-II SN 1810,6.025266,-3.6073284,0.9764467,-5.7425456,-5.704369,-0.8963088,0.88189983,-4.2841907,1.3764831
927,SDSS-II SN 1823,-2.9252737,-5.8102455,2.7677047,4.190315,2.338474,-1.3711168,3.692919,-3.3292565,3.9141276
928,SDSS-II SN 18374,-1.020629,-10.1829,-5.303662,-0.29785943,-0.22424787,-4.9859457,-1.7860461,-1.840039,-2.3318534
929,SDSS-II SN 18425,0.6213957,-5.122666,1.0690615,-1.0283222,5.708685,-3.3593357,-3.4003727,-2.4975975,7.273033
930,SDSS-II SN 18704,-6.8527575,-5.465753,0.42682305,8.046339,-4.2738895,-2.9200158,-0.8215453,0.6621152,-1.8397598
931,SDSS-II SN 18814,2.830695,-3.472363,-0.99517316,-4.166971,-0.57841617,-9.951874,2.026099,3.2813227,0.00078181206
932,SDSS-II SN 18941,-0.8629457,-1.8324841,-0.93362874,-1.8658425,7.1310534,-2.679313,1.5911343,-5.2708187,2.6978378
933,SDSS-II SN 19000,-5.30099,0.21123472,4.751673,0.63451433,5.9967523,-0.5898327,4.339293,-4.1319475,1.2020012
934,SDSS-II SN 19205,-5.449064,1.2440875,6.380435,-3.61257,0.45809734,-3.0747776,1.412416,2.490711,-7.319845
935,SDSS-II SN 19322,-8.078754,-1.9125807,2.9035497,5.471367,-2.9771578,3.571886,2.9615874,1.3472424,-1.5650147
936,SDSS-II SN 19408,-2.2546825,8.109926,-3.170238,4.4829364,1.9931828,-4.399915,2.2357125,-6.223956,-0.43254203
937,SDSS-II SN 19424,-5.576021,2.1896977,-4.8681912,2.3615582,3.117446,-5.931889,0.40228522,-0.0027631451,-6.209146
938,SDSS-II SN 19449,-4.310713,-1.872634,-0.77954113,-0.16416202,3.1194894,0.03975536,-2.0156937,5.227384,-2.1130524
939,SDSS-II SN 19468,-0.8861652,3.5281014,-3.5072355,-0.8636008,5.656582,-0.6703385,3.2006328,6.908933,-3.5461197
940,SDSS-II SN 19575,4.6616497,1.385444,3.256853,4.9832897,0.91644686,-3.2117014,-1.78836,-5.851254,-3.081218
941,SDSS-II SN 19636,-3.4115167,-2.7084143,7.0871453,4.4466605,-1.5730919,-4.052348,1.2707663,0.7838659,-4.2175684
942,SDSS-II SN 1975,-2.9905179,-3.031926,3.8973505,-2.2028108,5.6709547,7.2668185,-0.73695064,-0.88018143,-5.643535
943,SDSS-II SN 20033,-5.2958074,0.043706417,2.6249275,-5.7792892,2.9383464,-4.9129233,1.9338504,0.42536578,-3.9941254
944,SDSS-II SN 20043,-4.293085,0.36634615,2.6163743,6.059883,-1.6930277,-2.5357194,2.9663975,-0.4242021,5.0091443
945,SDSS-II SN 20090,0.8530642,-1.0061935,-3.776564,2.774215,8.583351,-4.083344,1.6785963,0.17142555,-4.1926036
946,SDSS-II SN 20171,-3.3129528,-1.1666973,-3.2133172,2.7606294,-0.43000603,-10.509304,-0.9206577,-6.100563,-4.794746
947,SDSS-II SN 20505,-2.3315454,-2.3566363,-0.521416,-1.3141713,-7.6261654,2.9282837,-3.712433,3.521573,0.699389
948,SDSS-II SN 2063,0.03624882,-0.60513335,0.4321443,-5.9450793,3.7790208,-6.5033197,3.7447948,-4.0459013,4.2386694
949,SDSS-II SN 20727,-7.3651485,3.2177365,-0.010378994,-0.9618912,-1.7006007,-0.8866799,-1.619588,-3.5586197,1.167665
950,SDSS-II SN 20860,0.59261394,-2.2573254,0.09023534,-4.7306657,2.9022832,-0.34412497,-2.2259285,-4.599768,-5.186671
951,SDSS-II SN 20928,-6.3116555,1.2709678,0.60336965,4.1783,-6.8816886,-1.8815194,-1.3445796,-0.77752024,1.353186
952,SDSS-II SN 20968,5.799379,0.82377803,-0.7271799,-7.9683123,2.0542407,-3.7652867,-1.046719,0.3018383,-1.0087267
953,SDSS-II SN 20990,0.4205885,5.354185,2.834431,-4.8276215,7.297248,-1.2389555,0.5546196,-0.36809587,-1.8920236
954,SDSS-II SN 20998,-7.017733,-0.5867655,-3.3074064,-1.834919,0.6308954,-5.915671,1.6308687,1.4503322,-0.3729044
955,SDSS-II SN 21407,1.7495518,-1.9988209,2.137083,-3.822785,-1.8911233,1.5815765,-3.5339105,1.9663931,0.27027297
956,SDSS-II SN 2306,-0.21601143,4.2378016,2.7038531,-6.0493155,-2.136931,-7.454853,-0.1396853,1.4330451,-5.1482954
957,SDSS-II SN 2319,-0.17873332,-10.768844,0.13546106,1.0828615,2.4582052,-0.56271535,7.891492,-4.7234197,4.2283506
958,SDSS-II SN 2423,4.4613304,-6.694885,-1.8681897,1.4876957,0.40833038,2.8820944,-2.4597187,-5.7162905,2.255485
959,SDSS-II SN 2537,-7.3206716,-2.7883654,-3.729916,-2.6541715,0.99968463,-6.240254,-5.1548533,1.004357,-2.2129142
960,SDSS-II SN 2538,-2.4047148,-0.4966692,-3.0038462,0.5792281,-2.373527,-5.344312,6.9129825,0.8551453,4.5362625
961,SDSS-II SN 2545,-1.093134,-4.0529757,4.160725,1.2919807,3.1938574,-2.3033097,-9.921591,-2.759161,-2.315003
962,SDSS-II SN 2746,0.18798627,-4.2056427,2.2836673,3.6684105,1.9949176,0.81314313,-6.5419626,4.7331653,1.6343222
963,SDSS-II SN 2855,0.02342246,-3.1758406,2.5552669,2.18184,4.6581388,-5.0069103,8.618138,-0.058811396,-5.809742
964,SDSS-II SN 2926,-3.0383937,1.5290592,6.058009,5.0382767,-0.008154706,6.998262,0.7251349,-1.9160601,3.412451
965,SDSS-II SN 3068,-0.6804122,3.8170164,5.218198,4.950407,-6.8266273,-4.713174,-0.78148454,-0.90165377,-3.1849992
966,SDSS-II SN 3077,-0.8666817,-6.2513666,-0.46603864,0.86609656,7.810912,-6.4577074,-3.4681215,-4.3703413,-0.01376735
967,SDSS-II SN 3175,-0.20956208,-1.4106,4.5767846,-6.4455476,-2.300134,-3.773122,6.0838156,-1.0533243,-0.8393263
968,SDSS-II SN 3184,3.258157,-1.7027028,-0.46231967,-3.0048373,-4.827694,6.3240995,-0.17112845,-5.897351,1.5214077
969,SDSS-II SN 3506,-2.2345767,-5.046009,-3.0566273,1.172665,5.5372276,-0.13764201,6.0071316,1.6007811,6.8968754
970,SDSS-II SN 3881,-1.6442424,-1.2875259,-2.8747017,0.9721776,0.64320993,-12.237436,2.9367242,-0.10925998,0.9625994
971,SDSS-II SN 3897,3.2367716,-5.869752,1.0874883,-0.9112677,5.8714833,3.8070822,-0.094111115,-4.061636,6.1573906
972,SDSS-II SN 3908,-4.970479,-0.6096031,-3.0908933,1.3996075,-2.9860559,-0.66406095,-2.2903018,2.0270703,-2.0765047
973,SDSS-II SN 4048,-2.3344557,-0.13573419,-3.8817635,-7.150018,-3.4738543,-5.9631863,-4.223554,-0.32804167,-6.413746
974,SDSS-II SN 4236,-8.050549,3.49881,1.6508759,7.075838,0.39926714,-4.255773,0.29457542,-0.47396478,-4.112473
975,SDSS-II SN 4397,-1.8753455,1.6666572,-2.6759703,-2.079014,-4.6709375,-3.8312109,7.401062,-0.8392782,-2.4542372
976,SDSS-II SN 4484,7.4020214,-0.22312127,3.4641986,-5.1015778,-0.3137701,0.45203796,-1.6290714,-4.545245,-4.9818215
977,SDSS-II SN 4627,3.5446763,-9.171027,-1.468706,-3.6309934,2.0615096,-4.8423533,-0.09982931,1.520563,2.6198838
978,SDSS-II SN 4640,2.183287,-5.9824758,-4.0245204,0.45310876,1.3098314,7.3939505,1.4427238,5.449095,2.2389061
979,SDSS-II SN 4664,-3.4088528,3.9600244,-0.898469,-1.0809424,-0.102136694,-1.9172277,0.59074956,-2.159567,-13.417446
980,SDSS-II SN 4669,-10.469327,-2.3330734,-5.331106,-1.1815941,2.598047,0.611352,-0.8277146,2.890778,1.8221362
981,SDSS-II SN 5552,4.6248174,-8.532813,3.234737,-2.0124156,-3.8282998,-6.198796,2.8704433,2.0092497,1.4183216
982,SDSS-II SN 5702,0.655634,-2.195666,5.9952617,-6.1159606,4.2871733,-3.2621899,-1.6267635,0.24693555,3.8963826
983,SDSS-II SN 5735,-5.4102488,-1.6216961,-2.2574353,-7.835049,1.3258344,-7.749286,0.64422977,-0.1908171,1.1598431
984,SDSS-II SN 5802,-2.473144,-4.6644444,-2.7661657,5.7512736,0.7915342,-5.727212,-5.103797,-0.068081155,-2.1663008
985,SDSS-II SN 5917,-7.231303,-7.9135714,0.7993108,-0.2673201,-3.872654,1.5927995,-0.5373253,2.561615,2.6488008
986,SDSS-II SN 6502,-0.6964554,-1.3834403,2.1978528,7.1219373,5.1085343,6.719178,2.6787813,4.1122713,-0.020732109
987,SDSS-II SN 6520,-4.452055,0.73131436,-3.1161873,-2.8816576,2.530083,-6.893332,-0.80697066,4.9027386,-5.583864
988,SDSS-II SN 6535,-2.4234467,-3.8870876,-2.608839,-0.7307712,-6.6500187,-4.0090337,-0.74166435,-1.0661094,-7.598385
989,SDSS-II SN 6709,-2.9650214,2.679302,-1.4365923,-8.385456,-2.8925693,-2.0846162,-1.2793225,-0.5317114,-0.78875536
990,SDSS-II SN 6851,-0.6902174,2.2295501,3.578547,0.06730703,-1.5791944,-4.0704966,5.3628864,-1.3606298,-3.6846256
991,SDSS-II SN 6854,3.1371315,-5.9979944,-0.6280848,-0.62661064,-2.8010247,6.6197615,-1.9274104,-6.1868773,-3.5359635
992,SDSS-II SN 6973,-0.48307273,-2.2174032,-2.250708,-4.327114,2.2141647,-2.1974103,-6.2170024,3.8113894,-2.663725
993,SDSS-II SN 716,6.109784,-3.0066967,-0.14067248,1.4211756,-3.8177857,-5.131681,-0.8505835,4.159363,-4.923275
994,SDSS-II SN 7205,-2.1372688,-0.5117656,0.866728,-4.101062,-5.9080486,2.1549892,-0.65928787,-1.7472805,7.044427
995,SDSS-II SN 7231,0.6233684,-2.7190707,4.2050185,6.9961557,-3.6401477,-1.1196662,-4.365864,-0.024312759,-0.78097236
996,SDSS-II SN 7304,-5.763964,-2.0481026,5.3158693,-5.6789894,0.40954855,4.0098915,-0.3873344,0.3815846,5.9232426
997,SDSS-II SN 7444,-4.290969,-3.8311942,-4.410475,-0.34184426,2.0800889,-6.5481315,2.1373541,6.0681005,1.4525204
998,SDSS-II SN 8127,-5.332388,3.7152045,0.86888224,1.9996809,-3.7246106,-1.5888404,5.2596154,6.821201,-0.48588803
999,SDSS-II SN 822,-2.3352172,-1.5358294,3.6624029,-5.7137403,-6.3362203,-4.191008,-4.9932055,1.3276421,-0.0024409785
1000,SDSS-II SN 8297,-0.016346639,-7.932801,-0.7930015,2.3409793,-0.2093334,-7.6710305,0.6990739,-3.0396287,-5.3272243
1001,SDSS-II SN 841,-5.256122,-7.671153,0.023160893,-2.0253975,-2.1848502,-1.6984125,-4.1739435,-0.8498829,1.7255708
1002,SDSS-II SN 859,-2.221185,-0.46714112,5.0485244,-8.012041,0.97315377,-3.5431914,-0.9533178,-4.0225306,-6.237932
1003,SDSS-II SN 8742,-3.6432416,0.04224682,7.6196036,-2.0591276,0.71005064,1.2233065,2.7645416,5.882305,-0.9979008
1004,SDSS-II SN 9109,0.35236517,-9.103565,1.8540152,4.1379266,-0.8451159,4.9429336,-1.4743128,3.5916612,2.2633855
1005,SDSS-II SN 9954,-1.2245102,-5.0981956,1.0822358,5.8524427,3.7453694,-0.21928398,-0.012768649,-5.4248104,-4.1049304
1006,SN1000+0216,-3.329054,8.826333,1.7064286,-4.656487,1.4926687,-2.10469,-0.37407327,0.6765095,-9.119454
1007,SN2005gj,-4.093456,5.531324,6.3083415,-1.0064535,1.8366252,-1.4196815,5.4149985,0.40547127,-2.0719707
1008,SN2005hm,-10.254836,0.38166115,-0.011901177,-1.372198,7.841553,-2.947801,1.8320787,-0.31895316,-1.8367684
1009,SN2005in,0.66523963,-7.1903424,1.248736,2.3154469,2.5493336,0.81331223,5.691057,-8.374618,-0.1258209
1010,SN2005iv,-2.9403965,-2.4990153,3.8139405,-1.0059105,-3.7216861,1.4681319,-1.0614804,-7.426338,-6.2457
1011,SN2005jm,0.585425,-2.0801039,-2.2505786,5.9835267,2.6114628,-2.7139,4.578126,-3.831821,-5.2146354
1012,SN2005ju,-1.2842034,-4.8949223,6.2344923,1.802499,-2.0487418,-5.540707,6.015279,1.2693607,-6.4501905
1013,SN2005jx,-0.13646473,-5.32907,-5.126367,-0.80650353,-4.687184,-0.26517034,-5.1702642,-2.3567786,-0.20935422
1014,SN2005lb,-3.2594297,3.031451,2.3759608,-0.93048644,0.6292076,-1.6952533,-4.5090566,-3.3923929,-3.9522197
1015,SN2005lc,-8.195249,5.1398582,-3.9694881,-0.20781569,3.9056337,-2.9462745,-0.55815065,-5.7028475,3.001224
1016,SN2005mj,4.0404167,-7.106171,3.5801287,-1.7814295,4.1054525,6.780248,-0.8217336,-4.951892,-0.13275018
1017,SN2006aa,-0.26251844,-1.8289727,-3.4960103,0.5141704,-3.5246513,12.101975,0.31510463,0.2638504,0.44545773
1018,SN2006er,1.9822686,-5.927484,-0.11316691,-3.9004977,8.605243,1.4918935,-2.3757124,0.43364057,0.4659068
