,SN,0,1,2,3,4,5
861,SDSS-II SN 14172,-12.31471,-1.2410905,-35.026615,-4.5349393,-7.807988,-1.8723083
862,SDSS-II SN 14209,8.469075,10.037589,-10.490225,-1.1261402,-11.064446,-6.128901
863,SDSS-II SN 14232,4.2936625,-4.285621,-1.2314006,-19.651226,-11.215846,0.3052741
864,SDSS-II SN 14305,8.315522,-3.0334318,4.253775,2.796747,14.130635,13.6844
865,SDSS-II SN 14309,7.8767385,0.2813062,-14.914336,-2.4834974,-8.339392,9.096084
866,SDSS-II SN 14334,9.132729,-14.313194,-17.031181,5.45275,0.8500146,-2.2264197
867,SDSS-II SN 14343,1.459182,-2.6846461,12.802074,4.8032966,1.0094724,9.86171
868,SDSS-II SN 14426,5.321299,-2.1384134,3.3140652,1.6030915,1.8843141,0.10952731
869,SDSS-II SN 14438,2.4703028,-12.776744,0.9569472,5.8865976,11.661702,10.323514
870,SDSS-II SN 14444,6.6174817,-3.8704069,-10.216064,7.087926,13.796299,-0.67453814
871,SDSS-II SN 14452,6.849654,-0.5971112,0.12169574,8.558104,3.8884523,15.84577
872,SDSS-II SN 14463,2.3809037,-13.805119,-6.1542926,12.429875,6.651149,3.551515
873,SDSS-II SN 14540,8.717037,-17.961521,-1.3635502,-3.5822968,-2.2547157,-8.383872
874,SDSS-II SN 14661,3.9255521,5.569205,7.667486,9.742729,-8.102419,-2.5691192
875,SDSS-II SN 14744,-1.6484756,-2.6307466,16.768335,-7.234028,4.5344586,4.698753
876,SDSS-II SN 14750,1.1028055,-3.084511,-2.0009391,17.62808,12.724326,-1.8024217
877,SDSS-II SN 14784,8.944483,-9.6120405,14.709292,4.1981535,-6.020871,6.894458
878,SDSS-II SN 14888,11.806956,4.0361905,8.601145,13.358342,-5.6583123,4.753104
879,SDSS-II SN 15137,11.059094,-5.645103,8.698995,9.717335,1.3253359,7.2675447
880,SDSS-II SN 15286,5.662467,-7.4282985,0.16643426,7.554924,-12.062591,-7.7950225
881,SDSS-II SN 15314,3.7399998,-6.3084583,-4.272711,-18.2193,-0.9561311,4.7395687
882,SDSS-II SN 15357,9.004672,-9.604955,11.038542,7.038305,2.414831,-7.505389
883,SDSS-II SN 15413,10.905793,11.25647,7.8097258,-11.989091,-3.7868927,-2.4498308
884,SDSS-II SN 15419,16.395273,-3.3402567,-3.298467,-1.6223303,8.361183,-2.4981008
885,SDSS-II SN 15489,12.090643,2.488249,0.36736917,-0.8233501,-2.247667,-17.894777
886,SDSS-II SN 15496,-5.849292,-6.551035,4.39118,1.2445911,-1.2700901,13.673854
887,SDSS-II SN 15511,1.8433497,-4.672958,2.6815639,7.1660438,14.613552,4.695771
888,SDSS-II SN 15522,0.9159586,9.85595,-4.307881,9.467514,4.649745,8.439961
889,SDSS-II SN 15606,-3.490598,-5.4708366,-0.8601036,-10.860753,-5.1664996,10.572494
890,SDSS-II SN 15647,3.1768057,14.204214,1.8798753,10.559946,3.0847805,-6.977951
891,SDSS-II SN 15675,4.1409526,-6.761726,-2.878178,11.792732,10.72747,-6.1849184
892,SDSS-II SN 15692,3.8209608,-4.4687195,5.3413205,-8.768772,6.4427633,11.36904
893,SDSS-II SN 15755,-2.781093,-9.831142,0.8958984,11.037728,10.049565,1.5484419
894,SDSS-II SN 15777,15.683398,0.9975762,4.018861,10.713376,5.50108,10.044979
895,SDSS-II SN 15784,11.744779,-7.0741982,13.389106,1.9716301,-1.9567517,1.1256274
896,SDSS-II SN 15827,-12.967637,-1.9991636,3.9378562,1.5098299,10.312667,7.673738
897,SDSS-II SN 14118,8.697748,11.50907,2.1239905,2.0094934,-6.7167344,0.16458043
898,SDSS-II SN 15829,7.7671766,2.6095297,7.8881655,-0.6639384,8.95246,9.689878
899,SDSS-II SN 15850,3.0856972,3.8358052,-5.1589327,-3.6879184,-6.192151,11.828833
900,SDSS-II SN 15860,13.615771,1.900486,-2.8932033,-0.86454254,6.4911346,8.474061
901,SDSS-II SN 15884,5.7428837,-1.3218333,-0.92854005,16.81888,4.8377843,-2.3205504
902,SDSS-II SN 15935,-3.2884097,-4.7066565,10.443949,5.0874314,16.350658,-4.010814
903,SDSS-II SN 16111,7.7068334,-4.3062086,10.791317,-3.3066394,12.621719,10.579659
904,SDSS-II SN 16148,4.286426,2.7720778,-9.516585,6.0163245,-0.49310896,5.3034053
905,SDSS-II SN 16200,10.255872,-2.9070878,-5.292932,-13.309692,-3.3385339,-2.619946
906,SDSS-II SN 16220,8.838119,6.613149,8.095544,8.851226,-1.049443,10.124097
907,SDSS-II SN 16237,3.6708214,-8.261576,12.33057,-0.47006026,-0.6191129,7.2806864
908,SDSS-II SN 16302,-4.433168,-1.2377433,-2.6393006,4.852357,-2.4024148,10.305344
909,SDSS-II SN 1656,7.7509727,5.2916646,1.1024816,-6.958582,-10.267668,-9.263215
910,SDSS-II SN 16572,0.78957444,-2.1067162,0.18167682,11.70149,8.778869,-0.38716948
911,SDSS-II SN 1658,0.49334043,-10.15985,-2.7691002,-0.19931558,17.399439,4.380771
912,SDSS-II SN 17324,2.3051517,4.903979,2.8040297,17.475883,5.254339,10.609943
913,SDSS-II SN 17436,4.5777535,-4.5386205,-1.1334461,-16.095177,-1.4489329,13.267094
914,SDSS-II SN 17509,0.36341074,-1.848514,-13.8068695,-12.574292,-12.469961,8.081977
915,SDSS-II SN 17641,6.7813606,-1.9672896,12.429141,-0.46206748,-4.470327,-9.370987
916,SDSS-II SN 17647,3.0177038,2.030219,5.8824797,-2.5723853,5.0650268,21.532877
917,SDSS-II SN 17683,7.42562,4.0954857,12.003224,-6.9735694,2.057046,-4.819101
918,SDSS-II SN 17695,16.902294,5.5204463,11.697646,0.40557715,-5.5530977,3.7731588
919,SDSS-II SN 17696,7.2037573,3.9878447,0.53695184,10.491452,-10.55575,5.966946
920,SDSS-II SN 17818,10.390293,0.8058612,0.41249588,-2.6823764,7.509778,-8.944417
921,SDSS-II SN 17820,7.519389,5.016047,13.99142,1.1809423,-0.97121996,11.370461
922,SDSS-II SN 17837,10.201132,-5.7934446,-12.325094,-10.093294,-10.6326475,-0.6801047
923,SDSS-II SN 17854,-3.3513482,-1.8948375,-1.4588664,-17.994213,-9.130247,5.8540807
924,SDSS-II SN 17860,6.891231,-3.4527266,-12.235744,-20.47021,-3.9067817,-1.8860245
925,SDSS-II SN 17882,10.065306,-3.1508522,6.421576,-13.237555,-5.834657,2.788011
926,SDSS-II SN 17899,7.2926807,-6.897978,10.666552,-7.7674613,1.3213081,10.243929
927,SDSS-II SN 17909,-5.993086,-5.9243693,10.726178,-9.846039,14.646993,6.905856
928,SDSS-II SN 18079,11.404691,4.5816994,3.294028,-5.236816,-5.9648857,-2.386712
929,SDSS-II SN 1810,6.6388245,7.069371,-8.070105,8.73013,-10.624456,-1.8545307
930,SDSS-II SN 1823,4.692586,-7.7800345,-6.690221,-2.2617023,6.5771,8.1593
931,SDSS-II SN 18374,12.98907,-8.676661,6.69896,0.013005982,-6.4279733,-6.022217
932,SDSS-II SN 18425,7.9679995,6.5138583,-3.4344566,2.3133347,-15.118283,12.309936
933,SDSS-II SN 18704,14.575592,10.72692,3.371713,2.0784347,-9.109609,8.317902
934,SDSS-II SN 18814,-1.0117109,0.71811414,-3.588334,-15.6213875,9.305773,13.156222
935,SDSS-II SN 18941,-1.0816802,-5.687546,3.9373746,7.344394,3.413818,4.810102
936,SDSS-II SN 19000,1.6296262,0.96889496,7.917116,3.6350133,-0.10003301,22.512697
937,SDSS-II SN 19205,5.5499463,-0.6485366,15.082685,2.677188,9.793438,13.022955
938,SDSS-II SN 19322,3.700679,9.226349,4.672824,-2.8658605,-7.69319,18.799442
939,SDSS-II SN 19408,4.358325,13.731222,-5.4387584,5.7498574,-0.15982811,-13.066496
940,SDSS-II SN 19424,4.597065,1.3683403,16.303286,-1.4039719,11.033214,-6.957589
941,SDSS-II SN 19449,10.531774,-0.6034638,6.26086,-2.9994502,2.3901432,3.4751856
942,SDSS-II SN 19468,3.6483715,-0.74854547,0.40270385,9.060965,-6.033672,-15.253021
943,SDSS-II SN 19575,7.780404,9.2009115,-11.325301,11.038141,-0.5850218,1.8659644
944,SDSS-II SN 19636,2.2796059,-6.5000515,11.35827,-1.62929,3.5160108,15.14665
945,SDSS-II SN 1975,7.363655,0.117764376,1.4456547,-19.663994,-1.7543762,-1.5083433
946,SDSS-II SN 20033,3.6322043,-2.158057,10.567629,5.122717,12.028261,8.267133
947,SDSS-II SN 20043,2.1128387,-4.882604,7.0091224,5.318705,-8.196008,-0.47130814
948,SDSS-II SN 20090,0.015084629,-11.286637,-1.5501181,14.873705,2.1526003,-3.2340496
949,SDSS-II SN 20171,6.5253305,6.889813,5.4801955,14.370828,0.5315897,5.120276
950,SDSS-II SN 20505,4.9899025,10.292906,0.1033966,-6.454028,-6.010479,0.84583735
951,SDSS-II SN 2063,-6.6569514,2.1694748,6.4389315,1.8862101,-12.264795,13.701287
952,SDSS-II SN 20727,8.093225,8.375405,4.0253067,6.572829,1.1728061,-4.4840827
953,SDSS-II SN 20860,9.258711,2.6071424,0.5182125,4.4084544,-8.743435,-0.75473934
954,SDSS-II SN 20928,5.0332913,3.473861,5.0473094,10.837134,7.291311,-6.195061
955,SDSS-II SN 20968,7.883602,9.909321,-16.444052,0.26190034,-3.2208495,5.0110736
956,SDSS-II SN 20990,4.65782,3.4393454,-4.658017,4.56272,0.99002725,-13.526699
957,SDSS-II SN 20998,3.217014,-1.1464179,7.744885,1.4596193,14.10209,0.13964923
958,SDSS-II SN 21407,-24.286764,1.0114303,-0.81727344,1.872757,11.052716,-46.205246
959,SDSS-II SN 2306,7.5553703,8.007077,8.049902,-10.339286,11.597297,1.870835
960,SDSS-II SN 2319,11.351587,-8.9029455,-9.480147,-8.361897,-3.132088,11.852303
961,SDSS-II SN 2423,7.416525,-2.369577,-13.370817,-13.043731,4.961551,3.3694081
962,SDSS-II SN 2537,7.066122,6.2488403,7.3023515,0.9320995,15.252799,2.349939
963,SDSS-II SN 2538,0.086452566,2.5629077,-9.034074,7.313893,14.463935,6.1533146
964,SDSS-II SN 2545,5.5345697,-0.70006335,12.402284,-3.89404,-18.291443,0.59091544
965,SDSS-II SN 2746,10.907982,-2.9896781,-2.079485,-9.765362,-11.132354,-3.2989488
966,SDSS-II SN 2855,1.9556519,4.11913,0.1134143,10.419161,-3.8354442,15.6483555
967,SDSS-II SN 2926,2.6392605,11.00145,-1.5987313,-11.552658,-7.0406313,12.441433
968,SDSS-II SN 3068,-2.299704,11.903286,8.776339,-0.84844404,-9.949875,11.294149
969,SDSS-II SN 3077,7.611212,-14.425311,1.2578399,8.498213,9.196947,-2.7147992
970,SDSS-II SN 3175,4.97808,2.2725666,2.3465724,-8.384512,9.43647,15.168162
971,SDSS-II SN 3184,2.0574858,2.9745288,-8.303426,-14.215649,-2.9271705,8.444349
972,SDSS-II SN 3506,-2.0241845,-4.8300433,-11.299746,-2.7400906,3.2681708,17.769125
973,SDSS-II SN 3881,-1.9986457,-12.641964,12.318036,7.4062715,-4.314348,0.12903973
974,SDSS-II SN 3897,14.020085,-1.5993624,-16.13926,-7.7339835,-0.5000997,-0.15223607
975,SDSS-II SN 3908,4.872714,1.7733613,8.444257,3.02009,1.8783607,-6.4696355
976,SDSS-II SN 4048,4.471289,4.64988,11.951761,-10.210758,6.4805055,9.574036
977,SDSS-II SN 4236,2.4710407,6.4059615,13.13003,6.8222885,5.934126,8.561953
978,SDSS-II SN 4397,-4.4132524,-0.88973975,-4.689279,1.0098327,15.223657,6.2288074
979,SDSS-II SN 4484,0.92640394,5.0207987,-18.342627,11.43555,0.5788811,0.23213354
980,SDSS-II SN 4627,8.730372,-6.345513,-13.992869,-3.8858058,1.1058196,-7.638973
981,SDSS-II SN 4640,-0.91631603,-9.139849,-6.260636,-13.819199,-11.335493,11.526404
982,SDSS-II SN 4664,16.715279,3.1133697,12.4907875,-5.6480284,-1.3433429,-7.2262707
983,SDSS-II SN 4669,-1.9145585,1.4724035,3.8711126,2.060817,22.118204,0.81376195
984,SDSS-II SN 5552,4.135419,-0.8252988,-12.471315,13.241517,-7.1318626,0.57176596
985,SDSS-II SN 5702,5.2437935,-6.118807,5.396611,-15.592325,4.912836,5.784301
986,SDSS-II SN 5735,4.885839,-2.0700312,11.387172,5.452465,19.505466,2.8763354
987,SDSS-II SN 5802,6.061452,-6.6252146,17.681337,3.440659,-7.0963254,-2.3053987
988,SDSS-II SN 5917,12.966934,-0.84890324,4.838037,-0.041343134,-3.611839,19.6856
989,SDSS-II SN 6502,-11.847846,0.7496193,0.6490923,7.1702666,1.5070661,15.228561
990,SDSS-II SN 6520,3.856438,0.36335346,16.154448,-1.6034887,12.083249,2.1689923
991,SDSS-II SN 6535,9.899324,7.2179103,12.393443,5.4188495,-9.20852,4.38185
992,SDSS-II SN 6709,4.9982944,6.7828665,4.5233064,-2.9741986,0.074081875,0.07648374
993,SDSS-II SN 6851,2.196292,0.2643826,-3.3746936,0.2896489,10.84925,2.2523427
994,SDSS-II SN 6854,5.101354,0.63250965,-3.2963738,-14.752068,-9.111112,9.410065
995,SDSS-II SN 6973,2.3787987,-2.5862474,7.630838,-6.3622837,3.3329513,2.2795222
996,SDSS-II SN 716,4.8395605,12.396835,-8.567545,4.309931,-6.307467,9.690266
997,SDSS-II SN 7205,14.959721,4.8263197,2.2628593,0.9217346,-13.437704,-7.7847486
998,SDSS-II SN 7231,0.06749403,-12.234342,-0.8118892,10.511893,-9.210836,-6.298837
999,SDSS-II SN 7304,-3.3877523,-3.3538115,6.5643454,-15.124156,8.144244,8.320264
1000,SDSS-II SN 7444,5.297823,0.34700677,1.0313177,5.9140224,16.747574,-0.09196848
1001,SDSS-II SN 8127,1.6116487,-8.139553,10.860152,2.3705988,7.2247624,-12.776173
1002,SDSS-II SN 822,-6.0533276,-3.3597825,13.48349,8.537333,-10.4553175,2.8859222
1003,SDSS-II SN 8297,6.4466453,-12.629643,9.29893,1.9638563,-4.194691,-4.066426
1004,SDSS-II SN 841,11.418117,-0.39609444,9.81059,1.94564,1.947244,18.715778
1005,SDSS-II SN 859,7.0645633,-3.4534595,0.35517892,-4.833393,19.95421,-2.213444
1006,SDSS-II SN 8742,-3.1487927,0.52420574,5.671304,-7.165159,0.98494595,15.47728
1007,SDSS-II SN 9109,1.2724229,-14.455197,2.9625223,0.8660963,-2.6318922,13.883781
1008,SDSS-II SN 9954,4.7490573,-3.937518,-2.9347568,4.274707,3.633049,6.7068477
1009,SN1000+0216,3.0247953,2.4635694,22.374458,1.6589327,0.80458343,-6.0287876
1010,SN2005gj,7.5437346,4.22418,-6.1619473,5.391989,9.051966,2.7524323
1011,SN2005hm,4.511602,-7.7562017,8.670262,10.926357,11.25514,-1.713676
1012,SN2005in,14.356042,-7.9558325,-6.7994223,-5.8633265,1.6559564,6.4209933
1013,SN2005iv,14.486892,7.9048533,4.874873,-5.473903,-0.10381879,13.952081
1014,SN2005jm,3.650203,-5.1727014,-6.8127704,9.205279,4.1119714,0.80216557
1015,SN2005ju,2.5245018,-10.379924,8.077108,2.7422848,5.8607254,11.633304
1016,SN2005jx,3.7920597,6.973147,3.2289681,-13.955033,-9.159836,-0.12771757
1017,SN2005lb,1.1356099,1.6079342,13.948303,5.0932727,-3.9726129,-2.878183
1018,SN2005lc,8.215781,11.500711,3.627669,8.829064,7.447282,-11.058963
1019,SN2005mj,9.476511,-1.7648498,-13.963111,-11.082464,-6.0732965,4.863987
1020,SN2006aa,-3.9876676,-3.8871334,1.3944722,-18.449644,-0.06607119,8.058958
1021,SN2006er,-5.7236996,-6.4486136,1.9948928,-3.6843276,1.4787765,6.7450714
1022,SN2006ex,3.271446,-3.4236617,-5.08064,-5.099427,-13.718744,8.128849
1023,SN2006ez,-2.3871257,-12.4369135,-2.0813417,-14.028885,-7.297612,5.3669705
1024,SN2006fb,1.6647608,-4.4307375,-0.6577885,-9.811014,10.765824,7.804697
1025,SN2006fj,4.2321467,-11.119486,-1.6022447,0.023536313,-1.0983307,9.465665
1026,SN2006fl,7.1174335,-16.079628,-8.929324,-1.4353129,-1.486348,8.763666
1027,SN2006fs,17.122873,-0.72291255,2.5615075,9.511535,-4.7906322,-5.7447367
1028,SN2006fu,8.102686,-18.115156,-5.016126,-3.42543,5.887573,6.048668
1029,SN2006gg,8.826829,4.1663837,-5.9617248,-0.8578662,-2.1920211,18.943602
1030,SN2006gh,11.289148,-0.25990057,0.25720683,2.6052017,0.62213385,11.298969
1031,SN2006hd,12.964417,-4.5025654,11.17304,-4.6353517,4.940514,17.119781
1032,SN2006he,5.426933,4.922294,0.081933424,2.0686414,1.0534347,17.438147
1033,SN2006hf,-1.1109529,-6.3637342,-0.040499527,6.71964,4.4167376,17.984316
1034,SN2006hg,3.7202764,-0.97590566,13.738183,3.1648765,-10.966298,6.220982
1035,SN2006hp,7.8608027,-6.143421,-5.8681054,2.1353793,-0.7125068,17.494106
1036,SN2006hr,12.322881,6.1121225,-4.3713493,-0.523647,9.232546,15.181131
1037,SN2006hu,7.2682443,-8.599248,-2.8947728,9.060475,-0.9139233,-10.870704
1038,SN2006hv,-0.17773502,-16.674091,-6.9425697,-4.8645587,1.6711519,6.92032
1039,SN2006hy,1.7345814,-16.95947,-8.47302,0.09638814,-2.8914442,15.323069
1040,SN2006hz,-5.431599,0.85191303,-0.7753735,-13.68336,-5.4972043,15.878261
1041,SN2006ix,-2.83209,-8.945805,-6.722892,-13.659679,0.5510227,7.235884
1042,SN2006iy,10.958519,-0.12224133,-5.5174475,-3.1265182,-7.1318035,12.229156
1043,SN2006jh,8.184366,-12.729556,3.6347125,8.2710495,-4.342729,-6.1690187
1044,SN2006jj,-0.89839804,-11.623353,1.1844639,-4.187606,10.207694,10.12837
1045,SN2006jk,-0.41799226,-8.526592,7.9267383,13.992141,1.0129527,-2.049576
1046,SN2006jn,-4.017984,-8.594107,1.3804893,-5.2330413,-3.0917382,18.683914
1047,SN2006jr,3.5170763,-6.1191444,-10.370348,-6.9862385,-4.3776126,12.762584
1048,SN2006ju,13.710152,-6.168948,1.2957386,-4.4735556,-0.31901062,-0.91218466
1049,SN2006jy,15.150544,0.4050608,-4.436056,10.010572,3.7756145,-6.7071567
1050,SN2006ka,5.186275,-16.00799,-3.6334953,0.4862926,6.1358056,-6.3361273
1051,SN2006kb,6.9185553,-12.431447,-14.056871,-1.9335281,-0.07794014,13.980833
1052,SN2006kc,8.224681,4.500223,-7.513595,6.403094,3.9317002,13.335037
1053,SN2006kl,-4.1279073,0.11912083,-2.3288455,1.4612248,-2.686519,19.096617
1054,SN2006km,4.6921616,-9.582238,17.418026,0.4638659,6.1698947,7.0614758
1055,SN2006ko,9.618995,1.9919872,17.995144,10.496821,-5.4269156,2.9883516
1056,SN2006ky,-1.6567903,-16.48262,-1.0977352,1.07497,2.603263,10.486712
1057,SN2006kz,9.168436,-14.936565,-8.968467,-1.8788652,-4.510282,-4.6180015
1058,SN2006lb,-2.0063338,-6.765663,-3.9287193,12.218665,-4.1923075,11.872468
1059,SN2006lj,3.946596,-4.603824,-13.199806,2.316102,4.9314013,-2.2523851
1060,SN2006ln,-3.082744,-4.1770134,8.644495,-10.355253,-0.6195859,12.186587
1061,SN2006lo,13.721982,-11.3370495,-0.8542691,5.104518,0.85311544,-10.111253
1062,SN2006lp,8.371244,4.6971526,8.698036,7.21967,7.009574,17.548506
1063,SN2006mv,2.4341044,-12.627219,3.0616267,-2.8251567,-9.529203,0.565906
1064,SN2006na,1.762897,8.559489,-0.053836536,-9.2264,14.200205,8.338578
1065,SN2006nb,2.0908701,-14.331889,-1.7038877,1.0329812,6.567391,2.445906
1066,SN2006nd,7.4283524,-8.284655,2.6620667,14.926459,-5.2365355,-5.486356
1067,SN2006ni,12.343459,-6.692585,4.7961445,12.189292,2.5740833,-2.659547
1068,SN2006nj,13.437759,11.752342,0.30408815,4.991144,0.6358352,9.185387
1069,SN2006nk,15.024116,-11.3002205,-4.289745,-7.425451,0.10386523,-3.0812411
1070,SN2006nl,-3.7149422,-10.2531395,11.776439,-2.912705,-8.060618,5.816212
1071,SN2006nn,-5.398523,-8.423816,0.5816139,-2.1405888,5.9793563,16.145678
1072,SN2006nv,5.1380615,-11.96818,6.228783,8.718568,3.8510091,-6.3409696
1073,SN2006nx,11.86928,8.155841,7.3950915,5.446202,9.669024,0.05429108
1074,SN2006od,6.086313,-8.618778,-1.9588255,-5.436002,-2.5576427,17.278091
1075,SN2006of,2.5973728,-14.628181,-6.9318743,-5.7230654,-7.132043,12.341512
1076,SN2006oh,9.520821,-12.649355,-15.181752,5.5164356,-3.102738,5.1297126
1077,SN2006oi,-1.0467184,0.04405602,-5.7904787,-2.4792686,-0.7446571,13.788062
1078,SN2006ol,10.265668,-7.9629374,-2.8396964,1.3378131,-4.518811,-6.8020816
1079,SN2006om,0.47485965,-5.653895,4.116484,-3.545455,-3.0584543,12.518105
1080,SN2006pa,9.753825,-7.1165814,-14.32099,-6.837154,2.959143,10.70958
1081,SN2006pf,-10.105337,-16.391348,-8.880089,18.616192,10.328851,-2.977705
1082,SN2006pq,8.171089,-1.8264974,-6.461785,-4.2488084,-6.6876516,2.6108677
1083,SN2006qg,93.88213,-29.027117,20.72448,47.852146,56.708984,-127.17447
1084,SN2007id,12.833724,1.8052348,-14.288653,0.5668707,7.050312,0.7223961
1085,SN2007je,7.0716176,-10.610966,1.231988,-7.584234,-5.1608076,9.233565
1086,SN2007jh,17.362432,-6.033552,18.25791,2.7895403,5.217793,0.62602085
1087,SN2007jl,2.0469809,-1.6669009,9.375837,-1.6644312,17.110664,10.964596
1088,SN2007jm,11.005136,14.166205,4.886723,-4.6981626,-6.2149997,-5.7855344
1089,SN2007jw,12.947301,-6.5927477,-2.7489939,-3.944283,0.7971774,-8.744336
1090,SN2007kr,3.4582427,-7.282702,5.204595,-2.1259727,9.000013,17.587324
1091,SN2007kt,5.4884505,-15.36869,-5.906046,-7.171412,2.3919148,-0.19615519
1092,SN2007kv,-1.9103123,1.911723,5.4294686,6.665157,1.1654803,15.751655
1093,SN2007kx,6.671181,-10.446003,-5.3208685,-1.9553145,-12.862154,-9.805505
1094,SN2007lb,2.6317465,5.59194,6.956656,4.6076326,-15.409982,8.69011
1095,SN2007lc,9.29375,-11.15783,-1.9275289,-3.184093,-4.596077,-0.58925104
1096,SN2007lh,-2.3899593,-5.468865,8.94171,-6.1951637,-8.647311,14.210786
1097,SN2007ll,1.8888468,1.7936594,-1.3569653,1.583459,10.184345,20.642082
1098,SN2007ln,0.48236388,-6.087391,-8.210807,4.7745175,2.290503,13.116403
1099,SN2007lo,-1.4777821,-14.937528,1.8822575,-5.3015285,-2.1748383,9.236593
1100,SN2007lp,7.2189918,-5.991,-3.6406794,12.646987,11.33091,7.46046
1101,SN2007lt,9.564006,-14.709804,-10.127528,1.4517804,-9.601178,4.22382
1102,SN2007mc,8.747393,-13.440914,-5.525734,-7.6902823,1.3819417,14.768797
1103,SN2007me,-2.0686822,-4.553775,3.379879,6.37722,-8.414908,11.187234
1104,SN2007mj,5.932792,-18.837727,-4.385104,-5.7784777,-7.535054,6.1781464
1105,SN2007mk,0.42822835,-13.129157,-3.6105185,-10.3843155,0.21113412,15.777802
1106,SN2007ml,10.295087,-9.4319935,0.6287936,2.2712383,2.270325,-3.8994648
1107,SN2007mv,6.307409,-15.704369,16.442734,-1.0555927,0.6090602,-0.45193467
1108,SN2007mz,13.365645,-4.43138,10.289056,1.5785275,-1.1530927,9.592305
1109,SN2007ne,1.5309235,-6.393735,-0.3469507,1.0979533,-3.0685117,20.817444
1110,SN2007nh,2.9779294,-0.053513393,6.8935556,0.19609132,-5.499973,16.769339
1111,SN2007ni,10.553001,1.850398,-5.990883,-10.484179,7.1867027,9.491975
1112,SN2007nj,2.5944352,-11.799248,-3.002995,-0.63538146,4.607963,16.89979
1113,SN2007nu,13.272551,-5.3633633,-3.2085798,-13.730147,6.8719625,1.0644044
1114,SN2007oe,2.727428,-12.691575,5.935169,-12.51049,-5.256982,-4.601368
1115,SN2007oj,12.22096,-4.9399323,-6.720261,1.4331878,-10.326311,-1.2764561
1116,SN2007ok,7.8953633,-10.791776,-7.6246405,-11.567302,2.2266643,7.9878707
1117,SN2007ot,4.6455054,-13.5172,2.4305773,-7.473903,1.7481978,14.361827
1118,SN2007ou,13.210885,-2.5204391,10.346319,5.3549833,-8.086078,0.45381132
1119,SN2007ow,-2.5534246,3.3717995,15.773954,-3.804591,10.778397,10.206836
1120,SN2007ph,8.020416,-7.8325067,1.8645957,13.927049,8.744855,2.1917157
1121,SN2007pn,0.92948973,-11.737763,6.7952056,11.051051,-8.877126,2.1421573
1122,SN2007po,-5.377158,-7.166197,8.15444,0.2906683,10.304148,10.719463
1123,SN2007pp,16.440311,-3.203151,9.462384,-4.0972857,-6.9287233,0.95104414
1124,SN2007pw,0.5172638,-7.2030945,7.9766035,2.6218827,-9.005066,-11.710709
1125,SN2007qf,6.0869293,-0.9401788,-5.930441,-1.8373294,5.103407,14.34561
1126,SN2007qg,14.822492,1.6116471,4.0588317,-1.0863218,4.6114345,18.759556
1127,SN2007qh,6.993779,-0.31360114,5.399342,-5.16494,15.287813,7.746841
1128,SN2007qm,3.2600386,-6.1923146,-0.817981,0.48767188,-6.7245317,3.9721203
1129,SN2007qp,8.902728,-2.321531,-7.2209363,-2.7657242,2.8916662,0.72651
1130,SN2007qq,-4.3669634,-4.4491963,4.6654058,-39.49483,0.11183093,1.8706622
1131,SN2007qr,4.5081797,-8.319574,2.6317172,-0.7177806,7.066276,8.140194
1132,SN2007qy,13.516393,4.989426,-10.183653,1.470024,-3.5399458,-3.4704013
1133,SN2007rd,8.162126,-3.304644,11.282579,0.67955846,4.4839554,7.5769615
1134,SN2007rl,1.8238243,-3.7897155,-2.199925,2.2885869,-5.79963,14.125218
1135,SN2007rp,-0.028806528,-9.4783325,-2.1263344,-5.2914553,2.0305429,10.858177
1136,SN2007sb,12.409852,-2.7798316,0.26197433,-5.9767675,-3.3351727,8.840978
1137,SN2007sd,-92.70584,-10.409157,-16.0093,-7.2072725,-14.33799,-3.018926
1138,SN2007tr,6.56013,20.856348,-1.9108771,-2.0130038,2.5344338,4.5997663
1139,SN2008fq,6.440432,-2.2651632,14.619372,-4.5127683,5.1958394,-9.851338
1140,SDSS-II SN 1592,2.6423204,-0.64070415,4.763091,-12.584916,-12.409079,8.698706
1141,SN2005iw,10.435885,4.784162,3.4055693,-8.25092,-1.5532113,-14.612098
1142,SN2006bo,3.483712,2.6194997,0.93546206,-3.399382,6.101332,5.3993783
1143,PS1-12bku,-6.3713794,-3.3664947,1.4921106,0.48816913,11.882778,-6.8672047
1144,PS1-14vk,6.413371,-2.707254,0.7653294,13.747225,-10.612585,-3.924506
1145,SDSS-II SN 11316,-8.072522,-2.0228927,8.305378,-0.10921968,-1.6780496,1.1646856
1146,SDSS-II SN 12827,1.2104143,5.2763247,-7.466395,-5.975991,-2.3136182,-0.23241717
1147,SDSS-II SN 13148,-2.4131606,-20.509949,3.399345,-1.4202989,3.322267,-7.0597935
1148,SDSS-II SN 13247,3.7414675,2.4268816,13.559045,-13.5218935,4.555611,-6.974559
1149,SDSS-II SN 13277,5.3003416,-5.6469693,-2.7561605,-10.617887,10.117853,-3.830553
1150,SDSS-II SN 13515,-10.081719,-7.5523653,4.162702,6.518476,-8.903927,4.0800776
1151,SDSS-II SN 13628,-2.2192733,-5.0803943,-16.191177,-11.272393,-5.1890635,5.5349274
1152,SDSS-II SN 13657,-0.3160616,1.0518776,-1.6547325,5.1462927,16.736822,-12.490327
1153,SDSS-II SN 13815,-9.895433,-11.889597,5.228547,1.3558278,-0.5840499,-9.652998
1154,SDSS-II SN 13861,0.89565593,4.929043,-0.7444623,10.292568,18.820223,-10.169168
