0,1,2,3,4,5,6,7,8
SNLS-05D4ff (gri),-0.21218094,0.61994815,-0.3791666,0.16833423,2.1528664,-2.3075566,0.96175295,0.68277305
SNLS-05D4fg (gri),-0.77611923,-0.57727605,1.1357527,1.8208447,3.069012,-1.6955216,0.3631881,1.2223648
SNLS-05D4hn (gri),-0.6464292,-0.43094727,1.4424205,2.1997643,2.326467,-1.6263634,0.019117508,1.1748147
SNLS-06D2ag (gri),0.08279801,0.8025407,-1.6584672,-0.37610444,1.7540405,-2.4679503,1.5660214,-0.66534346
SNLS-06D2ca (gri),0.07976973,0.8438739,1.158631,0.64623755,1.9948173,-2.6648042,0.05815878,-0.5684449
SNLS-06D2ck (gri),0.07090148,0.843295,1.1399986,0.62857527,2.0247881,-2.6795418,0.10064237,-0.5433081
SNLS-06D2ga (gri),-0.65223837,-0.42322132,1.4219514,2.2015674,2.3260355,-1.6284283,0.025626317,1.2086363
SNLS-06D2gb (gri),-1.9441808,0.78152364,-0.9036839,1.6999369,1.2089013,-1.0069667,0.2590354,4.5648575
SNLS-06D3bz (gri),-0.45427403,-0.21665937,1.5790721,2.077503,1.972055,-1.8074821,0.002348267,0.8157136
SNLS-06D3cc (gri),-0.43923697,-0.19756527,1.582579,2.0737205,1.9646595,-1.8267643,0.009670421,0.8204303
SNLS-06D3cn (gri),-0.64988065,1.0054976,-0.818474,0.3306075,0.5834752,-2.5281084,-0.12950292,-0.587855
SNLS-06D3df (gri),-0.3853568,1.048452,1.0173938,-0.30739856,0.5558371,-2.4183528,0.20816164,-0.6201346
SNLS-06D3dl (gri),-0.34117395,0.06936508,1.2442915,1.3455861,3.532644,-1.8669574,-0.22707176,0.10728285
SNLS-06D3do (gri),-0.36298278,0.42968985,1.4732344,2.1757486,1.4473933,-1.3836638,-0.74325377,0.66026103
SNLS-06D3dt (gri),-0.5924549,0.9516295,-0.58755517,-0.16038255,0.7739292,-2.2802856,0.06427625,-0.6007609
SNLS-06D3ed (gri),0.02352626,0.6357441,-0.58330345,-0.16761482,1.8684604,-2.3191974,1.1065512,0.47689065
SNLS-06D3el (gri),0.06637445,0.67211175,-1.0670534,-0.45021582,1.7648239,-2.2623947,1.1033851,0.10364322
SNLS-06D3em (gri),-0.73797387,-0.4877969,1.1235869,1.8617592,3.0030136,-1.7309363,0.37187734,1.380054
SNLS-06D3et (gri),-0.46211314,0.31258962,-0.20302886,0.45121238,2.380684,-1.9261538,1.1576,1.5689495
SNLS-06D3fp (gri),-0.4617861,-0.5805602,-0.7936736,-0.10805813,0.49660006,-1.5233496,1.9109411,0.750524
SNLS-06D3gn (gri),-0.21461856,-0.42355865,0.11345012,2.1282232,-0.6275992,-1.9937644,1.4226712,3.1346493
SNLS-06D3gx (gri),-0.74837106,-0.5807956,0.9426113,1.1314518,3.8847222,-1.7498872,0.13437183,-0.10420252
SNLS-06D4bo (gri),-0.11954809,0.94883853,0.7203664,0.28190547,1.4991279,-2.9962323,0.34117967,-0.29641506
SNLS-06D4co (gri),0.080135554,0.64629734,-0.85742295,-0.34970307,1.8426433,-2.251127,1.1145114,0.3492959
SNLS-06D4cq (gri),0.12630025,0.8419229,-0.2490056,-0.20908839,1.5496734,-2.6446512,0.9039288,0.086514056
SNLS-06D4dh (gri),-0.15371734,0.4316292,-1.5090871,-1.1354002,0.78314435,-1.2891119,0.64921755,-0.69999105
SNLS-06D4eu (gri),0.8245851,0.99798393,1.565422,-0.6222347,2.1570342,-1.2621257,-0.008270495,-2.1906288
SNLS-07D2bv (gri),1.0229956,0.7751018,0.49768347,-0.95843005,3.3959863,-0.94654065,-1.0242187,-3.4572954
iPTF13ajg (gri),1.0389961,0.801296,2.078877,-0.80615664,0.7659093,0.8345627,-1.468263,-3.3644404
iPTF13ehe (gri),2.2274697,1.0178283,1.2741565,-0.8404824,2.5272253,0.76942986,-2.58177,-5.2814445
iPTF15esb (gri),1.9569027,0.602336,1.9213603,-0.74999964,0.9221559,1.2891223,-1.4580497,-3.5707197
iPTF16bad (gri),-0.37655103,1.0231277,0.049774524,1.263873,-0.37610227,2.1378253,-2.3074934,-0.35284021
iPTF17fs (gri),-0.07814818,1.2276772,0.19640304,1.6397427,0.34174058,1.8773123,-2.4934025,-0.15395911
ASASSN-14ae (BRI),1.7008932,0.45720237,1.0148973,-0.86092687,2.1470716,1.6986326,-2.5546815,-5.593529
CSS100217 (BRI),0.95392144,0.9700932,1.7667701,0.37593877,1.9609554,0.61708754,-2.1942837,-3.5246546
LSQ12dlf (BRI),0.13331875,0.54903656,1.2455165,0.34537908,0.19835171,1.2446798,-2.2222362,-1.8719769
LSQ13ccw (BRI),-1.951212,-0.62674916,-3.3354735,0.62714523,0.7922209,0.8751195,-0.3047174,3.6613753
SN1989B (BRI),-0.012076318,1.0651101,-0.32643184,-0.5220702,-1.9557698,0.11592724,1.1857967,-0.13240008
SN1991al (BRI),1.2657293,0.5279206,1.5653512,-0.6468815,0.8442264,1.5333257,-1.5051957,-3.0812798
SN1993K (BRI),1.5240732,0.40342754,0.8532947,-1.1468371,0.9646541,1.4562142,-0.8352413,-2.8147402
SN1994I (BRI),-0.89821696,-0.41469213,-2.5270417,-0.11780741,1.5001014,-0.13223943,1.1950829,3.3409579
SN1994Q (BRI),-0.40203232,1.3884366,-0.14285347,1.7442083,-0.17907031,2.129796,-2.38656,0.57060105
SN1994S (BRI),-0.05846804,-0.45982248,-2.8351462,-0.09323654,-0.47372922,3.3281028,-0.9251144,2.3395638
SN1995D (BRI),0.11091777,0.59544206,-2.3689423,-0.8878282,-0.2116257,3.2828283,-1.2209711,0.38028952
SN1995E (BRI),0.71268,0.8557807,-1.1432818,-1.1295488,1.0468817,-1.8715882,1.1271609,0.53222203
SN1995ac (BRI),0.05006227,0.6749362,-1.5093852,-0.752871,-0.6257639,2.856692,-1.4657661,0.008108284
SN1995al (BRI),0.9877033,-0.4869274,-4.3165865,-1.1376146,1.1979955,2.1697774,0.18251817,1.6743487
SN1996C (BRI),0.7618592,0.12646103,-3.0830956,-1.0783488,0.064854994,3.2872872,0.11661706,3.1410081
SN1996X (BRI),0.2581954,0.025733275,-3.0930648,-0.76910925,-0.066028655,3.2046316,-0.23169538,2.3632123
SN1996ai (BRI),-0.07390144,0.9882682,1.3236555,1.543896,2.7475343,-3.142059,0.84759766,0.31490108
SN1996bl (BRI),-0.044544697,0.60404927,-0.9337886,-0.6776844,-0.9810376,2.4476495,-1.6341279,-0.31745654
SN1996bo (BRI),0.7478464,-0.48736838,-2.4359388,-1.1162796,-0.23561202,1.3450527,1.3241884,1.7547885
SN1997bq (BRI),1.0489637,-0.4788762,-3.6751666,-1.2324314,0.6216985,2.2309496,0.5259671,1.5894288
SN1997br (BRI),0.7067857,-0.24884115,-2.133081,-1.4257315,-0.44628838,1.5656767,1.1509727,0.7351671
SN1997by (BRI),-0.52848655,1.5330714,-0.3931785,2.0616348,-0.44733083,2.470615,-2.3804402,1.146447
SN1997dt (BRI),-1.5752097,-0.33956563,0.34317788,2.6245925,-1.72445,-0.6994913,0.83169097,4.3139324
SN1998D (BRI),-0.41986418,1.1873637,1.1619397,2.3298075,1.1492153,-0.57181853,-1.5906656,0.8950938
SN1998Q (BRI),0.64725816,0.23466624,1.3429853,0.48538962,-0.03738655,1.614111,-2.082189,-1.8637804
SN1998ab (BRI),0.53407884,0.31476748,-2.9966655,-1.2849987,0.20315506,3.0743008,-0.07469506,0.97635585
SN1998bu (BRI),0.09897563,0.11823585,-1.7919492,-1.3276137,-0.6933749,1.5139633,1.5237218,1.2506331
SN1998dh (BRI),0.9995852,-0.43805215,-3.9853065,-1.2138708,0.9947084,2.1708133,0.37511647,1.5860476
SN1998eg (BRI),-0.74212754,1.0619156,0.4615142,0.5477023,-1.0358504,1.6138375,-1.9554329,-0.037798632
SN1998es (BRI),0.8424085,-0.00291683,-3.6537838,-1.2219939,0.50329465,2.9501536,-0.43414512,0.5686355
SN1999aa (BRI),0.34624767,0.2855563,-3.5265949,-0.9201687,0.51916444,3.3010051,-0.84799767,1.3252518
SN1999ao (BRI),0.83788764,-0.097104274,-3.6468801,-1.0245625,0.36339095,2.6198874,0.13565029,2.662875
SN1999ar (BRI),0.37619278,0.16937532,-2.0854113,-1.9096742,0.90741783,1.8040047,0.65989804,-0.7272559
SN1999aw (BRI),0.066885374,0.48535553,-2.0296612,-0.45198542,-0.63282365,3.2003336,-1.5676272,0.407511
SN1999bn (BRI),0.17813127,0.2587298,1.2287816,0.3402079,-0.32835868,1.4531378,-2.212828,-1.7630107
SN1999cc (BRI),0.03927148,-1.1920742,-2.9364266,-0.20228639,0.46128425,2.1078439,0.33470994,3.1821578
SN1999cl (BRI),0.92208993,0.8261092,-1.0298269,-0.98671854,1.2059629,-1.9017167,1.3690935,0.92500633
SN1999cp (BRI),0.15435697,0.0101082595,-3.392966,-0.58221316,0.1214911,3.3419247,-0.6819058,2.3589005
SN1999cw (BRI),0.070506945,1.4883465,1.1163858,1.3592417,0.8633654,0.3986571,-2.1126494,0.38673556
SN1999da (BRI),-0.5864584,-0.39961973,-2.1211133,-0.2865996,0.9987339,0.23281758,1.286724,3.1455004
SN1999dk (BRI),0.6865922,-0.11641112,-3.7162352,-1.0214579,0.53226495,2.7177553,-0.044648133,2.010674
SN1999eg (BRI),1.388372,0.30984023,1.1835957,-0.93161726,0.80511415,1.4994159,-0.9648164,-2.7623706
SN1999ex (BRI),-0.99998003,-0.40700716,-0.78015286,-0.4271432,-0.5953625,-0.83530927,2.082157,1.3504038
SN1999gi (BRI),1.5348401,-0.0073640747,-0.3795193,-1.721234,3.4731343,0.557488,-1.1954881,-4.799775
SN2000cb (BRI),0.9366842,1.1675237,2.3060162,-0.20849201,1.8756508,-1.2442527,-0.8866587,-2.7809813
SN2000dm (BRI),-0.72796977,0.82444394,-0.82632905,0.10172094,-1.4294426,2.3343375,-1.1097748,0.54425174
SN2000dn (BRI),0.36518043,-0.24815749,-3.7418225,-0.67028344,0.46869496,2.8741674,-0.32262495,2.5113816
SN2000eo (BRI),-1.5364233,1.1864219,1.0628582,1.8532938,-0.5528909,0.42027172,-2.0122597,0.60537344
SN2001C (BRI),0.25299737,1.6367335,0.901295,1.0289447,0.7310626,0.94592243,-2.328532,0.52851194
SN2001E (BRI),1.5610523,0.26512924,-3.1223052,-1.4965416,-0.52526265,2.098404,0.51748365,1.6695163
SN2001G (BRI),0.16347288,1.5496038,1.1583734,1.3881233,1.0298151,0.28586262,-2.1050477,0.5705323
SN2001V (BRI),0.49431023,0.27254203,-3.396378,-1.0863721,0.41601288,3.1910324,-0.5896056,1.0628532
SN2001X (BRI),1.6532428,0.99733675,0.85562176,-1.0692533,2.3835928,1.5338855,-2.7404804,-5.2344027
SN2001ay (BRI),1.2384508,-0.038807776,-3.7911024,-1.5603887,0.8660273,2.5722735,-0.10949257,0.15908834
SN2001bg (BRI),-0.82672906,0.9014016,0.017938614,0.35648122,-1.4217591,1.9976432,-1.6031743,0.3410393
SN2001br (BRI),0.37075153,-0.27969077,-3.4169168,-0.7952531,0.65931475,2.3917942,0.25801095,2.7963748
SN2001cj (BRI),-0.16919161,0.6352155,-2.1944528,-0.70935833,-0.39835277,3.3769171,-1.5617846,0.21080993
SN2001ck (BRI),0.2527596,0.31548566,-3.4374473,-0.782852,0.37944397,3.406113,-1.0078582,1.5264357
SN2001cp (BRI),0.4730573,0.41945395,-2.6671937,-1.1770899,-0.93161976,3.246601,-0.18101558,0.22946975
SN2001da (BRI),0.6003755,0.44894654,-2.6448956,-1.535941,0.47559765,2.5409346,0.6484491,1.3039511
SN2001dc (BRI),0.094543755,0.18669118,1.7404906,1.5381455,1.3800851,-1.8187366,-0.35676566,-0.3506287
SN2001dl (BRI),0.9717165,0.049602956,-2.9378743,-1.4840004,0.30523768,1.8178197,0.9496128,1.2576811
SN2001eh (BRI),-0.014426764,0.6466659,-2.0119514,-0.8300339,-0.43581364,3.2133975,-1.3936694,0.13188036
SN2001ex (BRI),0.31719398,0.41983172,-1.2607833,-1.5416574,2.2566972,-0.21208774,-0.5694261,-1.7656231
SN2001ez (BRI),1.2384158,0.2784271,3.03287,-0.060164295,1.0858011,-1.3128022,-0.2674344,-2.329339
SN2001fa (BRI),-0.7479429,1.260867,0.027713647,2.2991815,0.33210778,1.3440665,-2.2819068,0.052603092
SN2001fh (BRI),0.07554052,-0.84295547,-2.0562422,-0.7605885,0.5368465,-0.16118605,1.684654,1.8010261
SN2002G (BRI),-0.011639922,-1.1748973,-3.016603,-0.1862194,0.70326257,1.6810411,0.51059324,3.326392
SN2002aw (BRI),-0.8949858,0.8414268,-1.5015515,-0.8069271,-1.254018,3.4268997,-0.7245293,0.41599363
SN2002bj (BRI),-0.527439,1.5712479,-0.5125401,2.3525987,-0.18203394,2.3691623,-2.3707504,1.3433924
SN2002bo (BRI),0.81032777,0.21708786,-2.6036532,-1.5134871,0.21128775,1.9097058,0.943909,1.141035
SN2002bz (BRI),-0.4029956,1.4242252,-0.6362402,2.615531,0.7118158,1.768005,-2.2492838,1.2212496
SN2002cd (BRI),1.3669298,1.067071,0.43833375,-0.45079097,-0.13316634,-2.0101552,1.4096339,0.5981031
SN2002cf (BRI),-0.4846706,-0.49509358,-2.2778606,-0.33814326,0.97563905,0.4200064,1.2318807,3.0824707
SN2002cr (BRI),0.4455953,-0.37702036,-3.955376,-0.7450443,0.8946463,2.4839952,-0.10141202,2.4424038
SN2002cs (BRI),0.5369139,0.3074838,-1.9697751,-1.8998996,0.2796586,2.370606,0.37334374,-0.7748988
SN2002cu (BRI),0.09425611,-0.21034425,-3.29138,-0.6897534,0.73917687,2.460742,0.1874498,2.9352207
SN2002cx (BRI),-1.8236462,-0.28080788,-0.5459845,-0.13211852,-2.015174,1.3147057,1.1847574,2.5515676
SN2002de (BRI),-0.19514355,0.69260377,-0.29603073,-0.29855952,-1.0914378,2.2583492,-1.9595224,-0.5150769
SN2002do (BRI),-0.6475435,0.032118063,-1.2798189,-0.9608726,-0.77975804,0.896651,1.6523254,1.7255304
SN2002eb (BRI),0.44336644,0.29597276,-2.8072205,-0.97563624,-0.49102315,3.4154077,-0.67081857,1.0167607
SN2002el (BRI),0.32467428,-0.15755121,-3.217011,-0.770631,0.28839234,2.81627,0.022123596,2.6546004
SN2002es (BRI),-0.9426282,-0.47981733,-0.7204324,-0.64247394,-0.89111,-0.576688,1.9847422,1.1156391
SN2002fb (BRI),-0.67666966,-0.42093554,-2.3002865,-0.23494416,1.227478,0.025683308,1.277642,3.1442323
SN2002fk (BRI),0.26543564,-0.008315415,-3.7593095,-0.7588561,0.75046825,3.0055673,-0.48728395,2.1742895
SN2002hw (BRI),0.071508996,-0.7529635,-2.0781553,-1.0820283,0.2783219,0.07823395,1.768551,1.4808079
SN2002jy (BRI),-0.5775951,0.87402415,-0.45126754,0.7050832,-1.0394635,2.4653149,-1.8879831,0.04908278
SN2002kf (BRI),-0.04231003,0.08077707,-3.51354,-0.6177303,0.84275836,2.92758,-0.18557309,3.4689944
SN2003D (BRI),-0.07836654,1.5762163,1.0951624,1.4291677,0.74627525,0.37160948,-2.1332362,0.6320372
SN2003W (BRI),0.88331413,0.05698264,-3.306022,-1.391191,0.53866524,2.5290163,0.3942963,1.4823295
SN2003Z (BRI),1.8282652,0.68566406,2.998865,-0.5639134,2.211027,-1.2160982,-0.6073709,-3.385584
SN2003ch (BRI),-0.18773514,-0.5849574,-2.105202,0.08985767,-0.58425283,2.8451908,-0.73064387,2.4777503
SN2003cq (BRI),0.22354399,-0.9773602,-2.663576,-0.34850422,-0.0696753,2.4088728,0.20443846,2.7421231
SN2003fa (BRI),0.35053414,0.29856092,-3.5116568,-0.92334235,0.49390337,3.3032475,-0.8525265,1.3156343
SN2003fb (BRI),1.9516661,0.9790515,1.9806063,-0.6160235,3.0725937,-0.99838245,-0.9578548,-3.6703844
SN2003gq (BRI),-2.4424875,-0.07364995,-1.9931649,1.2998595,0.039141085,0.6140544,0.04517103,5.279146
SN2003gs (BRI),-0.9152554,-0.5310778,-2.876451,-0.12943108,1.6071657,0.12792179,1.0300621,3.4957771
SN2003gt (BRI),0.66200376,0.19972976,-3.1115687,-1.2946733,0.34673256,2.773621,0.19245218,1.4874023
SN2003hd (BRI),0.98517185,1.1131971,0.9911504,-0.3432231,1.5177984,1.423532,-2.2484517,-3.16909
SN2003hg (BRI),0.32982662,1.0594754,0.82790786,-1.4667199,3.5128932,0.20257841,-1.478361,-4.7043176
SN2003hn (BRI),1.2263495,0.918922,1.1651732,-0.7061916,1.3081589,1.5913639,-1.8910769,-3.2927356
SN2003ho (BRI),-0.10736164,0.14352238,1.6810267,1.8160219,1.509446,-1.7401024,-0.36479095,0.102673344
SN2003hv (BRI),-0.0513689,-1.0016564,-3.920381,-0.20561825,1.2000557,1.4438728,0.21689124,3.2497067
SN2003ib (BRI),1.507964,0.98134357,1.357503,-0.6707171,1.9027128,1.4597675,-2.4219503,-4.4837203
SN2003ie (BRI),1.835038,0.41990075,0.94098073,-0.89610386,2.1298363,1.7028346,-2.584216,-5.6715274
SN2003ip (BRI),0.3164723,1.0481207,1.0972085,0.52664155,1.0739199,0.95051754,-2.301818,-2.088685
SN2003it (BRI),-0.31283227,-1.7811396,0.2767234,0.57322085,-2.4356835,1.3282106,-0.8358909,0.47644114
SN2004S (BRI),0.12207603,0.62999713,-1.7953715,-0.7193352,-0.51561683,2.9794607,-1.2755274,0.34711462
SN2004at (BRI),0.15052986,0.0946085,-3.6585097,-0.6765488,0.6246109,3.197842,-0.72753954,2.1485069
SN2004bg (BRI),-0.5140981,1.019284,-0.2713117,1.1368765,-0.6940486,2.361695,-2.1320312,0.0084615275
SN2004bk (BRI),-0.3620791,1.2789254,-0.19454941,1.5332125,-0.28513184,2.2514453,-2.3484046,0.3918806
SN2004br (BRI),-0.15541323,-0.54300284,-2.083071,0.09455611,-0.6092942,2.9105365,-0.8137027,2.4021275
SN2004bv (BRI),0.089278735,0.83515185,-1.8488674,-1.3245488,-0.16181643,3.2104664,-0.92539173,-0.006059317
SN2004dj (BRI),2.5658998,0.62552804,2.2735403,-0.58907694,1.1618956,1.0345821,-1.531625,-4.0037203
SN2004dn (BRI),0.283435,0.6376731,-1.3826939,-0.3506516,2.1976585,-0.8337284,1.0334848,0.51977473
SN2004dt (BRI),0.3821048,0.25636187,-3.7721667,-1.2282777,1.4839233,3.0111272,0.0634123,1.7312809
SN2004du (BRI),1.634181,-0.2582431,-0.63267714,-1.7437079,3.340057,0.70778954,-0.6968188,-4.0498476
SN2004ey (BRI),0.57315165,0.10700963,-3.40483,-1.0443741,0.08488461,3.12551,-0.26193735,1.6559484
SN2004fz (BRI),-0.09113339,-0.69959456,-2.306727,-0.170644,-0.33934212,2.6862614,-0.22312568,2.5399415
SN2004gs (BRI),-0.24966806,-0.3925457,-2.3997805,-0.6760256,0.6606558,1.6634125,0.9493122,2.80081
SN2005M (BRI),0.34773716,0.42397723,-2.8304338,-0.9680856,-0.1517629,3.3055773,-0.83231807,0.53925014
SN2005ap (BRI),1.3303831,1.1525878,0.65944177,-0.4899215,-0.44199386,-1.9175918,1.4404057,1.3475745
SN2005au (BRI),1.5453924,0.51157033,1.9981483,-0.7013281,0.79852194,1.0998231,-1.3057562,-3.323447
SN2005ay (BRI),1.2603158,0.13141483,3.1968265,-0.09667779,0.8582556,-1.1124951,-0.30071947,-2.345363
SN2005ba (BRI),0.92682683,0.81853205,1.9579463,0.297189,1.5396819,0.5559137,-1.8154817,-3.1012964
SN2005bc (BRI),-0.15452217,0.10133114,-1.6505678,-1.2102507,-0.5643522,1.0433145,1.6301574,1.3963549
SN2005bo (BRI),0.5880847,0.65168333,-1.9917645,-1.6271106,-0.07412799,2.054916,0.7934869,0.5486996
SN2005bp (BRI),-0.4194298,1.153172,1.185397,2.3956232,1.2219663,-0.68626964,-1.5303227,0.93063337
SN2005bw (BRI),1.2743696,0.99495935,2.4815557,-0.10859421,1.9757227,-0.72152674,-1.1881658,-3.274757
SN2005bx (BRI),-0.9503929,1.1723121,-0.06123774,2.2464614,-0.051918406,1.613144,-2.3081093,-0.1581446
SN2005by (BRI),-1.2522647,0.98690486,1.4452492,1.6210517,-0.41781837,-0.21700178,-1.7178613,0.06783539
SN2005cf (BRI),0.49609965,0.29531202,-3.1453822,-1.1707447,0.41393116,3.018636,-0.11784959,1.528474
SN2005ci (BRI),0.26561743,0.66094786,1.4663285,0.9778791,1.9600635,-2.0150404,-0.43289223,-0.95019865
SN2005cl (BRI),2.3225534,0.19764005,1.7270508,-0.5873495,0.68131983,1.4697741,-1.3699853,-3.5432112
SN2005cp (BRI),2.489908,0.12850907,0.8386874,-0.82295245,2.1007757,1.324907,-2.4973662,-5.942408
SN2005db (BRI),1.6783184,0.9259361,2.292128,-0.4133645,2.615194,-0.8956406,-0.9639068,-3.517653
SN2005de (BRI),0.68239534,0.13024703,-2.9657218,-1.3642681,0.4045426,2.5050726,0.49454492,1.4567866
SN2005dm (BRI),-0.96880794,-0.39772037,-2.5316746,-0.058862586,1.5703567,-0.2582147,1.1970083,3.3701606
SN2005dp (BRI),3.1857986,-0.070578456,1.6687032,-0.7726677,1.6349924,1.4051822,-1.8918006,-5.369836
SN2005eq (BRI),0.53462523,0.39216128,-2.726578,-1.2005068,-0.73686326,3.3101635,-0.3177688,0.421618
SN2005eu (BRI),0.28444836,0.3492902,-3.5543582,-0.8768198,0.6023573,3.347004,-0.9445541,1.4651473
SN2005na (BRI),0.074709825,0.54850113,-1.6221569,-0.32988662,-0.53509283,2.7678607,-1.6200124,0.5360435
SN2006ac (BRI),-0.1719738,0.6814248,-0.58915347,-0.3951725,-1.0777386,2.353815,-1.8676751,-0.3082991
SN2006cp (BRI),-0.1315366,-0.5631428,-2.1379817,0.045557167,-0.5782225,2.9012022,-0.732561,2.4195776
SN2006ef (BRI),0.04506251,-0.09172223,-3.596084,-0.5953386,0.723798,2.8730817,-0.3189779,2.802108
SN2006ej (BRI),0.24481018,0.00799929,-2.7830405,-0.72139597,-0.20243588,3.1965487,-0.27588525,2.3257735
SN2006en (BRI),1.0384486,-0.61285627,-3.1436768,-0.9955555,0.067377105,1.4157097,1.073738,2.2233398
SN2006eu (BRI),0.4930424,0.24040581,-0.9000527,-1.4562819,-0.33381295,-0.86534077,2.0406475,-0.364681
SN2006gr (BRI),0.73967624,0.5499031,-2.7242887,-1.2866855,-0.8187401,3.166802,-0.18677096,0.91839445
SN2006je (BRI),-1.8392318,1.1544983,-0.25334978,1.4386908,0.49407032,-0.5428077,0.3382317,5.1291513
SN2006lf (BRI),0.06587605,-0.7444081,-2.0715973,-0.6865505,0.65953326,-0.23262158,1.6621312,1.915533
SN2007af (BRI),0.47277525,0.21273811,-3.254032,-1.1488827,0.6171715,2.9064183,0.00755071,1.7039409
SN2007bc (BRI),0.3462602,-0.06007443,-2.9885137,-0.82099694,0.07337604,3.0220776,0.06334753,2.8088896
SN2007bi (BRI),2.7315736,-0.060620602,0.9837993,-0.45521298,1.6503159,1.3653151,-2.4795725,-5.7390304
SN2007cq (BRI),0.5726664,0.037682913,-3.4256856,-1.0781931,0.49242485,2.8418975,-0.019326393,1.851709
SN2007fr (BRI),-0.3465047,-0.46252742,-2.0489078,-0.6994734,0.18633151,2.07437,0.85310555,2.424749
SN2007gr (BRI),0.37719196,0.6893687,-1.6825975,-0.59254813,1.8321193,-0.32646036,1.0752264,0.30525002
SN2007pk (BRI),1.4816848,0.3951552,0.5574223,-1.3066937,0.9639184,1.4537961,-0.6598666,-2.674988
SN2007qe (BRI),0.5304823,0.16071284,-2.9058444,-0.96435934,-0.56130224,3.4224896,-0.49137673,1.5782769
SN2007sr (BRI),-0.36689627,1.2694997,-0.087443575,1.3539549,-0.42253965,2.2404232,-2.337313,0.30538538
SN2008C (BRI),0.047215965,0.6465145,-1.0998986,-0.30396363,-0.7072874,2.348378,-1.9149414,0.19143835
SN2008S (BRI),1.3149446,1.3232801,1.0269521,-0.06866068,1.8042324,-1.0508105,-0.46506065,-2.0826492
SN2008Z (BRI),1.2123617,-0.6234041,-3.9304063,-1.1914042,0.513327,2.2102034,0.42177877,1.4664607
SN2008ar (BRI),0.172475,0.06974574,-3.7226965,-0.69355154,0.7028704,3.1350672,-0.6631345,2.2240129
SN2008dr (BRI),-0.6959804,0.784032,-0.80246043,0.12659179,-1.3968605,2.417455,-1.2284224,0.51137775
SN2008dt (BRI),-0.17710087,1.3310901,0.6426578,1.1979886,0.16431744,1.3752928,-2.33098,-0.12186069
SN2008dx (BRI),-2.4881194,0.06362431,-2.852984,1.0612223,0.9793523,0.44827363,-0.431839,4.2046237
SN2008ec (BRI),0.63876605,0.071118616,-2.9153798,-1.3318982,0.45364732,2.378501,0.6135238,1.5848913
SN2009bw (BRI),1.6242194,-0.26588765,-0.63479066,-1.7117829,3.2807384,0.6776603,-0.57267886,-3.8089633
SN2009dc (BRI),0.74424946,0.4212839,-1.4424055,-1.7893175,0.23421155,2.9029453,-0.22540721,-1.1445894
SN2009hd (BRI),-0.44819617,0.05887899,1.5544655,2.2701206,1.6307275,-1.5656838,-0.41989484,0.8604528
SN2009ib (BRI),1.187476,1.3403645,0.587672,-0.7904648,2.4349678,1.1954404,-2.7172005,-4.3563576
SN2009kn (BRI),2.2275784,-0.04839843,1.6445974,-0.44718617,0.61339265,1.5364397,-1.2748301,-3.3975031
SN2010aj (BRI),1.2895527,0.42837647,1.4099761,-0.72674185,0.79602593,1.5408537,-1.2886688,-2.8819418
SN2010id (BRI),1.2653586,1.0520982,1.0083357,-0.77804226,3.326543,-0.7276103,-1.498312,-4.0533333
SN2011ay (BRI),-2.6177685,0.7855987,1.3609014,0.657716,-1.2307172,-1.107663,1.1821051,1.7716386
SN2011bm (BRI),1.072435,0.96493924,2.0306718,-0.8493997,1.0388682,0.764963,-1.5324712,-3.5013456
SN2011fe (BRI),0.05294246,0.17158991,-3.7717276,-0.7618458,1.0803316,3.190763,-0.5337823,2.2299232
SN2012ap (BRI),-0.33717766,-0.5960047,-1.6057146,0.07231905,1.1043025,-0.97190404,1.5736008,2.3872128
SN2012dn (BRI),0.6743003,0.32942826,-1.5497082,-1.839191,0.1821419,2.6324418,-0.0044226022,-1.1543359
SN2012ht (BRI),-0.14027822,-0.14682412,-3.77897,-0.3440439,0.6934209,2.9532266,-0.6900731,3.0071056
SN2013ab (BRI),1.8144267,-0.47908583,-0.7924583,-1.7315193,3.2089653,0.85274804,-0.43856665,-3.6900914
SN2013ej (BRI),1.5370135,0.5462708,0.6399372,-1.4045541,0.9173303,1.5741639,-0.68980885,-2.7164822
SN2013en (BRI),-0.81336147,1.0808086,1.432499,0.93300414,0.14843652,-0.14969973,-1.7704023,-0.83076197
SN2013ge (BRI),0.16140251,1.6521112,-1.4150909,-0.75569737,0.17364964,-0.7164741,0.5993646,-1.1014785
SN2014J (BRI),0.9938565,0.8499594,-1.0808624,-1.012859,1.2704473,-1.8656915,1.3948457,1.0653245
SN2015U (BRI),-1.8728354,-0.014863125,-2.2696774,1.1416507,1.4555609,-0.48680443,0.3562618,4.225966
SN2015bn (BRI),2.752626,-0.48698243,1.3249681,-0.18295811,0.97270215,1.7262573,-1.9700565,-4.8300276
