,SN,0,1,2,3,4
1341,SN2016cby,19.26091,-11.065952,9.293588,12.866338,-2.6041138
1342,SN2016czc,24.087704,9.401203,11.664752,17.668383,11.592409
1343,SN2016eky,20.889631,-1.6316631,15.993094,20.798016,4.335548
1344,SN2016gkt,-16.912756,-14.459916,15.402235,0.6963143,-10.35255
1345,SN2016grz,11.857592,-6.956606,16.071133,20.360216,-0.6530714
1346,SN2016ys,25.2983,-1.4078602,15.016716,0.38771403,12.134399
1347,SN2017cfc,22.105076,-3.2917094,17.624708,12.958452,-2.4975684
1348,SN2017cjv,9.443879,10.975733,16.648092,18.467087,4.445375
1349,SN2017ckd,16.24726,7.2389054,11.939338,6.8169203,7.3213463
1350,SN2017lv,19.350098,15.258477,7.21073,12.363905,3.562336
1351,SNLS-03D4dy,-2.071106,-25.290182,-8.876245,-9.553995,-2.8113863
1352,SNLS-03D4gf,-20.855343,-6.3388386,-23.587404,-11.468,11.958089
1353,SNLS-04D1jg,-24.886116,-9.20865,-16.15613,-14.687403,9.227995
1354,SNLS-04D1sa,-23.528675,-0.317138,-27.38171,-5.746397,0.80643475
1355,SNLS-04D2ac,-16.658356,8.553073,-8.871666,-16.73474,19.670462
1356,SNLS-04D2cf,-9.711739,-3.9495742,-15.305376,-15.385505,6.1493864
1357,SNLS-04D2gb,-14.601578,-10.322804,-12.417384,-19.33331,10.350121
1358,SNLS-04D2gc,-29.1035,-5.092801,-12.035457,-9.4383,12.391977
1359,SNLS-04D2mc,-21.066652,-3.6761715,-6.337201,-21.575933,8.830377
1360,SNLS-04D2mj,-29.451519,-1.963859,-12.7503395,-8.906097,2.6570768
1361,SNLS-04D3cy,-18.853573,-4.300712,-19.353552,-19.639284,10.261639
1362,SNLS-04D3df,-14.15045,-10.424377,-19.45288,-15.798393,12.137065
1363,SNLS-04D3fq,-15.635025,5.4559712,-23.909313,-14.5818,0.46218556
1364,SNLS-04D3oe,-25.237274,2.1010652,-23.181957,-16.656094,-0.007321115
1365,SNLS-04D4ec,-5.0451994,-1.3274782,-5.93837,-8.040448,9.265979
1366,SNLS-05D1hm,-21.257519,7.450036,-22.084702,-7.5926366,4.3360085
1367,SNLS-05D1if,-19.027658,5.689332,-19.579126,-20.371391,2.1479769
1368,SNLS-05D1ke,-18.995602,-4.037747,-26.901014,-12.79324,1.5998117
1369,SNLS-05D3jk,-19.90305,-2.8375907,-15.699774,-17.42878,2.9410024
1370,SNLS-05D3lc,-16.726175,-20.599257,-10.075571,-11.182337,2.6875002
1371,SNLS-05D3lr,-14.29101,-1.5500151,-22.626944,-19.710052,2.6551573
1372,SNLS-05D3mn,-17.0036,4.950824,-15.882903,-13.769493,3.7781012
1373,SNLS-05D4bf,-26.266277,-1.602306,-19.748266,-8.826384,14.422456
1374,SNLS-05D4ej,-20.554703,-3.919741,-14.558972,-14.121891,12.613093
1375,SNLS-05D4ff,-20.28935,-8.609153,-7.350779,-17.149914,14.024628
1376,SNLS-06D3dl,-11.547455,6.48316,-10.884532,-20.517841,8.59446
1377,SNLS-06D3ed,-19.659363,-12.15161,-11.599926,-12.332041,17.113358
1378,SNLS-06D3gx,-20.561325,0.9326462,-22.212677,-14.575261,5.521118
1379,SNLS-06D4cq,-23.6112,-10.462807,-6.7366896,-9.3832445,13.3490305
1380,SN2016cxb,16.620543,3.5591266,7.5621324,20.516512,7.4869184
1381,SNLS-04D4in,-27.499502,-2.9565701,-5.5304313,-11.002803,15.44153
1382,SNLS-05D3ci,-27.583513,4.1856165,-12.470055,-11.676228,11.908042
1383,SNLS-05D3hq,-19.251205,1.3759848,-7.903494,-18.17583,18.96287
1384,SNLS-05D4cw,-13.209582,-17.128138,-6.185749,-11.905684,13.810088
1385,iPTF13dge,22.23837,5.4687157,19.87582,-0.90686256,11.787425
1386,ASASSN-14lp,-0.46948984,-7.2391353,-0.20318,24.948446,14.98559
1387,ASASSN-15hg,7.0486536,-4.872915,-2.1386561,6.504042,18.323612
1388,ASASSN-15jt,4.2674565,-10.324346,-11.597709,3.5511985,16.784616
1389,ASASSN-15np,12.2348385,4.8212323,-9.519959,13.983124,17.573362
1390,ASASSN-15pm,17.750694,-17.754522,-5.939379,16.851603,15.766025
1391,ASASSN-15ss,2.4719696,2.2566192,-4.353626,21.990881,22.411154
1392,DES15E2mlf,-4.952648,1.785182,-22.681572,5.992456,1.4772948
1393,DES17C1ald,8.814423,-7.7031,1.4027464,6.9395175,8.201104
1394,DES17C3eg,-7.9074254,-5.9534225,-23.620054,4.195709,8.058667
1395,LSQ11bk,16.994942,-10.079266,-13.011287,21.64931,19.007114
1396,LSQ11ot,-4.9108157,-10.408392,-17.84374,21.466541,12.652046
1397,LSQ12agq,5.057461,1.2601987,-9.672867,17.95566,13.673145
1398,LSQ12bld,13.774188,-1.6128926,-5.396221,6.9155846,9.123813
1399,LSQ12ca,16.97507,-8.50892,-1.0115839,7.599817,12.3481
1400,LSQ14mo,7.295178,9.544782,20.807415,-9.589066,10.786682
1401,PS1-10acx,-11.1649,10.812246,10.053466,-7.375249,16.104805
1402,PS1-10aj,3.28035,-2.205259,16.50284,11.40326,19.49897
1403,PS1-10cbu,-10.690362,6.6463823,-5.611983,20.861786,8.371943
1404,PS1-10ik,14.517,0.6587313,15.730217,-1.2387075,20.383734
1405,PS1-10ir,-4.011431,-4.5032454,16.729359,2.1098104,20.43145
1406,PS1-10ix,-9.361434,-17.650066,-0.8512508,10.855062,12.44914
1407,PS1-11mq,12.455837,-5.256101,18.183203,18.121956,17.924137
1408,PS1-11xw,-9.910185,-4.9074683,19.459127,6.710352,17.565897
1409,PS1-12sk,22.591362,-4.3990006,-12.282943,-0.95170707,2.9514937
1410,PS1-13arp,-20.529251,-1.6447597,-3.5318558,20.092829,3.9371085
1411,PS1-13wr,-23.943066,-0.96139574,-15.424568,9.453148,-1.8951203
1412,PS15akf,3.2251403,-5.921808,-19.554417,13.013126,17.163748
1413,PS15aoq,2.4249554,-9.265284,-7.9670067,19.102343,20.34145
1414,PS15asb,11.2816725,-4.921579,-11.247947,11.88029,16.578606
1415,PS15bif,20.291733,-9.8389015,-8.377718,10.566845,10.116418
1416,PS15cut,15.433155,-8.8435755,-9.764098,2.3620284,22.688133
1417,PSN J20435314+1230304,8.447252,-11.213116,-17.487143,6.4861727,21.8386
1418,PTF09cnd,21.700249,-11.875348,-1.7790166,-1.8381718,-2.2404165
1419,PTF11cml,19.894014,0.24774918,-3.3098586,15.652314,20.928581
1420,PTF11dec,2.2945328,-7.8675303,-6.768498,17.622623,5.4324393
1421,PTF11kmb,-8.049095,-10.912165,-20.6782,-3.8810234,17.07162
1422,PTF12csy,-21.099995,17.517118,-10.070274,-4.9196143,10.116147
1423,PTF12gzk,-5.336337,-7.269938,-15.1177,12.156476,13.1026535
1424,SN2003fg,-11.308532,14.320711,-10.093232,1.500096,14.99013
1425,SN2003fn,6.199675,6.7922277,-13.673779,-11.4490595,18.377121
1426,SN2003fp,-26.979504,2.3716905,-3.4812598,1.0901316,9.284078
1427,SN2003ha,-15.57572,4.0528674,6.4533486,-2.7004397,21.489756
1428,SN2004ef,4.5290403,0.31040606,-9.360407,7.892112,22.152416
1429,SN2004ex,-12.869913,-9.365427,-9.619507,-4.4131846,22.596983
1430,SN2004ey,10.57572,-12.295101,-4.200632,22.693716,18.678099
1431,SN2004fe,-1.9189688,-11.336191,-13.332124,-2.525491,24.940683
1432,SN2004ff,-11.701214,-0.99274415,-13.793134,-10.768604,25.372475
1433,SN2004gc,-7.923896,-4.782136,-9.828207,25.39647,6.949446
1434,SN2004gq,-7.567897,5.7393274,-12.089555,-8.283028,21.554434
1435,SN2004gs,8.921931,-3.5611317,-16.278751,2.1455042,18.807344
1436,SN2004gu,11.595123,-4.209279,-9.301042,24.323032,13.865111
1437,SN2004gv,-12.419954,-9.05414,-1.1749201,-7.5814433,19.624472
1438,SN2005A,-1.5804782,-15.227344,-20.78541,7.372773,3.1852145
1439,SN2005M,10.277445,-2.3796432,-1.6189266,26.117556,20.260025
1440,SN2005ag,14.015577,2.3181133,-3.071565,18.844427,13.92858
1441,SN2005al,4.5204,-10.482724,2.7202635,13.493525,25.441593
1442,SN2005be,16.22907,-2.9313252,-20.03269,-0.8252885,11.340067
1443,SN2005el,5.8270054,-12.356987,-2.6227534,6.401565,24.988218
1444,SN2005em,-6.5137997,-7.766238,-3.3287735,7.0540724,21.022896
1445,SN2005eq,13.261757,-7.9629006,-3.0881307,27.968016,11.54361
1446,SN2005hc,11.013835,-4.9419613,-7.7426906,21.273712,22.314169
1447,SN2005hj,15.162251,-10.256689,-7.578213,20.405386,11.236573
1448,SN2005iq,8.072176,-11.488455,0.32678315,10.403197,32.397457
1449,SN2005ir,21.28135,2.9692254,-11.876955,10.561725,11.778537
1450,SN2005kc,-4.8560305,-1.9706361,-11.797813,23.277271,14.434602
1451,SN2005ki,0.8093759,-15.969659,-1.7889625,11.629805,28.912798
1452,SN2005lu,5.710391,-7.922185,-18.72839,22.39364,5.18781
1453,SN2005mc,3.92304,-8.404686,-24.93279,5.615949,17.015326
1454,SN2005na,8.97204,-11.879567,-3.1240885,13.653162,17.77651
1455,SN2006D,7.6256356,4.058088,0.77701205,13.428656,28.552195
1456,SN2006T,-12.901268,2.3998852,-9.901784,-4.3109317,28.008764
1457,SN2006X,-5.9520097,-17.750307,-24.109148,3.2979145,4.4354277
1458,SN2006ax,9.377593,-12.196416,-5.941173,15.48158,26.448399
1459,SN2006ba,-10.815405,4.514539,-14.702057,-0.2297143,20.352715
1460,SN2006bd,-13.48424,-9.726905,-16.212248,7.2150593,16.740873
1461,SN2006bf,-3.5323489,1.7795357,-25.97535,-7.6856217,11.1113405
1462,SN2006bh,7.774333,-2.6595936,0.51201487,14.780942,31.280748
1463,SN2006br,4.973999,-14.192091,-19.283281,-3.409864,7.3526206
1464,SN2006bt,8.386186,-17.06325,19.43393,18.428658,15.27465
1465,SN2006ef,14.291971,-1.3353579,-22.095497,8.469534,12.143185
1466,SN2006ej,2.4033062,-5.495335,-5.661934,9.403071,30.868368
1467,SN2006ev,5.1134696,4.489435,-17.822746,11.023918,23.660957
1468,SN2006fo,-10.614172,-3.249461,-8.521736,1.1266335,12.86415
1469,SN2006gt,6.630342,-14.7744875,-20.12529,-0.7382424,20.193098
1470,SN2006hb,-3.814518,-15.198486,-18.193794,6.233233,15.018557
1471,SN2006ir,1.404573,-4.5129795,-26.969013,-1.2465138,3.18825
1472,SN2006is,4.07436,-0.041737366,4.509387,23.697306,24.459526
1473,SN2006kf,8.124518,-2.6944907,-11.381026,0.274785,26.361301
1474,SN2006lc,-6.9687276,-3.9630048,-25.603783,-5.5760794,15.505086
1475,SN2006lu,5.0899734,2.028297,-1.3605167,14.055599,17.088114
1476,SN2006mr,-16.925926,-4.0308466,-21.28895,10.111284,17.845888
1477,SN2006ob,15.283276,-0.1187833,-9.203947,3.2524517,20.82712
1478,SN2006os,-4.0036974,-8.5471525,-21.399773,14.498221,8.2650585
1479,SN2006ot,4.516033,-26.455833,2.7240353,7.071768,7.377237
1480,SN2007N,-16.394884,-7.4558434,-22.359806,3.1460516,21.706085
1481,SN2007S,1.0617299,3.8270614,-14.304392,24.134829,10.740259
1482,SN2007Y,-2.8302815,-7.709033,-4.566688,-9.343128,28.48774
1483,SN2007af,4.7796407,-13.513936,-2.3416574,19.968643,12.849558
1484,SN2007ai,-7.5423355,-9.949632,-9.780141,17.04392,15.982092
1485,SN2007as,11.919722,-8.900538,1.1856314,9.528576,25.339577
1486,SN2007ax,-13.334501,-2.5969436,-16.337862,9.37576,22.733479
1487,SN2007ba,-1.7324749,-9.430865,-15.46323,11.143908,24.337357
1488,SN2007bm,-3.6095717,-2.3976223,-15.68193,18.115807,8.43985
1489,SN2007ca,3.0140524,-1.5000849,-6.5431495,23.835579,8.479534
1490,SN2007if,-1.7616184,-18.024946,-14.028482,16.244877,8.049999
1491,SN2007jg,1.2085226,-8.220327,-0.023320455,13.449244,16.979101
1492,SN2007kj,-2.4671957,-4.1777387,-10.189608,-1.7825354,31.36187
1493,SN2007le,-1.4202152,-1.0483007,-2.7875993,19.523897,15.087764
1494,SN2007mm,-7.132225,-6.494449,-19.12864,3.0139565,22.80525
1495,SN2007nq,12.198,-2.2622805,-8.338112,9.274823,26.035667
1496,SN2007on,16.638222,-5.9495792,-13.878284,-4.5555634,20.507961
1497,SN2007rz,-1.8730307,-19.982643,-18.513836,-1.7902255,-3.43155
1498,SN2008R,13.906157,-11.344166,-15.898783,0.16205235,16.944315
1499,SN2008aq,-15.370395,-10.0671625,-4.41026,0.13028835,19.14322
1500,SN2008fp,-12.784853,-5.46899,-15.350294,17.882635,13.474503
1501,SN2008gc,-5.4469347,9.467926,6.8788357,-3.2951071,14.105465
1502,SN2008gp,9.8491535,-6.3701773,-1.4346591,19.201788,14.753972
1503,SN2008hh,-8.633047,-2.842962,-3.071418,-3.2405283,21.531893
1504,SN2008hv,4.275937,-5.039596,2.3189523,7.0180364,28.061234
1505,SN2008ia,3.9695373,3.4969475,-8.84633,8.081402,29.639004
1506,SN2009F,-8.982824,-2.4689808,-22.815258,7.8567066,17.949677
1507,SN2009K,-13.779051,-10.1980715,-4.1473093,6.087008,10.917797
1508,SN2009Z,-14.480073,-5.22845,-0.5659755,-3.351647,25.723587
1509,SN2009bb,-2.9743557,-8.273567,-19.106785,-9.913228,13.008114
1510,SN2009ca,-17.09527,-5.6951203,-6.030525,9.649225,17.479076
1511,SN2009dc,24.63854,-11.55324,-4.874776,11.1402445,-0.5093098
1512,SN2009dp,-16.03502,-4.886052,-11.756399,3.418129,5.2986846
1513,SN2009dt,-19.30052,-1.5044882,-19.944532,-0.102341115,7.0791764
1514,SN2010ar,27.114105,-10.869791,-5.1751347,1.756771,9.814295
1515,SN2010bc,-6.2756557,4.8415146,6.1875234,-10.586243,23.443607
1516,SN2010fs,-18.902618,7.2753935,-10.975568,17.679255,13.256598
1517,SN2011jq,-1.9693013,-13.831554,-21.23638,6.112497,23.957457
1518,SN2012aw,-22.646637,0.09152826,-4.2083087,12.349581,-5.3072314
1519,SN2013cs,2.4360275,-4.4035587,-4.1295614,14.828428,22.399912
1520,SN2013cv,10.990555,-14.460305,-12.542515,16.823015,19.45056
1521,SN2016J,3.4552329,7.8723373,-5.371563,23.591997,12.089399
1522,SN2016K,12.212541,1.000133,-2.4945524,3.7568562,26.591469
1523,SN2016aqb,17.54322,-10.104656,-4.95525,16.409214,22.136965
1524,SN2016blj,12.513358,-2.3276553,-4.5727773,20.11598,6.512863
1525,SN2016bmc,13.109406,-11.364589,-20.218431,7.005401,8.395813
1526,SN2016cuv,11.097617,-4.645118,-13.3357115,13.565341,5.0571814
1527,SN2016ija,-14.560974,15.236514,-18.468304,-19.066856,0.5187871
1528,SN2017ln,11.1823845,-3.0403273,3.8690596,15.95819,21.379663
1529,SNLS-03D3ay,-20.862133,1.9628055,-10.294344,-0.638106,18.716103
1530,SNLS-04D1dc,-0.30634803,4.2023764,-10.387693,-3.369675,15.601751
1531,SNLS-04D3fk,-14.766499,2.807785,-21.62487,-0.6315238,12.243918
1532,SNLS-04D4fu,7.8838434,9.757504,-21.628914,7.0128975,3.6260498
1533,SNLS-04D4ib,-14.817015,-2.298107,-18.202868,-6.127429,4.104354
1534,SNLS-05D2fq,-9.2290125,7.5367274,-19.450596,-13.902478,8.322306
1535,SNLS-05D2hc,-18.05757,-6.2315497,-26.147034,0.7374269,10.2374
1536,SNLS-05D2ie,-9.908674,-20.668045,-15.609344,-4.628942,11.381984
1537,SNLS-05D3dd,-24.409317,-7.791172,-18.50212,-1.202884,6.298904
1538,SNLS-05D3ht,-14.412664,16.07284,-23.251747,-10.389123,6.714355
1539,SNLS-05D3jq,-18.114655,-12.72853,-17.205687,0.821891,-1.8958882
1540,SNLS-05D3kp,-12.111228,7.2897325,-23.00292,-20.143024,8.420496
1541,SNLS-05D4bm,-22.834976,-2.9125876,-13.348105,2.1724381,12.651953
1542,SNLS-05D4fo,-16.528961,-3.743894,-17.177988,-2.6251352,14.130928
1543,SNLS-06D2ga,-10.755948,13.415606,-23.941341,-15.817505,4.4542103
1544,SNLS-06D3cn,-21.30286,8.228529,-2.0480247,-6.6459184,18.459042
1545,SNLS-06D3dt,-18.123035,5.221537,-10.117974,-5.4950347,11.738751
1546,SNLS-06D3el,-21.47616,-8.855209,-14.616002,8.0938,7.66915
1547,SNLS-06D3fp,-15.187598,4.275293,-17.385942,-8.046662,16.891941
1548,SNLS-06D4dh,-14.407094,-0.27680933,1.8140159,-11.458715,20.013136
1549,SNLS-06D4eu,-24.938606,3.3794296,-21.730204,2.914424,9.020745
1550,SNLS-07D2bv,-19.369677,-1.8343745,-22.87385,5.291635,1.4091594
1551,iPTF13ehe,-6.75893,3.5982704,-2.0848641,25.101227,-0.2595145
1552,LSQ13ry,9.310942,-17.113155,1.9365656,10.518311,26.13462
1553,SN2013ab,22.771475,4.836337,-4.6607575,-2.1637886,9.304276
1554,SN2013hy,-18.51756,-11.18463,-10.985743,12.419502,-5.2299647
1555,CSS151120:044526-190158,21.925428,-3.6745677,4.899694,19.971453,1.117926
1556,Gaia15abc,17.550367,8.524276,-14.727782,18.630589,2.6907904
1557,PS1-10bls,16.945326,5.5696154,-8.015426,-7.824632,19.254234
1558,PS1-11aea,-14.664709,-19.345324,3.674369,-2.7073195,22.481491
1559,PS1-13bni,25.733896,-5.276862,9.450888,-10.661956,12.357108
1560,PS1-14bj,-17.0213,13.044073,-19.787447,3.184718,5.8253784
1561,PS17yt,28.75322,-1.7281387,7.389993,19.13709,10.388078
1562,SN2005aw,-8.643677,-11.484883,-14.277297,-2.7791724,4.7527924
1563,SN2010id,5.964343,2.6458428,-18.98028,-6.8278184,10.031239
1564,SNLS-04D2fp,-23.251984,-11.422327,-11.346048,-2.624681,11.015793
1565,SNLS-05D2he,-11.818953,-0.82960254,-23.722408,-14.231536,7.4332275
1566,SNLS-05D3lb,-19.96817,1.2171971,-27.12002,-7.560308,7.4569726
1567,SNLS-05D4hn,-17.52418,11.837351,-19.060204,-16.022924,6.1499615
