,SN,0,1,2,3,4
1336,SN2016bkw,-1.501509,13.688187,-8.952417,-3.5317767,-30.015593
1337,SN2016bpb,5.735237,12.195606,-8.067586,6.6609526,-24.456205
1338,SN2016cby,-0.8678834,21.65951,-6.1595764,10.560979,-18.158176
1339,SN2016czc,1.580686,19.795834,0.4636948,1.9324138,-28.174147
1340,SN2016eky,1.6905977,16.764418,-14.934726,-0.3366704,-20.04318
1341,SN2016gkt,-21.291319,5.5105934,6.7293544,12.920537,-13.504665
1342,SN2016grz,11.479746,13.191132,5.379421,-10.7831745,-19.58977
1343,SN2016ys,-15.531748,15.56241,3.4241161,-2.4849615,-19.460308
1344,SN2017cfc,-6.1986027,21.11463,-13.835337,7.3808575,-20.253775
1345,SN2017cjv,6.583857,10.758195,-0.5814147,-0.5422083,-20.44627
1346,SN2017ckd,-1.4203241,8.362925,3.1643004,5.5807314,-20.345152
1347,SN2017lv,-9.135074,8.612696,4.9105144,-3.977889,-25.43404
1348,SNLS-03D4dy,9.98848,-10.864061,-5.915071,6.3268547,10.91175
1349,SNLS-03D4gf,1.9552677,-9.468722,23.006887,5.2163444,25.852077
1350,SNLS-04D1jg,-1.079878,-2.575091,17.957548,4.1841803,27.790379
1351,SNLS-04D1sa,-0.32112616,-11.853798,26.748472,2.731288,15.588887
1352,SNLS-04D2ac,9.409487,4.305894,7.151265,16.735025,18.403486
1353,SNLS-04D2cf,0.55902183,-7.0192237,10.316436,12.87041,14.999803
1354,SNLS-04D2gb,-5.0394197,-6.316258,10.736387,10.286466,24.684664
1355,SNLS-04D2gc,7.362182,-3.8466942,16.11273,0.020409599,28.322021
1356,SNLS-04D2mc,1.5404611,-6.958887,3.2735486,13.549209,23.0773
1357,SNLS-04D2mj,12.991144,-9.442936,16.971704,2.6540883,21.184475
1358,SNLS-04D3cy,0.72460735,-5.982291,18.054573,12.446443,25.10373
1359,SNLS-04D3df,-2.6448371,-12.245525,14.912545,8.166105,25.646471
1360,SNLS-04D3fq,7.9768534,-10.446407,20.450638,19.631283,18.071589
1361,SNLS-04D3oe,2.5012248,-18.220839,17.509407,13.121309,19.028162
1362,SNLS-04D4ec,1.1261942,1.6932541,8.756342,8.216024,7.100031
1363,SNLS-05D1hm,7.102762,-9.472891,23.794254,8.099716,12.426901
1364,SNLS-05D1if,7.3938723,-12.732064,14.979006,14.9987,15.348688
1365,SNLS-05D1ke,-2.3525937,-12.156815,21.753563,10.07391,16.761864
1366,SNLS-05D3jk,8.453188,-7.562054,15.509544,13.005709,22.597456
1367,SNLS-05D3lc,-5.940101,-12.540648,3.2899182,-8.422311,27.067015
1368,SNLS-05D3lr,4.022487,-4.8384137,20.2812,14.251085,16.522966
1369,SNLS-05D3mn,12.566809,-11.462518,19.976145,12.328611,17.222982
1370,SNLS-05D4bf,8.105393,-2.9050782,22.503527,5.400965,25.164417
1371,SNLS-05D4ej,2.7258327,-5.2316875,15.0353,6.001026,22.749052
1372,SNLS-05D4ff,2.737966,-6.9364076,8.486334,9.302054,28.025826
1373,SNLS-06D3dl,8.659929,-9.108983,11.190876,20.293964,8.2435875
1374,SNLS-06D3ed,0.5415072,-0.7912059,8.162279,4.976657,28.695751
1375,SNLS-06D3gx,4.7377505,-12.100049,21.100908,12.257008,20.116198
1376,SNLS-06D4cq,6.057086,-5.0174823,7.3423605,2.093911,26.173494
1377,SN2016cxb,1.284913,11.631141,7.5628734,-1.0857947,-27.404482
1378,SNLS-04D4in,3.110804,-4.83433,11.984862,-4.665951,27.351322
1379,SNLS-05D3ci,3.7610204,-7.1504602,19.545595,-2.8647923,21.396744
1380,SNLS-05D3hq,5.4128613,2.167154,9.657892,14.271704,23.559023
1381,SNLS-05D4cw,-7.912183,3.3072133,11.440109,4.3416653,25.168303
1382,iPTF13dge,-14.707039,15.786559,9.290955,4.155108,-19.998198
1383,ASASSN-14lp,-4.133946,28.807095,10.102108,-0.032934345,0.6905045
1384,ASASSN-15hg,-0.52496827,27.369623,-7.9621286,2.3014102,8.215649
1385,ASASSN-15jt,3.9583335,22.049086,1.5098263,-15.397143,20.189781
1386,ASASSN-15np,4.9559207,25.670782,-4.3892612,-11.923704,5.4755216
1387,ASASSN-15pm,-9.559696,32.78993,-10.870148,-2.3361459,3.158728
1388,ASASSN-15ss,6.618354,31.04115,7.9668055,-0.6217857,-1.484306
1389,DES15E2mlf,8.697375,-6.3276463,1.4724745,-4.8209667,16.205414
1390,DES17C1ald,9.638061,15.891302,-1.4773915,-11.206638,-9.854169
1391,DES17C3eg,2.963016,-1.6618367,19.954357,-5.758791,11.381858
1392,LSQ11bk,-13.792893,35.139137,-2.1243238,-2.2550888,0.105911374
1393,LSQ11ot,11.187601,20.523485,16.266788,-14.684605,3.5710688
1394,LSQ12agq,2.9392383,23.432793,3.741213,-8.386026,3.0141225
1395,LSQ12bld,9.676401,19.582262,-1.3548198,-10.257748,-0.41656327
1396,LSQ12ca,5.139227,22.846367,-2.6905665,-10.416696,-7.65916
1397,LSQ14mo,-3.1369414,-2.2874303,-23.320276,-1.1058925,6.135639
1398,PS1-10acx,4.454429,4.027557,-9.187693,14.230169,10.785044
1399,PS1-10aj,4.4617114,18.761648,-16.097847,-9.659895,-1.4721743
1400,PS1-10cbu,16.323431,6.6298113,3.874564,-15.428463,16.406797
1401,PS1-10ik,-2.9541752,11.308317,-16.211582,-13.119023,2.7375288
1402,PS1-10ir,0.30366364,17.394817,-10.469289,2.0144744,6.777144
1403,PS1-10ix,-0.2880093,22.00914,10.6780615,11.587678,10.040614
1404,PS1-11mq,-2.2744884,22.447342,-18.652401,-5.827508,-10.826917
1405,PS1-11xw,5.064429,16.60868,-9.113174,-4.4898944,8.6027355
1406,PS1-12sk,-2.5720592,9.108042,5.0850973,-22.171024,-10.795816
1407,PS1-13arp,-8.268214,1.4655925,11.233178,-20.69228,16.43632
1408,PS1-13wr,19.663397,-2.9021962,19.823606,2.643839,1.2538034
1409,PS15akf,13.111464,21.06848,3.8503683,-8.863903,16.362617
1410,PS15aoq,0.92932045,34.432682,5.6813583,4.7980847,5.5949097
1411,PS15asb,-3.2945993,26.338896,-5.091634,-6.5582957,7.9310555
1412,PS15bif,10.596444,25.470186,-8.729964,-11.211132,-8.202769
1413,PS15cut,-5.7628994,20.664642,-5.869606,-7.7493634,25.859657
1414,PSN J20435314+1230304,6.6228156,23.595692,3.7380314,-7.589118,23.423708
1415,PTF09cnd,-6.8604736,1.6492251,-12.664414,-12.4306135,-0.013928067
1416,PTF11cml,3.2261925,32.61853,-8.095903,-5.4667335,-6.0039964
1417,PTF11dec,-4.303206,25.965475,6.8377776,-7.950453,10.321104
1418,PTF11kmb,0.9303562,5.58644,17.998587,-6.908368,23.038208
1419,PTF12csy,20.599842,2.1326385,13.216951,9.854647,4.1925993
1420,PTF12gzk,10.097237,18.514788,10.858928,-7.995061,9.316805
1421,SN2003fg,17.217781,11.180387,9.139196,8.942038,9.586352
1422,SN2003fn,2.0900056,8.032109,5.778772,23.578402,6.841605
1423,SN2003fp,10.5273695,4.7369976,2.3002942,0.7077606,24.068043
1424,SN2003ha,5.4855103,11.996187,-1.1407541,8.699875,19.958662
1425,SN2004ef,-7.0873933,25.498013,-3.698463,-2.9095254,16.889326
1426,SN2004ex,-5.064982,10.419562,11.380368,-0.007524741,17.89221
1427,SN2004ey,-6.545256,30.027092,-1.1946745,1.9105325,-0.7977726
1428,SN2004fe,-4.320739,17.980177,18.0341,-6.8319035,18.43448
1429,SN2004ff,-5.2679543,10.137909,21.94038,4.0003195,9.847274
1430,SN2004gc,15.6558695,21.501972,-0.35700747,-10.289186,6.295035
1431,SN2004gq,-0.021297134,12.076398,16.125608,7.7761264,9.086279
1432,SN2004gs,-2.3872705,22.453272,2.492292,-8.605842,21.372179
1433,SN2004gu,-2.6218605,34.189697,3.3948684,-7.6186447,1.7358884
1434,SN2004gv,1.3547462,16.081348,9.851345,2.5717995,18.141397
1435,SN2005A,17.361197,10.5185995,18.664032,-11.60779,5.4499984
1436,SN2005M,1.1860648,36.589085,2.2642965,-2.5264816,-5.097198
1437,SN2005ag,-1.5978377,26.82908,-1.3790679,-7.4163456,-2.2519085
1438,SN2005al,-0.8655499,32.71099,-0.6693494,-0.27563065,15.128681
1439,SN2005be,-6.0155954,20.735657,1.2243382,3.0191255,27.729992
1440,SN2005el,6.910833,28.617462,-4.480805,1.210392,13.901032
1441,SN2005em,-5.3502445,15.331019,6.1081567,-12.108437,12.492271
1442,SN2005eq,-8.620588,33.352795,3.5018787,-5.7750397,-4.0045924
1443,SN2005hc,-4.3771954,38.047703,1.1211991,0.6539282,0.07467386
1444,SN2005hj,-5.5705976,36.07538,-4.166633,-7.011107,1.3210676
1445,SN2005iq,6.055711,36.87501,-2.9020302,0.81790274,17.230492
1446,SN2005ir,-4.6114507,25.269255,-6.355571,-18.930246,5.5550356
1447,SN2005kc,12.678012,24.708466,6.3064117,-11.06425,2.4449832
1448,SN2005ki,1.7606928,32.33422,-4.824425,7.374133,15.630112
1449,SN2005lu,-0.014165745,24.60784,20.994205,-0.9134711,2.440855
1450,SN2005mc,11.02854,23.742588,8.676524,-1.6475424,14.809851
1451,SN2005na,-1.0165375,31.649027,-2.7795615,7.4934707,3.315688
1452,SN2006D,0.8996397,33.212147,-1.0357492,-11.91755,13.263539
1453,SN2006T,-10.523563,8.044869,21.164051,-1.3307337,13.5765085
1454,SN2006X,11.954404,9.9721575,23.046085,-9.926277,6.6189656
1455,SN2006ax,-3.343237,37.354954,-4.0542917,3.220655,8.541306
1456,SN2006ba,3.3229039,7.813463,16.42001,0.93119574,11.863447
1457,SN2006bd,15.067804,8.966336,11.2043915,-5.850146,16.750135
1458,SN2006bf,3.465388,3.3515172,27.874365,-10.227372,15.843548
1459,SN2006bh,5.865866,33.276356,-1.6215363,-7.851769,16.638273
1460,SN2006br,17.92811,14.36112,10.839293,-3.032388,7.077085
1461,SN2006bt,-10.068235,27.290852,-14.3025255,3.0932972,-6.9636793
1462,SN2006ef,0.92738295,26.168783,2.6580162,6.3021693,27.615961
1463,SN2006ej,2.5137575,29.368427,-5.971369,-1.5811573,22.073942
1464,SN2006ev,-7.986759,24.334549,5.1218405,1.8536171,18.398066
1465,SN2006fo,7.554652,3.8981912,8.040571,-2.106441,13.356221
1466,SN2006gt,3.997474,20.727427,8.687624,-3.2213657,27.297781
1467,SN2006hb,10.0581455,13.822905,14.803028,-13.099631,14.329372
1468,SN2006ir,11.130673,0.23673426,17.683376,-4.390622,1.0547339
1469,SN2006is,10.269514,34.638504,2.2243898,-6.2424784,-1.2288519
1470,SN2006kf,-4.4118466,22.767221,-3.8041427,-12.743338,16.742928
1471,SN2006lc,5.3050175,4.272027,24.505175,-4.5060153,20.22043
1472,SN2006lu,8.014278,26.271456,2.682077,-1.1086534,5.127641
1473,SN2006mr,16.62325,7.979807,9.8194,-6.563649,25.179213
1474,SN2006ob,0.0937151,18.56206,-9.463873,-10.482762,21.415321
1475,SN2006os,8.724747,25.12951,12.718676,-12.42622,9.690616
1476,SN2006ot,-3.1368456,22.750021,14.841309,-0.38038737,-7.892115
1477,SN2007N,15.343413,7.3058085,17.567636,-9.446482,22.615824
1478,SN2007S,6.0254235,25.222517,11.234991,-9.821598,-1.501595
1479,SN2007Y,-10.046963,18.799454,17.271309,0.5225085,8.220135
1480,SN2007af,0.17989744,27.515741,2.7563252,5.001352,-1.5593331
1481,SN2007ai,8.639269,16.024662,9.867479,-9.9906025,1.7527268
1482,SN2007as,4.703347,34.691414,-2.0592275,-0.6655768,9.375377
1483,SN2007ax,15.073113,13.389047,13.285686,-2.4428065,23.983517
1484,SN2007ba,10.6108,22.802044,13.381165,-8.755164,20.08433
1485,SN2007bm,12.653043,20.160357,7.0940294,-15.69848,8.2319145
1486,SN2007ca,-2.4511306,25.81127,10.345622,-10.465132,2.4423294
1487,SN2007if,2.9107811,13.435308,19.45874,-16.638237,2.2131693
1488,SN2007jg,-1.4081441,26.888615,1.5744034,5.2493486,9.52205
1489,SN2007kj,-6.5823107,18.502502,19.79968,-9.562934,9.024856
1490,SN2007le,2.501163,27.442959,10.2479105,-2.7474818,5.3094544
1491,SN2007mm,7.854946,12.853849,17.879772,-5.317958,20.35044
1492,SN2007nq,-2.652111,24.420242,-10.8360405,-5.8016315,18.342215
1493,SN2007on,0.39346635,19.548143,-7.3292527,-2.0621707,27.441988
1494,SN2007rz,14.408073,0.6239547,16.947477,1.8471572,-9.345296
1495,SN2008R,0.591167,20.05711,-0.30533642,-6.8115544,28.904005
1496,SN2008aq,-0.10762209,11.089218,7.6304355,-3.4145143,21.676079
1497,SN2008fp,9.550533,19.459146,16.546185,-4.7653036,2.8459258
1498,SN2008gc,7.818733,5.2959948,-10.074505,7.3703904,9.630874
1499,SN2008gp,1.100841,31.507664,-2.9219239,-0.33771798,0.50511706
1500,SN2008hh,1.3751948,13.329652,8.936076,-3.7283082,12.322357
1501,SN2008hv,1.5266285,33.609634,-8.645304,-3.0872073,14.684845
1502,SN2008ia,-3.2156959,23.700815,-5.093599,3.6872706,18.412611
1503,SN2009F,8.654928,7.521199,12.242445,-5.5617385,24.75327
1504,SN2009K,4.4048853,4.1155987,4.44399,-6.5860505,21.073614
1505,SN2009Z,7.0021987,13.632061,6.4676948,-1.8381103,16.948938
1506,SN2009bb,-3.6246889,7.130771,23.971151,-1.8870841,22.351023
1507,SN2009ca,-3.3233533,4.185119,6.826264,-10.515981,18.391748
1508,SN2009dc,9.797905,12.660446,-16.704077,-19.240234,-0.8800321
1509,SN2009dp,9.77368,-1.7373457,13.24426,-6.551859,17.707207
1510,SN2009dt,11.830436,0.5996661,23.54217,3.2270715,10.771292
1511,SN2010ar,-2.1422548,16.75453,-12.683425,-23.427301,0.064789616
1512,SN2010bc,1.544236,13.049837,-6.3396325,18.323381,13.279959
1513,SN2010fs,-3.7972898,2.1952105,21.980362,-11.622251,2.4182594
1514,SN2011jq,3.8912966,18.229473,14.015204,-11.621878,20.476053
1515,SN2012aw,5.085946,-0.1786146,12.280307,-16.950655,19.79763
1516,SN2013cs,-2.5966313,30.808191,3.9016323,-0.63392854,7.2504277
1517,SN2013cv,-11.013098,32.36952,-1.3012291,0.26390916,7.5273333
1518,SN2016J,2.435278,24.927359,5.3601265,-17.29624,4.827917
1519,SN2016K,5.134121,23.593096,-8.880392,-8.308824,16.087149
1520,SN2016aqb,-3.1053088,36.79128,-8.550987,2.4016593,-0.59960634
1521,SN2016blj,-8.135162,27.816454,2.0381498,-12.343806,0.64579463
1522,SN2016bmc,-2.218043,30.06194,6.393855,-3.125703,24.551142
1523,SN2016cuv,1.7148598,25.230171,-8.492592,15.684173,3.8532639
1524,SN2016ija,10.700874,-20.643612,19.373165,16.731064,12.091258
1525,SN2017ln,7.895109,28.72778,-0.8209634,9.011699,6.8829107
1526,SNLS-03D3ay,12.315592,7.6637983,12.262319,6.702973,20.966444
1527,SNLS-04D1dc,1.2140443,9.302306,14.098404,-1.8056072,0.5679911
1528,SNLS-04D3fk,8.472976,7.8994956,25.145199,3.3916397,9.669509
1529,SNLS-04D4fu,26.041874,7.2111483,8.526394,1.9310094,4.163089
1530,SNLS-04D4ib,17.534641,-2.8963737,22.141115,7.7307925,12.997543
1531,SNLS-05D2fq,4.4492645,-8.599537,21.849634,19.102585,8.674672
1532,SNLS-05D2hc,10.087135,1.6965048,26.88445,10.706348,9.680272
1533,SNLS-05D2ie,-5.449203,3.9945803,24.086456,14.97267,5.1185317
1534,SNLS-05D3dd,16.709208,1.5475198,22.863678,-2.8171222,13.2416935
1535,SNLS-05D3ht,11.058467,-14.432433,27.509972,14.346347,8.1935215
1536,SNLS-05D3jq,23.056625,-0.5617556,13.941967,2.0379035,12.071513
1537,SNLS-05D3kp,1.6649046,-14.384542,18.032927,19.682302,10.263377
1538,SNLS-05D4bm,13.563283,2.6750011,17.005455,1.558577,18.774845
1539,SNLS-05D4fo,13.537157,7.369426,22.938816,4.837294,15.741853
1540,SNLS-06D2ga,5.501333,-16.28037,24.367579,16.26872,10.675234
1541,SNLS-06D3cn,12.045839,9.981984,17.78819,15.882943,12.7702
1542,SNLS-06D3dt,10.756415,4.072615,12.8503065,7.236846,12.673473
1543,SNLS-06D3el,18.341726,-2.323244,13.30068,-4.359122,19.074327
1544,SNLS-06D3fp,4.6934133,5.4159646,21.212866,7.8551474,16.855833
1545,SNLS-06D4dh,-0.44106644,12.960206,7.796998,12.067636,18.443628
1546,SNLS-06D4eu,8.418694,-1.9113203,29.676542,-0.02874415,12.322555
1547,SNLS-07D2bv,11.426569,-3.7566066,25.12912,3.0043132,3.8331041
1548,iPTF13ehe,1.4234625,0.6773004,-2.1962314,-25.027468,12.285557
1549,LSQ13ry,5.9961314,32.006485,2.8309877,3.5089939,14.724367
1550,SN2013ab,-0.28409556,-2.7785895,-18.738287,-13.251527,6.466762
1551,SN2013hy,7.396184,-7.3877006,-5.633557,-13.772603,18.861774
1552,CSS151120:044526-190158,-4.3599257,21.391375,4.7183504,-5.6520405,-22.507452
1553,Gaia15abc,3.2537122,7.5046425,20.695183,2.0231378,-18.301605
1554,PS1-10bls,-24.961731,5.9335575,-4.6144013,6.978691,2.20893
1555,PS1-11aea,-20.875929,10.338569,4.0049024,-3.7781374,15.243495
1556,PS1-13bni,7.125067,13.37805,-14.098409,6.6080317,-13.725961
1557,PS1-14bj,6.6359754,-12.075807,-1.9514761,-4.762929,25.24183
1558,PS17yt,7.022829,17.606422,-8.287935,-4.925743,-25.668732
1559,SN2005aw,-6.100889,-2.415523,17.185541,-7.8952265,18.806763
1560,SN2010id,12.693013,5.1222444,6.519269,9.270156,-3.5614772
1561,SNLS-04D2fp,12.962031,-1.4876034,9.174151,3.5741632,23.642342
1562,SNLS-05D2he,-0.9729332,-8.621001,17.508564,17.662533,17.328104
1563,SNLS-05D3lb,3.05648,-8.641299,27.912878,8.175277,18.416449
1564,SNLS-05D4hn,12.031989,-13.177188,19.914236,17.305208,10.811302
