0,1,2,3,4,5,6,7
SDSS-II SN 14809 (g'r'i'),0.7679759,0.23066351,-0.640331,0.58478594,-1.2238221,1.7865654,2.4730406
SDSS-II SN 14821 (g'r'i'),0.7553433,0.3261004,-1.2610058,2.441823,0.20448454,1.8130544,1.5599024
SDSS-II SN 14827 (g'r'i'),1.1282676,-2.1203697,-1.6447622,0.4306617,-1.1515012,0.14055145,1.7373339
SDSS-II SN 14833 (g'r'i'),2.029427,-1.1974819,0.1258066,-1.0977113,1.3988985,-1.9382983,-0.29429933
SDSS-II SN 14859 (g'r'i'),-0.8729377,-2.6329396,3.3233163,-3.12058,-1.1084259,-1.5455656,-3.9192793
SDSS-II SN 14876 (g'r'i'),0.97708607,1.9932644,-2.2346988,1.3038085,0.832281,0.71820444,2.9864259
SDSS-II SN 14883 (g'r'i'),-0.77138454,-1.3795763,1.6906734,-1.0908371,-1.7258162,0.64122844,-1.2696201
SDSS-II SN 14888 (g'r'i'),1.1041918,-2.091432,0.021816393,-0.5959396,-0.7003585,0.9640836,0.1183262
SDSS-II SN 14900 (g'r'i'),0.7510789,0.214664,-1.8026996,1.0907686,-1.7782568,1.1707878,3.011036
SDSS-II SN 14907 (g'r'i'),0.81748915,1.3939122,-1.4700097,2.5665555,-1.9267999,-0.062047407,2.9254124
SDSS-II SN 14916 (g'r'i'),1.4670607,-0.3857287,-2.8874724,0.5621243,-0.5615364,-0.07683682,2.568384
SDSS-II SN 14960 (g'r'i'),1.0079664,-2.562562,1.6161493,-1.4238974,0.6153787,-3.6985347,-3.5766277
SDSS-II SN 14963 (g'r'i'),-0.22470245,-0.91954184,-2.6857057,-0.24171273,-1.2886238,-0.124242045,3.2202566
SDSS-II SN 14964 (g'r'i'),1.1356655,1.2843139,-1.8663383,0.3826527,1.6904086,0.85801154,1.7234156
SDSS-II SN 14965 (g'r'i'),0.3296087,-0.7346228,1.0541562,-0.8615854,-0.44471678,1.8113257,-0.54909885
SDSS-II SN 14966 (g'r'i'),0.4032943,-2.9065325,2.2328377,-0.71166617,-1.2825701,-2.6438975,-4.3321714
SDSS-II SN 14978 (g'r'i'),1.9254344,0.51479757,-1.5262785,-0.20968641,0.6925029,-1.1389382,2.2832193
SDSS-II SN 14988 (g'r'i'),1.6126056,1.0804206,-1.1682342,1.1965517,-1.720732,-0.9102661,2.796917
SDSS-II SN 1500 (g'r'i'),0.3612654,0.5521801,-0.76496905,-0.97658885,-0.6051458,-2.5356815,2.0040395
SDSS-II SN 1504 (g'r'i'),1.9147214,-1.3835617,-1.5251248,-0.6249712,-0.1954954,-1.1592554,2.2118475
SDSS-II SN 15048 (g'r'i'),-1.8319467,3.3944077,-0.5525964,2.3657959,-0.8275158,-0.4417537,4.2807627
SDSS-II SN 15055 (g'r'i'),0.66612923,-0.21463975,0.29462937,-0.39322212,-0.857497,2.1939275,-0.027157377
SDSS-II SN 15080 (g'r'i'),0.24184929,1.9197953,-2.304551,2.5437198,-0.9370576,0.3438234,3.2751853
SDSS-II SN 15103 (g'r'i'),0.67804164,0.39610478,-2.8418393,1.8617064,-0.93176746,0.98681486,2.4975462
SDSS-II SN 15104 (g'r'i'),-2.358374,-0.54789984,-1.6937512,-1.0926268,0.037552696,2.560994,0.37416494
SDSS-II SN 15108 (g'r'i'),-1.5833911,-1.6217605,3.08739,-1.3210624,-1.7119229,-0.408036,-0.619346
SDSS-II SN 15119 (g'r'i'),2.0263088,-0.6023454,-1.8692279,1.2527902,-1.2153649,0.19097854,1.4145678
SDSS-II SN 1513 (g'r'i'),-0.71278983,-4.068656,3.6207552,-1.9313838,1.1784855,-3.125333,-5.034894
SDSS-II SN 15137 (g'r'i'),-0.1270878,0.83362603,-2.209653,-0.24816304,-0.3305013,1.212461,3.1216922
SDSS-II SN 15160 (g'r'i'),-0.6832406,-0.4507782,1.9641316,0.13444826,-2.1361594,1.9067267,0.0020566413
SDSS-II SN 15177 (g'r'i'),0.4361111,0.78361195,-1.092233,-1.2097627,0.120278694,-2.54858,2.3143795
SDSS-II SN 15198 (g'r'i'),-0.76380986,-0.29255083,2.0775485,-0.8972105,-0.98454016,1.8649421,-0.47391674
SDSS-II SN 15239 (g'r'i'),1.1716132,-0.5861031,0.9916681,0.8441656,-2.230749,1.6360872,1.3474548
SDSS-II SN 15255 (g'r'i'),0.8501836,1.5737989,-1.5272793,2.3818247,-1.7985151,-0.19985193,3.1022906
SDSS-II SN 15263 (g'r'i'),1.1290665,0.014659247,-2.1748104,1.6365608,-2.0695105,-0.3676006,2.8875186
SDSS-II SN 15268 (g'r'i'),0.09647838,1.9388883,-2.4646757,1.4418895,0.88417697,0.91374725,2.825145
SDSS-II SN 15272 (g'r'i'),-1.01429,-1.0516882,2.4270191,-0.6897834,-1.4928392,1.265811,-1.1364764
SDSS-II SN 15286 (g'r'i'),-0.9074374,1.530751,-1.952638,-0.7325384,2.213296,1.5681217,1.0459788
SDSS-II SN 15289 (g'r'i'),-0.7080791,0.31309712,-3.0483506,1.4623736,-1.2722704,0.30312824,3.4382498
SDSS-II SN 15303 (g'r'i'),0.75893474,2.5315278,-1.8001614,1.3846413,1.1800678,0.56975234,2.9528728
SDSS-II SN 15309 (g'r'i'),0.39462814,2.7889977,-1.271172,2.6304576,0.076067664,0.500646,3.058053
SDSS-II SN 15314 (g'r'i'),-1.040034,3.0757792,-1.8884687,1.3297629,1.420739,0.4495765,3.350291
SDSS-II SN 15319 (g'r'i'),1.1345038,-1.1543362,1.162285,0.43182576,1.3330345,0.3726371,-2.316519
SDSS-II SN 15324 (g'r'i'),-0.2791321,-0.37437242,-0.18553782,1.7660129,-1.9808593,1.5950854,2.055177
SDSS-II SN 15331 (g'r'i'),2.196751,-1.880251,1.2087421,-0.40091336,-0.48688382,-2.29569,-1.6085595
SDSS-II SN 1535 (g'r'i'),-0.054978453,-2.0464668,1.8440225,-1.398299,-1.4513149,-2.8391676,-2.2042084
SDSS-II SN 15357 (g'r'i'),-0.6954078,-0.45300958,1.6948632,-0.76922643,-1.1725308,1.7546842,-0.86976224
SDSS-II SN 15358 (g'r'i'),-0.24957271,-1.7403877,2.0367415,-0.36771113,0.4897955,-0.43530923,-4.3943453
SDSS-II SN 1536 (g'r'i'),0.8941011,-2.8609633,2.0025215,-1.453817,2.0095851,-3.5787873,-4.1803913
SDSS-II SN 15360 (g'r'i'),1.0870988,-1.2853539,1.298438,0.36438605,1.1951663,0.22821471,-2.4437613
SDSS-II SN 15385 (g'r'i'),1.1029487,0.71628433,-0.9393902,2.5382338,-1.4477965,0.7613305,1.7297585
SDSS-II SN 15413 (g'r'i'),0.91316515,0.6736734,0.00028459297,0.49345317,-2.550189,-0.49632278,2.3215568
SDSS-II SN 15418 (g'r'i'),-0.2270049,-0.33207402,-2.3836303,-0.34974515,-1.383118,0.10712583,3.504202
SDSS-II SN 15419 (g'r'i'),0.46484518,0.20287739,-0.11222015,0.01564235,1.1639993,2.7447574,0.6790361
SDSS-II SN 15428 (g'r'i'),-0.21575645,-0.56840676,-0.31636038,1.5940535,-1.8605788,1.6969453,2.0748317
SDSS-II SN 15448 (g'r'i'),1.5457243,-0.5654756,-0.56341726,1.9569854,0.3072433,1.941867,1.0976877
SDSS-II SN 15454 (g'r'i'),0.53433406,-2.046545,1.0811715,-0.77308935,-1.3770862,0.74762654,-2.094693
SDSS-II SN 15455 (g'r'i'),-1.7228761,2.11211,-1.7745924,2.9603913,-0.9605265,0.6329806,3.4412155
SDSS-II SN 15470 (g'r'i'),1.431013,-0.26845822,0.18219563,0.838052,2.149321,0.50292814,-0.8855844
SDSS-II SN 15486 (g'r'i'),-1.5102293,2.184833,-1.9320256,2.5307443,-1.2150027,-0.034705788,3.9651077
SDSS-II SN 15489 (g'r'i'),0.99260014,0.055075932,-2.9343052,1.5310643,-0.8240343,0.87633365,2.2611723
SDSS-II SN 15496 (g'r'i'),0.033970546,-0.17699169,-0.24477345,-2.1955895,1.9897747,1.7496265,-0.4412962
SDSS-II SN 15505 (g'r'i'),1.1351982,-1.9282584,-1.9478596,0.54779625,-1.1946776,0.018031474,1.9321301
SDSS-II SN 15511 (g'r'i'),0.094622746,-1.5627346,0.90830755,-0.86445624,-1.4055768,1.3093063,-2.0625398
SDSS-II SN 15522 (g'r'i'),0.6852407,0.083192594,-0.4892491,2.4225228,1.4188366,2.2322302,1.2197691
SDSS-II SN 15523 (g'r'i'),-0.16597685,-1.2638212,1.9417336,0.18150374,0.82401246,0.22518018,-3.3548849
SDSS-II SN 15525 (g'r'i'),1.1197075,0.7627296,-1.0793525,2.5569582,-1.615873,0.57340354,1.9425855
SDSS-II SN 15526 (g'r'i'),1.5956707,-0.8330781,-0.5838431,1.6999972,0.35182533,2.0103974,1.1764151
SDSS-II SN 15529 (g'r'i'),0.28362387,1.9860909,-0.57278717,2.8791146,-1.9199156,-0.13397205,3.0557973
SDSS-II SN 15535 (g'r'i'),-0.67607117,2.7136188,-2.1087,1.2812498,1.24411,0.5293512,3.2256384
SDSS-II SN 15539 (g'r'i'),2.3322802,0.6994283,-2.2043366,0.9117468,-0.10598306,0.28637463,1.8765317
SDSS-II SN 15545 (g'r'i'),1.9448866,-1.225429,0.09605998,-1.1782373,0.81507486,-1.5737588,0.2295332
SDSS-II SN 15549 (g'r'i'),-1.0252507,0.6846774,-3.0365367,1.8865944,-1.1858617,0.381986,3.4749768
SDSS-II SN 15565 (g'r'i'),0.8317196,-3.1197023,1.077835,-0.14149815,1.035062,-4.5062695,-1.7701049
SDSS-II SN 15569 (g'r'i'),-0.16303767,0.8235591,-3.0803144,1.8412677,-0.37663272,0.9457251,2.8042748
SDSS-II SN 15592 (g'r'i'),-0.92366433,0.6543649,-3.165971,1.7447373,-0.717796,0.6256235,3.1801603
SDSS-II SN 15606 (g'r'i'),-0.8114641,2.7912762,-1.948497,1.1170353,1.5760057,0.5726504,3.0042095
SDSS-II SN 15607 (g'r'i'),1.0260328,-2.2907565,1.9318244,-1.0470386,-0.98445475,-3.347203,-2.9450452
SDSS-II SN 15647 (g'r'i'),0.50147533,1.5907567,-0.7537057,2.9755092,-2.0806715,0.084811516,2.756089
SDSS-II SN 15656 (g'r'i'),1.8569272,-1.672107,1.2210765,0.10364197,0.09392546,-1.5165641,-1.5881333
SDSS-II SN 15675 (g'r'i'),-0.30367622,0.22046068,0.29970548,-0.7542459,-0.45903602,2.1452012,-1.1148046
SDSS-II SN 15692 (g'r'i'),1.497407,0.046633255,-1.585618,-1.0381125,0.95193815,0.018569639,2.5210164
SDSS-II SN 15696 (g'r'i'),-1.0697386,-1.0632213,2.1603103,-0.18989731,0.25467557,0.42088506,-3.3617225
SDSS-II SN 15697 (g'r'i'),0.82977533,-0.94833845,-0.6163233,0.7695288,-1.7211512,1.2135007,-1.0166099
SDSS-II SN 15726 (g'r'i'),-1.2611486,-1.8400072,3.1474378,-0.8956164,-1.5452833,0.13963282,-1.8483185
SDSS-II SN 15730 (g'r'i'),0.69311816,1.3844054,-0.7954911,2.6921878,-2.0873108,0.014643244,2.731291
SDSS-II SN 15737 (g'r'i'),0.97124153,1.2679613,-1.3207356,2.378333,-1.9788272,-0.1472069,2.840576
SDSS-II SN 15745 (g'r'i'),-1.5580304,0.16448869,-2.224008,2.2715535,-2.166031,0.3023539,3.3307886
SDSS-II SN 15751 (g'r'i'),-0.38034344,1.4107367,-2.981046,1.645449,-0.81895214,-0.07171719,3.7803314
SDSS-II SN 15755 (g'r'i'),-0.9429331,-0.7490147,1.1954495,-1.6003399,-1.3315722,1.1228181,-1.4093511
SDSS-II SN 15761 (g'r'i'),-1.852749,0.65302706,-2.6264813,2.2066994,-0.34568012,1.5502052,2.030953
SDSS-II SN 15777 (g'r'i'),0.73529345,0.04348948,-1.0016774,-0.17768137,0.43486193,2.1296244,1.204782
SDSS-II SN 15782 (g'r'i'),1.8291328,-0.30926642,-1.2256823,1.1917514,-1.109257,0.70162493,0.49447474
SDSS-II SN 15784 (g'r'i'),0.7242982,-0.028692553,-0.9635606,-0.040896583,0.2877523,2.168508,1.2191199
SDSS-II SN 15793 (g'r'i'),1.482651,-0.5033657,-0.6527867,2.010937,0.26408958,1.930808,1.1793541
SDSS-II SN 15807 (g'r'i'),2.3967683,-0.47303078,-0.18908834,-1.059548,0.67827994,0.882844,1.8222864
SDSS-II SN 15814 (g'r'i'),-0.74436754,-1.0935698,1.1877028,-1.4661064,-1.2148991,-0.005330207,-2.3818414
SDSS-II SN 15827 (g'r'i'),2.1451576,-1.8348619,1.4633819,-0.42190632,0.86075485,-3.2039437,-2.6899006
SDSS-II SN 15829 (g'r'i'),1.733811,-0.9978757,-0.08320484,-1.2384063,-0.36223558,0.8018592,0.81315494
SDSS-II SN 15855 (g'r'i'),2.0157104,0.8020443,-1.350753,0.5889015,1.5913754,0.09123202,0.93924737
SDSS-II SN 15860 (g'r'i'),0.46580458,0.36216316,-0.9918544,0.029186318,0.8141704,2.2736983,1.1627688
SDSS-II SN 15874 (g'r'i'),1.8100483,0.15169442,-2.5797453,0.6990508,-0.64867866,-0.15761144,2.5101507
SDSS-II SN 15884 (g'r'i'),-0.04557089,-0.5364196,0.4019201,0.628565,-0.42489523,2.8580618,-0.5544821
SDSS-II SN 15900 (g'r'i'),2.2629557,-0.80194134,0.61824584,-0.8536295,0.64000154,1.4169343,0.6488082
SDSS-II SN 15903 (g'r'i'),-0.44910973,2.5830512,-0.4659048,3.0148501,-1.3913943,0.05759487,3.2965682
SDSS-II SN 15913 (g'r'i'),0.62298846,-3.004495,1.1727396,-1.7102718,1.1908506,-4.3684287,-3.3989248
SDSS-II SN 15914 (g'r'i'),1.4317389,0.67029303,-1.23233,-0.43047068,2.631449,-0.5255225,1.4010166
SDSS-II SN 15915 (g'r'i'),0.6511529,0.055487983,0.6265224,1.8117987,1.3995938,2.0510972,0.10715635
SDSS-II SN 15935 (g'r'i'),-0.007057151,-1.9164562,1.1970224,-0.9906008,-1.4975502,-0.034900513,-2.9487257
SDSS-II SN 15942 (g'r'i'),1.251081,1.1738235,-2.3421528,2.5595226,-2.0556288,0.3556016,3.0277126
SDSS-II SN 15944 (g'r'i'),-0.104268916,2.0182173,-2.6331637,1.6214992,-0.6072859,-0.39156038,3.8959966
SDSS-II SN 15958 (g'r'i'),2.1246393,-1.6223096,1.0141283,-0.12845896,-0.14529997,-2.0908475,-1.0449582
SDSS-II SN 15967 (g'r'i'),1.5079855,0.046151936,-1.4156291,1.8754888,-1.9094058,-0.047577098,1.9532708
SDSS-II SN 15988 (g'r'i'),-1.35614,-1.7282441,3.1597135,-0.9470764,-1.5157901,0.16144775,-1.5719024
SDSS-II SN 15990 (g'r'i'),1.0214761,1.293683,-1.9921229,-0.25318152,1.3026637,-0.2909795,2.9255245
SDSS-II SN 15992 (g'r'i'),-1.2865474,0.027082006,-3.0400486,1.711793,-1.0643877,0.7452931,2.922047
SDSS-II SN 16001 (g'r'i'),0.24282013,-1.3248756,2.419158,-0.107569106,-1.9545101,2.24112,0.42985302
SDSS-II SN 16015 (g'r'i'),0.10823984,-1.4813858,0.6379881,0.46737853,0.45834437,2.7860787,-0.9436939
SDSS-II SN 16046 (g'r'i'),2.2407594,-0.8649122,0.22052072,-0.39661714,1.0377672,-0.2796404,-0.3935044
SDSS-II SN 16048 (g'r'i'),1.0528681,-0.76422715,1.3994215,1.6133722,-2.999911,0.43297076,1.0080838
SDSS-II SN 16052 (g'r'i'),1.7417208,-0.3283732,-0.9893608,1.1227931,-1.2413101,0.7636734,0.22343792
SDSS-II SN 1609 (g'r'i'),-0.2853386,-3.0878682,2.6232858,-1.7163488,-1.2010883,-3.026863,-3.5641444
SDSS-II SN 16091 (g'r'i'),0.09251041,1.8174584,-2.706815,1.5616636,0.527918,0.7886402,3.0407302
SDSS-II SN 16094 (g'r'i'),0.58751523,-2.1943607,1.1019295,-0.4057919,-1.45955,1.279228,-2.426403
SDSS-II SN 16098 (g'r'i'),0.89255583,-1.8278356,0.08092686,0.18434548,-2.31704,1.0289065,0.36839503
SDSS-II SN 16111 (g'r'i'),0.6358242,2.1494856,-2.6682806,2.1217737,-0.73019344,0.06281866,3.6361783
SDSS-II SN 16123 (g'r'i'),0.84344107,-2.6680284,1.7601204,-1.4969705,0.6013181,-3.7886546,-3.6556575
SDSS-II SN 16138 (g'r'i'),0.76547873,0.10972204,-1.2632858,0.36849588,-1.7030218,0.87102497,3.0796628
SDSS-II SN 16142 (g'r'i'),-1.822334,1.8761004,-1.8318304,2.7486804,-1.487855,0.21053071,3.765848
SDSS-II SN 16148 (g'r'i'),0.3991611,2.2931464,-2.3275962,2.1506522,-0.7389058,-0.118850246,3.670788
SDSS-II SN 16160 (g'r'i'),0.1539509,1.6040289,-0.7749594,3.2322884,-0.50045985,1.3187627,1.9787326
SDSS-II SN 16172 (g'r'i'),0.7359998,1.7567134,-1.7311287,2.3932862,-1.6168685,-0.19811302,3.2639704
SDSS-II SN 16193 (g'r'i'),0.74768674,-0.050707318,0.7360347,1.653268,1.673469,1.9182678,-0.034167662
SDSS-II SN 16199 (g'r'i'),1.0235909,0.5660409,-2.6735218,1.5563333,-1.4626245,0.08503527,3.074274
SDSS-II SN 16200 (g'r'i'),1.4657182,0.53540415,-1.1711066,0.7085858,2.0959601,0.55559564,0.54159874
SDSS-II SN 16202 (g'r'i'),-0.58447456,0.045884803,1.4783046,0.5991945,-3.0671332,0.5649414,0.8648098
SDSS-II SN 1622 (g'r'i'),-0.43423864,-3.0343788,2.7179515,-2.136505,-0.8721195,-3.1237156,-3.63262
SDSS-II SN 16220 (g'r'i'),1.3853394,-0.5061977,-2.5251012,1.305474,-0.827559,0.8821363,1.268072
SDSS-II SN 16225 (g'r'i'),1.6146828,-0.16206066,-2.782503,0.64409894,-0.50665385,0.1117674,2.3698046
SDSS-II SN 16236 (g'r'i'),2.1466572,-1.440336,0.53152865,0.19976972,-0.9174949,-1.3840717,0.1684522
SDSS-II SN 16237 (g'r'i'),-0.7914034,1.6496917,-2.5436513,2.487363,-0.35291615,0.81190014,3.0341392
SDSS-II SN 16238 (g'r'i'),0.667994,1.2692809,-1.8788579,2.667448,-1.4658389,0.46544933,2.6446075
SDSS-II SN 16247 (g'r'i'),0.56017697,1.112982,-0.039146997,2.2924936,-2.222527,0.56595814,2.671765
SDSS-II SN 16301 (g'r'i'),-1.2191622,2.859666,-0.27801338,2.8498235,-1.4288218,-0.20817429,3.6876342
SDSS-II SN 16302 (g'r'i'),-1.5603164,3.234927,-1.8344063,1.5832738,0.376263,-0.21095632,4.272046
SDSS-II SN 16356 (g'r'i'),-2.0653598,3.013362,-0.90780616,3.0501647,-0.49283376,0.7039953,3.5249949
SDSS-II SN 16360 (g'r'i'),1.5797893,0.47544652,-1.4654819,-0.4751287,1.7351431,-0.38381582,1.8577743
SDSS-II SN 16391 (g'r'i'),-0.47483936,2.5630472,-1.5269411,0.11888727,1.9358778,0.007523916,3.0094826
SDSS-II SN 16412 (g'r'i'),-3.1036398,2.7669208,0.48063543,2.8913486,1.7076292,1.4414054,0.25639004
SDSS-II SN 16417 (g'r'i'),1.5152856,-0.12876594,-2.3595135,1.456637,-0.75751597,0.8456285,1.4254067
SDSS-II SN 16431 (g'r'i'),0.7760202,1.5169693,-0.7918167,2.548356,-2.0628293,-0.24741597,2.8789668
SDSS-II SN 16433 (g'r'i'),1.8834704,-0.33357126,-2.1143882,1.1588314,-0.79415625,0.5091312,1.310362
SDSS-II SN 16436 (g'r'i'),-0.7845789,1.5892509,-3.1350951,1.5893337,-0.06640963,0.3122355,3.5582757
SDSS-II SN 16439 (g'r'i'),-1.9934934,3.098596,0.33086982,2.8969555,-1.109369,0.1605014,3.371592
SDSS-II SN 1644 (g'r'i'),0.9329072,0.20954108,-0.5979357,0.002170513,-1.444337,-1.9954946,2.0631397
SDSS-II SN 16457 (g'r'i'),-0.67164,-3.544799,3.1264942,-2.0325894,-0.6103699,-3.1813784,-4.101914
SDSS-II SN 16460 (g'r'i'),1.0164815,0.99467397,-1.847463,0.98095345,1.2048281,1.0885068,1.1496519
SDSS-II SN 16467 (g'r'i'),-1.6464504,2.9385824,-1.7338486,2.004742,-0.42772475,-0.28920606,4.3189654
SDSS-II SN 16468 (g'r'i'),1.4329728,0.20200458,-1.4503865,2.0565464,-1.8283259,0.11393138,1.936872
SDSS-II SN 16472 (g'r'i'),0.9235363,0.81011885,-1.1946412,1.8388276,-0.1260022,1.4141278,0.6014352
SDSS-II SN 16478 (g'r'i'),1.4975166,-0.075450234,-0.8707957,1.5212824,-2.2512298,-0.67011756,2.2172215
SDSS-II SN 16565 (g'r'i'),-0.92126435,2.7219,-0.9572744,3.1203358,-0.7492655,0.5301844,3.2712553
SDSS-II SN 16572 (g'r'i'),-1.1746666,3.1730309,-1.731268,1.795938,0.7520942,0.26116592,3.708306
SDSS-II SN 1658 (g'r'i'),0.5224536,-0.24111241,0.40772262,-0.64681727,-0.6739469,2.1207135,-0.2783262
SDSS-II SN 16582 (g'r'i'),2.1450703,-1.0417523,-0.40137875,0.22513467,-1.2145092,-0.75076395,1.1067741
SDSS-II SN 16584 (g'r'i'),0.73871946,-1.9759938,-1.9234269,0.6776763,-1.3332757,0.3291156,1.9247559
SDSS-II SN 16586 (g'r'i'),-0.99189323,2.575209,-1.2495848,3.1402864,-0.4965609,0.80439013,3.10217
SDSS-II SN 16603 (g'r'i'),-2.2492073,3.7347128,-0.22683088,2.002436,1.1684754,0.48100832,3.2004921
SDSS-II SN 16652 (g'r'i'),-0.21804695,2.402117,-1.7383044,0.8735471,1.9676958,0.804938,2.2385411
SDSS-II SN 16711 (g'r'i'),-0.92995447,2.815985,-0.49601775,2.9907696,-1.214666,0.048613913,3.509076
SDSS-II SN 16739 (g'r'i'),-1.4179832,3.3260014,-1.6284401,1.6917394,0.79614604,0.1448534,3.8642786
SDSS-II SN 16742 (g'r'i'),-1.1580113,3.2202346,-1.714567,1.531652,1.1746577,0.3395485,3.550849
SDSS-II SN 16759 (g'r'i'),0.816923,2.5170872,-1.7188754,1.8296485,0.93617326,0.6855211,2.8407278
SDSS-II SN 16768 (g'r'i'),-2.016747,2.9289966,0.1889879,3.0213323,-1.171325,0.36293846,3.2473614
SDSS-II SN 16838 (g'r'i'),-2.1643894,3.5477054,0.064479135,2.2195728,1.7926825,0.9946899,2.4257407
SDSS-II SN 16841 (g'r'i'),1.7490591,-0.8194039,-2.349056,0.68096304,-0.7521303,0.050463002,1.7922232
SDSS-II SN 16849 (g'r'i'),-2.5329366,3.7460825,0.2089481,2.2945848,0.56790555,0.44417977,3.256086
SDSS-II SN 1686 (g'r'i'),-0.341117,-2.189788,1.7914534,-1.7282839,-1.8465745,-3.0678632,-1.7946864
SDSS-II SN 16866 (g'r'i'),1.7824051,-0.41662085,0.1190598,0.31322625,1.8856277,0.18853629,-0.67412263
SDSS-II SN 16867 (g'r'i'),-2.6391082,3.704931,0.5019879,2.404982,0.55654794,0.55721307,3.001277
SDSS-II SN 16937 (g'r'i'),2.1031656,-2.3002422,1.1752125,-0.68285644,-1.21629,-2.1406486,-1.7464893
SDSS-II SN 16945 (g'r'i'),1.9677769,-1.313757,-1.607014,-0.5676137,0.41167152,-0.74118656,1.6599971
SDSS-II SN 16957 (g'r'i'),1.7687982,0.86096334,-0.8067234,1.096722,-1.8488747,-1.1463007,2.544835
SDSS-II SN 16977 (g'r'i'),1.275549,0.5245125,-1.1504598,2.1155488,-2.1777651,-0.3562778,2.4672134
SDSS-II SN 16984 (g'r'i'),-0.3183832,2.7680218,-0.7201281,3.0306327,-1.0303407,0.13365622,3.363984
SDSS-II SN 1706 (g'r'i'),-0.56005645,-4.245772,3.6400316,-1.6998595,1.725481,-3.2398932,-5.2051883
SDSS-II SN 17219 (g'r'i'),-0.86488307,1.4926805,-0.076652706,-0.6377121,-0.18516071,-3.2564764,1.175618
SDSS-II SN 17272 (g'r'i'),0.40355435,-0.5958157,0.5953216,-2.495477,0.5740311,-2.712052,-0.21768759
SDSS-II SN 17292 (g'r'i'),-0.4967162,-2.7792287,2.908913,-3.2040172,1.3218238,-3.385309,-4.3643427
SDSS-II SN 17303 (g'r'i'),-0.48286718,-0.7451268,1.0272924,-1.7684503,-0.10715607,-3.0552845,-0.97623235
SDSS-II SN 17317 (g'r'i'),0.43099114,-3.3199594,1.1547667,-0.645818,0.50801355,-4.050838,-3.0433972
SDSS-II SN 17322 (g'r'i'),0.9876208,0.15659149,-0.6786605,-0.051306833,-1.3818669,-1.9598105,2.118617
SDSS-II SN 17324 (g'r'i'),1.185051,-2.2919676,-0.60333735,-0.10249295,-1.050147,0.8380871,1.1508204
SDSS-II SN 17337 (g'r'i'),0.9695892,-1.1180148,0.34354842,-1.7226127,-0.57337916,-1.7890475,0.40189984
SDSS-II SN 17339 (g'r'i'),-0.7775514,-4.146995,3.7221403,-1.8721292,1.2788312,-3.0073001,-5.125924
SDSS-II SN 17371 (g'r'i'),1.567552,-1.2145987,1.0942142,-1.7943738,0.51224,-1.7721266,-2.15088
SDSS-II SN 17373 (g'r'i'),-0.6355187,-1.220267,1.3777932,-2.1244094,0.0071522766,-3.1024394,-1.9992256
SDSS-II SN 17374 (g'r'i'),1.1029235,-1.2289444,0.25174206,-2.0424087,0.19305371,-1.4598129,-0.09185971
SDSS-II SN 17393 (g'r'i'),0.6492195,-0.1056217,-0.3516992,-1.1643482,-0.66097796,-2.3410866,1.5452788
SDSS-II SN 17396 (g'r'i'),1.2402196,-2.2712514,1.3863175,-0.7771595,-1.880996,-1.657883,-2.1283839
SDSS-II SN 17422 (g'r'i'),-1.045028,0.043719765,0.6501959,-1.5049212,1.1334873,1.785311,-2.585337
SDSS-II SN 17433 (g'r'i'),1.5936869,-1.3858274,0.49546903,-1.1235889,-0.2494548,-1.682488,0.017977243
SDSS-II SN 17436 (g'r'i'),0.115443856,-1.6027836,1.5059502,-2.7672381,0.39006573,-2.8821232,-3.3081012
SDSS-II SN 17455 (g'r'i'),0.9418785,-1.1325684,0.31874886,-1.8188359,-0.48230487,-1.7004848,0.32710135
SDSS-II SN 17465 (g'r'i'),1.930784,-1.1437583,0.10994489,-1.2056036,1.5313946,-2.0415905,-0.38142723
SDSS-II SN 17466 (g'r'i'),-0.3785814,-1.892683,1.9446788,-0.7680583,-2.0605352,-2.2399905,-1.6199659
SDSS-II SN 17487 (g'r'i'),2.2494814,-1.7736669,1.2350912,-0.32993308,-0.3499771,-2.2885854,-1.580841
SDSS-II SN 1750 (g'r'i'),2.163468,-1.4194694,0.09010799,0.10369516,-0.9973046,-1.2783247,0.7201866
SDSS-II SN 17508 (g'r'i'),0.029180259,0.5341319,-0.308668,-0.43413323,-1.0774585,-2.728802,1.5011431
SDSS-II SN 17509 (g'r'i'),-0.50518864,-4.1092844,3.542128,-1.7769843,1.5681095,-3.2913623,-5.110399
SDSS-II SN 17526 (g'r'i'),-0.44843844,-3.370632,2.6041167,-1.5897422,-1.3749766,-3.3315983,-3.738041
SDSS-II SN 17539 (g'r'i'),-0.13380848,-0.719865,0.8510974,-1.9328727,0.38068452,-2.8985698,-0.942961
SDSS-II SN 17542 (g'r'i'),0.20076256,0.78565794,-0.8167132,-0.74206257,-0.75181174,-2.6346033,2.0479765
SDSS-II SN 17577 (g'r'i'),1.9983525,-0.40148732,0.13820393,-0.44343823,1.0536373,1.0136576,-1.3642004
SDSS-II SN 1762 (g'r'i'),2.0980597,-1.1931607,-0.26060414,0.14654163,-1.1945252,-1.0122434,1.1224537
SDSS-II SN 17641 (g'r'i'),0.759069,-2.083257,1.0880198,-1.2380844,-1.3973142,-0.520183,-1.5458013
SDSS-II SN 17644 (g'r'i'),-1.061464,-0.38244483,1.5342627,-0.20112549,0.6833652,1.1531909,-3.1303406
