Name,g',r',i',claimedtype,redshift,alias,spectrum_count,in_anderson,in_cccp,in_pantheon,in_sanders,spec_class
SN2006V,18,18,18,II,0.0158,SN2006V,10,0,0,0,0,1
SN2006aa,21,22,22,IIn;II,0.0207,SN2006aa,13,0,0,0,0,1
SN2006au,22,22,20,II,0.00958,SN2006au,9,0,0,0,0,1
SN2006bo,13,16,16,IIn;II,0.0153,SN2006bo,4,0,0,0,0,1
SN2006eb,13,5,4,Ia,0.01723,SN2006eb;SDSS-II SN 12897,2,0,0,0,0,0
SN2006eq,19,19,18,Ia,0.048358;0.049509,SN2006eq;SDSS-II SN 12780,3,0,0,1,0,1
SN2006er,12,11,12,Ia,0.084083,SN2006er;2MASS J00213789-0100382;SDSS-II SN 12781,1,0,0,0,0,0
SN2006ew,6,10,7,Ia,0.1397,SN2006ew;SDSS-II SN 12928,1,0,0,0,0,0
SN2006ex,9,15,14,Ia,0.1475,SN2006ex;SDSS-II SN 12930,1,0,0,0,0,0
SN2006ez,17,19,18,II,0.0887,SN2006ez;SDSS-II SN 12842,1,0,0,0,0,0
SN2006fa,4,5,3,Ia,0.167253,SN2006fa;SDSS-II SN 12843,1,0,0,0,0,0
SN2006fb,6,8,10,Ia,0.245027,SN2006fb;SDSS-II SN 12874,1,0,0,0,0,0
SN2006fc,7,7,8,Ia,0.1217,SN2006fc;SDSS-II SN 12860,1,0,0,0,0,0
SN2006fd,7,7,7,Ia,0.079948,SN2006fd;SDSS-II SN 12779,1,0,0,0,0,0
SN2006fg,20,21,21,II;II P,0.04458;0.044643,SN2006fg;SDSS-II SN 12820,1,0,0,0,0,0
SN2006fh,11,12,11,Ia,0.1273,SN2006fh;SDSS-II SN 13005,1,0,0,0,0,0
SN2006fi,5,10,11,Ia,0.230633,SN2006fi;SDSS-II SN 13072,1,0,0,0,0,0
SN2006fj,5,7,4,Ia,0.189776,SN2006fj;SDSS-II SN 12927,1,0,0,0,0,0
SN2006fk,6,10,8,Ia,0.172;0.172,SN2006fk;SDSS-II SN 12855,1,0,0,0,0,0
SN2006fl,7,9,10,Ia,0.1717,SN2006fl;SDSS-II SN 12856,1,0,0,0,0,0
SN2006fm,12,17,15,Ia,0.1257,SN2006fm;SDSS-II SN 13044,2,0,0,0,0,0
SN2006fn,5,8,5,Ia,0.1806;0.1808,SN2006fn;SDSS-II SN 13045,1,0,0,0,0,0
SN2006fo,10,27,28,Ib;Ic,0.020709,SN2006fo;SDSS-II SN 13195,7,0,0,0,0,1
SN2006fs,3,5,3,Ia,0.099304,SN2006fs;2MASX J21095895+0024306;SDSS-II SN 12778,1,0,0,0,0,0
SN2006ft,4,7,9,Ia,0.261;0.247,SN2006ft;SDSS-II SN 12972,0,0,0,0,0,0
SN2006fu,9,9,11,Ia,0.19855,SN2006fu;SDSS-II SN 13070,1,0,0,0,0,0
SN2006fv,5,5,5,Ia;Ia?,0.132042,SN2006fv;2MASS J01213785+0024518;SDSS-II SN 12907,1,0,0,0,0,0
SN2006fx,5,8,6,Ia,0.2239,SN2006fx;SDSS-II SN 13025,1,0,0,0,0,0
SN2006fy,12,14,13,Ia,0.08268,SN2006fy;SDSS-II SN 12950,2,0,0,0,0,0
SN2006fz,21,23,17,Ia,0.1047,SN2006fz;SDSS-II SN 13135,2,0,0,0,0,0
SN2006gb,5,6,5,Ia,0.266025,SN2006gb;SDSS-II SN 13099,0,0,0,0,0,0
SN2006gd,18,19,19,II;II P,0.154856,SN2006gd;SDSS-II SN 12991,0,0,0,0,0,0
SN2006ge,4,8,7,Ia,0.279533,SN2006ge;SDSS-II SN 12869,0,0,0,0,0,0
SN2006gg,8,13,12,Ia,0.203;0.201;0.202,SN2006gg;SDSS-II SN 13152,0,0,0,0,0,0
SN2006gh,6,9,9,Ia,0.248;0.271;0.273,SN2006gh;SDSS-II SN 12977,0,0,0,0,0,0
SN2006gk,3,3,6,Ia,0.293488,SN2006gk;SDSS-II SN 12841,0,0,0,0,0,0
SN2006gl,3,5,6,Ia,0.26535;0.26531,SN2006gl;SDSS-II SN 12983,0,0,0,0,0,0
SN2006gm,6,8,10,Ia,0.245;0.25,SN2006gm;SDSS-II SN 12851,0,0,0,0,0,0
SN2006gn,19,19,19,Ia,0.104;0.104,SN2006gn;SDSS-II SN 13038,0,0,0,0,0,0
SN2006go,4,7,6,Ia,0.372057,SN2006go;SDSS-II SN 13136,0,0,0,0,0,0
SN2006gp,4,7,9,Ia,0.191,SN2006gp;SDSS-II SN 13425,0,0,0,0,0,0
SN2006gq,3,5,8,II;II P,0.06975,SN2006gq;SDSS-II SN 13376,2,0,0,0,0,0
SN2006gu,5,7,6,Ia,0.271;0.273,SN2006gu;SDSS-II SN 12881,0,0,0,0,0,0
SN2006gv,7,8,8,Ia,0.199,SN2006gv;SDSS-II SN 13370,0,0,0,0,0,0
SN2006gw,14,17,17,Ia?;Ia,0.326058;0.33,SN2006gw;SDSS-II SN 13357,0,0,0,0,0,0
SN2006hc,5,7,10,Ia;Ia,0.229;0.237;0.283;0.217,SN2006hc;SDSS-II SN 14206;SDSS-II SN 13578,0,0,0,0,0,0
SN2006hd,6,7,10,Ia,0.326;0.329,SN2006hd;SDSS-II SN 13610,0,0,0,0,0,0
SN2006he,12,15,13,Ia,0.214;0.197;0.245;0.247,SN2006he;SDSS-II SN 13305,0,0,0,0,0,0
SN2006hf,10,14,15,Ia,0.219;0.195,SN2006hf;SDSS-II SN 13641,0,0,0,0,0,0
SN2006hg,4,9,9,Ia,0.245;0.225;0.281;0.284,SN2006hg;SDSS-II SN 13506,0,0,0,0,0,0
SN2006hh,5,7,7,Ia,0.238;0.234;0.242;0.289,SN2006hh;2MASS J02422671-0047392;SDSS-II SN 13511,0,0,0,0,0,0
SN2006hi,4,4,3,Ia,0.262;0.697;0.731,SN2006hi;SDSS-II SN 13956,0,0,0,0,0,0
SN2006hj,11,10,12,Ia,0.226;0.271;0.273,SN2006hj;SDSS-II SN 13727,0,0,0,0,0,0
SN2006hk,6,9,10,Ia,0.289;0.276;0.281,SN2006hk;SDSS-II SN 13757,0,0,0,0,0,0
SN2006hl,12,16,17,Ia,0.1482,SN2006hl;SDSS-II SN 13796,1,0,0,0,0,0
SN2006hm,6,5,8,Ia,0.33147,SN2006hm;SDSS-II SN 13830,0,0,0,0,0,0
SN2006hp,10,12,13,Ia,0.248;0.223;0.289,SN2006hp;SDSS-II SN 13835,0,0,0,0,0,0
SN2006hq,6,8,8,Ia?;Ia,0.068646,SN2006hq;SDSS-II SN 13467,0,0,0,0,0,0
SN2006hr,6,7,3,Ia,0.158;0.139;0.165;0.166,SN2006hr;SDSS-II SN 13354,0,0,0,0,0,0
SN2006hs,6,9,7,Ia,0.252,SN2006hs;2MASS J02360496-0059393;SDSS-II SN 13655,0,0,0,0,0,0
SN2006ht,9,8,10,Ia,0.146;0.146;0.141,SN2006ht;2MASS J21124818+0055043;SDSS-II SN 14024,0,0,0,0,0,0
SN2006hu,14,17,16,Ia,0.133;0.142,SN2006hu;SDSS-II SN 14108,0,0,0,0,0,0
SN2006hv,16,18,17,Ia,0.142;0.167;0.168,SN2006hv;SDSS-II SN 13736,0,0,0,0,0,0
SN2006hw,8,11,10,Ia?;Ia,0.139;0.156;0.157,SN2006hw;2MASS J03130330-0028182;SDSS-II SN 14377,0,0,0,0,0,0
SN2006hx,9,10,9,Ia,0.044404;0.04444;0.04549,SN2006hx;2MASS J01135719+0022172;SDSS-II SN 14279,3,0,0,0,0,1
SN2006hy,9,7,3,Ia,0.1491,SN2006hy;SDSS-II SN 14437,1,0,0,0,0,0
SN2006hz,17,17,17,AGN;II,0.227629,SN2006hz;SDSS-II SN 13936,0,0,0,0,0,0
SN2006iw,13,17,18,II;II P,0.03073;0.030517,SN2006iw;SDSS-II SN 15031,1,1,0,0,0,1
SN2006ix,16,15,14,II,0.075636,SN2006ix;SDSS-II SN 13449,0,0,0,0,0,0
SN2006iy,13,15,13,Ia,0.205;0.188;0.229;0.231,SN2006iy;SDSS-II SN 14212,0,0,0,0,0,0
SN2006iz,14,16,17,Ia,0.12;0.14,SN2006iz;SDSS-II SN 14815,0,0,0,0,0,0
SN2006jg,5,5,3,Ia,0.321,SN2006jg;SDSS-II SN 13934,0,0,0,0,0,0
SN2006jh,11,14,12,Ia,0.1249,SN2006jh;SDSS-II SN 13894,1,0,0,0,0,0
SN2006ji,8,10,9,Ia,0.1784,SN2006ji;SDSS-II SN 14451,1,0,0,0,0,0
SN2006jj,9,10,9,Ia,0.245,SN2006jj;SDSS-II SN 14298,0,0,0,0,0,0
SN2006jk,7,8,10,Ia,0.286;0.315;0.321,SN2006jk;SDSS-II SN 14261,0,0,0,0,0,0
SN2006jl,13,13,13,II;IIn;II P,0.0555,SN2006jl;SDSS-II SN 14599,1,0,0,0,0,0
SN2006jn,9,9,9,Ia,0.2247,SN2006jn;2MASS J00303902+0008311;SDSS-II SN 14846,1,0,0,0,0,0
SN2006jo,7,11,10,Ib,0.076921,SN2006jo;SDSS-II SN 14492,1,0,0,0,0,0
SN2006jq,15,16,16,Ia,0.1276,SN2006jq;SDSS-II SN 14871,1,0,0,0,0,0
SN2006jr,12,16,15,Ia,0.1771,SN2006jr;SDSS-II SN 14979,1,0,0,0,0,0
SN2006js,8,11,12,Ia,0.1967,SN2006js;SDSS-II SN 14984,1,0,0,0,0,0
SN2006jt,13,16,15,Ia,0.144;0.181;0.146;0.144,SN2006jt;SDSS-II SN 15132,1,0,0,0,0,0
SN2006ju,7,6,3,Ia?;Ia,0.14869,SN2006ju;2MASS J23243893-0043044;SDSS-II SN 15136,1,0,0,0,0,0
SN2006jv,3,6,4,Ia,0.315,SN2006jv;SDSS-II SN 15217,0,0,0,0,0,0
SN2006jx,8,6,7,Ia;Ib,0.395,SN2006jx;SDSS-II SN 15170,0,0,0,0,0,0
SN2006jy,10,8,7,Ia,0.204439,SN2006jy;SDSS-II SN 15203,1,0,0,0,0,0
SN2006jz,7,5,4,Ia,0.1994,SN2006jz;2MASS J00112456+0042070;SDSS-II SN 15222,1,0,0,0,0,0
SN2006ka,8,8,9,Ia,0.248;0.302,SN2006ka;2MASS J02182659+0013337;SDSS-II SN 15219,0,0,0,0,0,0
SN2006kb,13,17,15,Ia,0.1392,SN2006kb;SDSS-II SN 15171,1,0,0,0,0,0
SN2006kc,9,15,12,Ia,0.21;0.22;0.22;0.18;0.21,SN2006kc;SDSS-II SN 15259,1,0,0,0,0,0
SN2006kg,17,16,17,AGN;II;II?,0.2309,SN2006kg;SDSS-II SN 13577,1,0,0,0,0,0
SN2006kh,3,5,5,II,0.059657,SN2006kh;2MASS J01491185-0036187;SDSS-II SN 13355,1,0,0,0,0,0
SN2006ki,7,11,10,Ia,0.216;0.238,SN2006ki;SDSS-II SN 14019,0,0,0,0,0,0
SN2006kk,3,3,3,Ia,0.423,SN2006kk;SDSS-II SN 14397,0,0,0,0,0,0
SN2006kl,7,10,10,Ia,0.221159,SN2006kl;SDSS-II SN 14331,0,0,0,0,0,0
SN2006km,5,7,9,Ia,0.301;0.239,SN2006km;SDSS-II SN 14735,0,0,0,0,0,0
SN2006kn,9,10,6,II;II P,0.12028;0.120207,SN2006kn;SDSS-II SN 14450,1,0,0,0,0,0
SN2006ko,7,8,9,Ia?;Ia,0.356;0.362,SN2006ko;SDSS-II SN 15002,0,0,0,0,0,0
SN2006kr,10,13,10,Ia,0.227;0.213;0.224,SN2006kr;SDSS-II SN 15229,0,0,0,0,0,0
SN2006ks,8,7,7,Ia,0.208;0.226,SN2006ks;2MASS J22300456+0000112;SDSS-II SN 15201,0,0,0,0,0,0
SN2006kt,11,13,12,Ia,0.274;0.226;0.231;0.297;0.254,SN2006kt;SDSS-II SN 15287,1,0,0,0,0,0
SN2006kv,11,11,12,II;II P,0.056;0.062,SN2006kv;SDSS-II SN 15320,1,0,0,0,0,0
SN2006kw,7,5,4,Ia,0.185;0.175;0.213;0.214,SN2006kw;SDSS-II SN 15421,0,0,0,0,0,0
SN2006ky,11,11,11,Ia,0.184;0.183,SN2006ky;SDSS-II SN 15453,0,0,0,0,0,0
SN2006kz,11,12,11,Ia,0.199;0.201,SN2006kz;SDSS-II SN 15461,0,0,0,0,0,0
SN2006la,6,10,8,Ia,0.127;0.146;0.167,SN2006la;SDSS-II SN 15459,0,0,0,0,0,0
SN2006lb,9,10,4,Ia,0.182;0.161;0.203;0.204,SN2006lb;SDSS-II SN 15443,0,0,0,0,0,0
SN2006lc,10,18,17,Ib;Ic;Ib/c,0.016104,SN2006lc;SDSS-II SN 15475,5,0,0,0,0,1
SN2006lj,9,7,6,Ia,0.243538,SN2006lj;2MASS J00104359+0012065;SDSS-II SN 14481,0,0,0,0,0,0
SN2006ll,5,7,5,Ia,0.382;0.38,SN2006ll;SDSS-II SN 15456,0,0,0,0,0,0
SN2006lm,7,6,3,Ia,0.275;0.223;0.294;0.297,SN2006lm;SDSS-II SN 15356,0,0,0,0,0,0
SN2006ln,11,12,12,Ia,0.232;0.171,SN2006ln;SDSS-II SN 15369,0,0,0,0,0,0
SN2006lo,10,12,9,Ia,0.296;0.197;0.198,SN2006lo;SDSS-II SN 15301,0,0,0,0,0,0
SN2006lp,6,7,6,Ia,0.2221,SN2006lp;SDSS-II SN 15354,1,0,0,0,0,0
SN2006lq,5,6,4,Ia,0.271;0.411,SN2006lq;SDSS-II SN 15383,0,0,0,0,0,0
SN2006ls,11,11,10,Ia;I Pec;I,0.147;0.125;0.143;0.144,SN2006ls;SDSS-II SN 15508,0,0,0,0,0,0
SN2006mn,5,7,5,Ia,0.3479;0.3486,SN2006mn;ESSENCEq125;SDSS-II SN 13518,1,0,0,0,0,0
SN2006mu,10,11,11,Ia;Ia?,0.1475,SN2006mu;SDSS-II SN 15340,0,0,0,0,0,0
SN2006mv,12,11,10,Ia,0.175;0.159,SN2006mv;SDSS-II SN 15583,0,0,0,0,0,0
SN2006mw,10,10,10,Ia?;Ia,0.1184,SN2006mw;SDSS-II SN 15749,0,0,0,0,0,0
SN2006mz,8,8,10,Ia,0.246;0.183;0.263,SN2006mz;SDSS-II SN 15466,0,0,0,0,0,0
SN2006na,5,9,7,Ia,0.305;0.284;0.359;0.364,SN2006na;SDSS-II SN 15776,0,0,0,0,0,0
SN2006nb,7,9,9,Ia,0.185;0.177;0.242,SN2006nb;SDSS-II SN 15872,0,0,0,0,0,0
SN2006nc,10,10,10,Ia,0.124;0.112;0.125;0.124,SN2006nc;SDSS-II SN 16021,1,0,0,0,0,0
SN2006nd,7,8,8,Ia,0.12876;0.1288,SN2006nd;2MASS J22445881-0100230;SDSS-II SN 16069,3,0,0,0,0,1
SN2006ne,7,7,7,Ia,0.047032,SN2006ne;SDSS-II SN 16215,2,0,0,0,0,0
SN2006ng,8,11,11,Ia,0.385,SN2006ng;SDSS-II SN 15734,0,0,0,0,0,0
SN2006nh,4,9,6,Ia,0.365;0.334;0.562,SN2006nh;SDSS-II SN 15704,0,0,0,0,0,0
SN2006ni,8,9,8,Ia,0.175;0.151;0.154;0.173;0.174,SN2006ni;2MASS J20545251-0011448;SDSS-II SN 15648,0,0,0,0,0,0
SN2006nj,7,9,6,Ia,0.392,SN2006nj;SDSS-II SN 16000,0,0,0,0,0,0
SN2006nk,12,10,10,Ia,0.204;0.204,SN2006nk;SDSS-II SN 16032,0,0,0,0,0,0
SN2006nl,8,8,8,Ia,0.195;0.19;0.19;0.18,SN2006nl;SDSS-II SN 16100,0,0,0,0,0,0
SN2006nn,10,9,8,Ia,0.19,SN2006nn;SDSS-II SN 16099,0,0,0,0,0,0
SN2006no,10,6,7,Ia,0.225,SN2006no;SDSS-II SN 16106,0,0,0,0,0,0
SN2006np,7,8,7,Ia,0.1064,SN2006np;SDSS-II SN 16287,3,0,0,0,0,1
SN2006nt,10,12,9,Ia,0.282;0.323;0.326,SN2006nt;SDSS-II SN 15584,0,0,0,0,0,0
SN2006nu,11,10,11,Ia,0.197;0.198,SN2006nu;SDSS-II SN 15674,0,0,0,0,0,0
SN2006nv,9,9,8,Ia,0.285857,SN2006nv;SDSS-II SN 16072,0,0,0,0,0,0
SN2006nw,8,8,7,Ia,0.157,SN2006nw;SDSS-II SN 16165,1,0,0,0,0,0
SN2006nx,9,9,9,Ic;Ib/c;Ic BL;Ib,0.125,SN2006nx;SDSS-II SN 16179,3,0,0,0,0,1
SN2006ny,6,7,4,II;II P,0.07866;0.07852,SN2006ny;SNF20061114-021;SDSS-II SN 16192,2,0,0,0,0,0
SN2006oa,7,7,7,Ia,0.062573,SN2006oa;SDSS-II SN 16314,9,0,0,1,0,1
SN2006ob,4,4,4,Ia,0.059238;0.058254;0.059239,SN2006ob;2MASS J01514850+0015499;SDSS-II SN 16392,6,0,0,1,0,1
SN2006oc,9,11,10,Ia,0.253,SN2006oc;SDSS-II SN 15504,0,0,0,0,0,0
SN2006od,9,9,8,Ia,0.205;0.188;0.231;0.232,SN2006od;SDSS-II SN 15901,0,0,0,0,0,0
SN2006of,9,9,7,Ia,0.154716,SN2006of;SDSS-II SN 16073,0,0,0,0,0,0
SN2006oh,8,8,8,Ia,0.182;0.183,SN2006oh;SDSS-II SN 16116,0,0,0,0,0,0
SN2006oi,8,7,7,Ia,0.25;0.2,SN2006oi;SDSS-II SN 16213,0,0,0,0,0,0
SN2006oj,3,9,4,Ia,0.332;0.498,SN2006oj;SDSS-II SN 16232,0,0,0,0,0,0
SN2006ok,6,6,5,Ia,0.101366,SN2006ok;SDSS-II SN 16185,0,0,0,0,0,0
SN2006ol,7,7,6,Ia,0.119078,SN2006ol;SDSS-II SN 16259,0,0,0,0,0,0
SN2006om,7,7,6,Ia,0.193,SN2006om;SDSS-II SN 16276,0,0,0,0,0,0
SN2006oo,5,5,4,Ia,0.278;0.284,SN2006oo;SDSS-II SN 16442,0,0,0,0,0,0
SN2006op,3,3,3,Ia;Ia?,0.034119,SN2006op;SDSS-II SN 16692,1,0,0,0,0,0
SN2006oy,9,13,12,Ia?;Ia,0.201;0.203,SN2006oy;SDSS-II SN 15254,0,0,0,0,0,0
SN2006oz,12,11,11,SLSN;SLSN-I;Ib,0.376,SN2006oz;SDSS-II SN 15557,1,0,0,0,0,0
SN2006pa,12,12,14,Ia;Ia?,0.242;0.307;0.313,SN2006pa;SDSS-II SN 15868,0,0,0,0,0,0
SN2006pc,5,7,7,II;II P,0.05542;0.054968,SN2006pc;SDSS-II SN 16087,1,0,0,0,0,0
SN2006pf,6,6,6,Ia,0.365913,SN2006pf;SDSS-II SN 16567,0,0,0,0,0,0
SN2006ph,6,6,6,Ia,0.253;0.255,SN2006ph;SDSS-II SN 16350,0,0,0,0,0,0
SN2006pi,6,6,6,Ia,0.368,SN2006pi;SDSS-II SN 16357,0,0,0,0,0,0
SN2006pj,6,6,6,Ia,0.307732,SN2006pj;SDSS-II SN 16414,0,0,0,0,0,0
SN2006pk,6,6,6,Ia,0.25227,SN2006pk;SDSS-II SN 16352,1,0,0,0,0,0
SN2006pm,5,6,5,Ia,0.197;0.207;0.209,SN2006pm;2MASS J21545062+0055590;SDSS-II SN 16482,0,0,0,0,0,0
SN2006pn,5,5,6,Ia,0.128,SN2006pn;SDSS-II SN 16541,1,0,0,0,0,0
SN2006po,5,5,4,Ia,0.1747,SN2006po;2MASS J20231528-0050552;SDSS-II SN 16578,1,0,0,0,0,0
SN2006pp,4,4,3,Ia,0.339207,SN2006pp;SDSS-II SN 16953,0,0,0,0,0,0
SN2006pq,5,5,5,Ia,0.193145,SN2006pq;SDSS-II SN 16618,0,0,0,0,0,0
SN2006pr,5,5,5,Ia,0.1265,SN2006pr;SDSS-II SN 16641,3,0,0,0,0,1
SN2006ps,5,5,5,Ia,0.101,SN2006ps;SDSS-II SN 16619,2,0,0,0,0,0
SN2006pt,6,4,3,Ia,0.298808,SN2006pt;2MASS J02271610-0023352;SDSS-II SN 16644,0,0,0,0,0,0
SN2006pu,6,7,6,II,0.1518,SN2006pu;SDSS-II SN 16668,1,0,0,0,0,0
SN2006pv,5,4,4,Ia,0.216,SN2006pv;2MASS J03382943-0040332;SDSS-II SN 16631,0,0,0,0,0,0
SN2006pw,5,5,4,Ia,0.326503,SN2006pw;SDSS-II SN 16758,0,0,0,0,0,0
SN2006pz,4,5,4,Ia,0.324952,SN2006pz;SDSS-II SN 16789,0,0,0,0,0,0
SN2006qa,3,5,3,Ia,0.4;0.4,SN2006qa;SDSS-II SN 16779,0,0,0,0,0,0
SN2006qd,4,4,5,Ia,0.266718;0.27,SN2006qd;SDSS-II SN 16776,0,0,0,0,0,0
SN2006qe,6,4,4,Ia,0.381744;0.39,SN2006qe;SDSS-II SN 16938,0,0,0,0,0,0
SN2006qg,4,4,3,Ia,0.222,SN2006qg;SDSS-II SN 16793,1,0,0,0,0,0
SN2006qh,3,4,3,Ia,0.1266,SN2006qh;SDSS-II SN 16872,1,0,0,0,0,0
SN2006qq,23,25,25,IIn;II;IIn/LBV,0.029;0.029,SN2006qq;2MASS J05195029-2058064,13,0,0,0,0,1
SN2006sv,6,6,5,Ia,0.2645,SN2006sv;SDSS-II SN 16402,1,0,0,0,0,0
SN2006sw,5,4,3,Ia,0.331;0.33,SN2006sw;SDSS-II SN 16836,0,0,0,0,0,0
SN2006sx,4,4,4,Ia,0.232,SN2006sx;SDSS-II SN 16748,1,0,0,0,0,0
SN2006sz,5,4,5,Ia?;Ia,0.194;0.19,SN2006sz;SDSS-II SN 16941,0,0,0,0,0,0
SN2006ta,4,3,3,Ia,0.275;0.29,SN2006ta;SDSS-II SN 16899,0,0,0,0,0,0
SN2007fr,12,12,7,Ia,0.0501,SN2007fr;SDSS-II SN 17174;2MASS J21370837+0026472,2,0,0,0,0,0
SN2007gl,8,14,15,Ib;Ib/c,0.028198,SN2007gl;SDSS-II SN 17287;SNF20070803-008,0,0,0,0,0,0
SN2007gt,13,12,13,Ia,0.05976,SN2007gt;SDSS-II SN 17263,0,0,0,0,0,0
SN2007ht,8,10,6,Ia,0.072753,SN2007ht;SDSS-II SN 17240,0,0,0,0,0,0
SN2007hw,3,6,9,II;II P,0.06198;0.061951,SN2007hw;SDSS-II SN 17204,0,0,0,0,0,0
SN2007hx,8,13,15,Ia,0.078873;0.079443,SN2007hx;SDSS-II SN 17186,0,0,0,0,0,0
SN2007hy,4,10,9,Ia,0.181364,SN2007hy;SDSS-II SN 17215,0,0,0,0,0,0
SN2007hz,13,15,14,Ia,0.1393,SN2007hz;SDSS-II SN 17366,1,0,0,0,0,0
SN2007ia,6,11,8,Ia,0.130978;0.13,SN2007ia;SDSS-II SN 17280,0,0,0,0,0,0
SN2007ib,14,14,14,II;II P,0.03445;0.03416,SN2007ib;SDSS-II SN 17244,0,0,0,0,0,0
SN2007ic,12,13,11,Ia,0.14;0.14,SN2007ic;SDSS-II SN 17208,0,0,0,0,0,0
SN2007id,8,11,6,Ia,0.160311,SN2007id;SDSS-II SN 17171,0,0,0,0,0,0
SN2007ih,4,4,5,Ia,0.1706,SN2007ih;SDSS-II SN 17389,1,0,0,0,0,0
SN2007ik,6,9,9,Ia,0.184;0.173;0.212;0.213,SN2007ik;SDSS-II SN 17168,0,0,0,0,0,0
SN2007ix,9,12,10,Ia,0.2132,SN2007ix;SDSS-II SN 17811,1,0,0,0,0,0
SN2007iz,15,17,16,II,0.255,SN2007iz;SDSS-II SN 17564,0,0,0,0,0,0
SN2007jb,3,8,9,Ia,0.2549,SN2007jb;SDSS-II SN 17464,1,0,0,0,0,0
SN2007jc,13,12,8,AGN;Ia/c;Ia;Ia/Ic;I,0.2516,SN2007jc;SDSS-II SN 17237,1,0,0,0,0,0
SN2007jd,13,15,13,Ia,0.072673,SN2007jd;2MASS J02595368+0109368;SDSS-II SN 17880,3,0,0,0,0,1
SN2007je,8,15,14,Ia,0.161;0.161,SN2007je;SDSS-II SN 17825,1,0,0,0,0,0
SN2007jf,10,12,12,II;II P,0.069414,SN2007jf;SDSS-II SN 17627,1,0,0,0,0,0
SN2007jg,16,22,22,Ia;Ia-HV,0.036577;0.03713,SN2007jg;SDSS-II SN 17784,11,0,0,0,0,1
SN2007jh,6,6,6,Ia,0.040264;0.04029,SN2007jh;2MASS J03360157+0106168;SDSS-II SN 17886,2,0,0,0,0,0
SN2007jj,4,9,10,Ia,0.235,SN2007jj;SDSS-II SN 17223,1,0,0,0,0,0
SN2007jk,7,14,13,Ia,0.1828,SN2007jk;SDSS-II SN 17332,1,0,0,0,0,0
SN2007jl,8,9,9,Ia,0.2542,SN2007jl;SDSS-II SN 17552,1,0,0,0,0,0
SN2007jm,17,17,17,II;IIn,0.091147,SN2007jm;SDSS-II SN 17386,0,0,0,0,0,0
SN2007jn,10,15,14,II,0.057521,SN2007jn;SDSS-II SN 17531,0,0,0,0,0,0
SN2007jo,7,10,10,Ia,0.1849,SN2007jo;SDSS-II SN 17391,1,0,0,0,0,0
SN2007jr,4,5,5,Ia,0.08896,SN2007jr;SDSS-II SN 17258,0,0,0,0,0,0
SN2007jt,10,16,15,Ia,0.1448,SN2007jt;SDSS-II SN 17497,1,0,0,0,0,0
SN2007ju,12,13,12,Ia;Ic?,0.0636,SN2007ju;SDSS-II SN 17745,1,0,0,0,0,0
SN2007jv,3,6,5,Ia;Ia?,0.157,SN2007jv;SDSS-II SN 17746,1,0,0,0,0,0
SN2007jw,5,10,6,Ia,0.1369,SN2007jw;SDSS-II SN 17629,1,0,0,0,0,0
SN2007jx,4,4,3,Ia,0.178,SN2007jx;SDSS-II SN 17790,1,0,0,0,0,0
SN2007ka,8,12,11,Ia,0.218;0.218,SN2007ka;SDSS-II SN 17435,1,0,0,0,0,0
SN2007kb,4,9,9,Ia,0.1445,SN2007kb;SDSS-II SN 17568,1,0,0,0,0,0
SN2007kl,5,9,7,Ia,0.257;0.271;0.273,SN2007kl;SDSS-II SN 17340,0,0,0,0,0,0
SN2007km,3,4,5,Ia,0.247;0.25,SN2007km;SDSS-II SN 17460,0,0,0,0,0,0
SN2007kn,3,4,4,Ia;II;II?,0.217,SN2007kn;SDSS-II SN 17800,0,0,0,0,0,0
SN2007ko,5,8,9,Ia,0.206;0.21;0.21;0.21,SN2007ko;SDSS-II SN 17801,0,0,0,0,0,0
SN2007kp,5,7,4,Ia,0.286;0.329,SN2007kp;SDSS-II SN 17791,0,0,0,0,0,0
SN2007kr,7,9,14,Ia;Ia/c;Ia/c?,0.282;0.239;0.356,SN2007kr;SDSS-II SN 17809,0,0,0,0,0,0
SN2007ks,10,12,10,Ia,0.0981,SN2007ks;SDSS-II SN 18241,0,0,0,0,0,0
SN2007kt,7,9,10,Ia,0.239;0.213;0.281;0.284,SN2007kt;SDSS-II SN 17884,0,0,0,0,0,0
SN2007ku,4,3,3,Ia,0.372;0.472,SN2007ku;SDSS-II SN 18091,0,0,0,0,0,0
SN2007kv,8,9,9,Ia,0.268;0.332;0.334,SN2007kv;SDSS-II SN 18463,0,0,0,0,0,0
SN2007kw,15,15,15,II;II P,0.06805;0.067453,SN2007kw;SDSS-II SN 18109,1,0,0,0,0,0
SN2007kx,5,7,7,Ia,0.155;0.152,SN2007kx;SDSS-II SN 18323,0,0,0,0,0,0
SN2007ky,8,11,12,II;II P,0.07358;0.074376,SN2007ky;SDSS-II SN 18297,0,0,0,0,0,0
SN2007kz,8,12,12,II;II P,0.127542,SN2007kz;SDSS-II SN 18299,0,0,0,0,0,0
SN2007la,8,5,4,Ia,0.131;0.118;0.129,SN2007la;SDSS-II SN 18415,0,0,0,0,0,0
SN2007lb,14,14,14,II;II P,0.033,SN2007lb;SDSS-II SN 18441;SNF20070926-016,0,0,0,0,0,0
SN2007lc,9,8,5,Ia,0.115;0.0985;0.109,SN2007lc;2MASS J00490912+0035478;SDSS-II SN 18612,0,0,0,0,0,0
